

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190315_GAP_assay2.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	3/15/2019
Time	5:22:19 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:23:00 (HH:MM:SS), Interval 0:00:05, 997 Reads
    Read	Fluorescence Endpoint
	E2..E10
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E		SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11			Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	E2	E3	E4	E5	E6	E7	E8	E9	E10
0:28:50	30.1	6183	22215	23744	13254	36310	35818	7670	32571	31624
0:28:55	30.1	6168	22223	23805	13338	36131	36117	7675	32813	31605
0:29:00	30.0	6170	22308	23928	13158	36189	35961	7695	32515	31471
0:29:05	30.1	6206	22430	23990	13268	36247	36009	7680	32524	31594
0:29:10	30.1	6190	22398	23849	13180	36382	36189	7607	32688	31973
0:29:15	30.1	6208	22337	23868	13282	36429	35922	7672	32606	31809
0:29:20	30.1	6214	22533	24044	13309	36259	36026	7658	32490	31623
0:29:25	30.1	6175	22515	23930	13310	36340	36021	7628	32968	31949
0:29:30	30.1	6202	22650	24162	13242	36367	35960	7714	32622	31759
0:29:35	30.1	6232	22628	24181	13349	36391	35784	7674	32698	31546
0:29:40	30.0	6257	22783	24234	13380	36407	36096	7690	32770	31818
0:29:45	30.1	6209	22579	24200	13434	36378	35979	7632	32784	31813
0:29:50	30.1	6192	22687	24239	13381	36413	35962	7746	32654	31783
0:29:55	30.1	6213	22614	24148	13453	36340	35935	7651	32590	31972
0:30:00	30.1	6199	22771	24244	13364	36530	36205	7657	32695	31868
0:30:05	30.0	6250	22875	24277	13352	36407	36075	7659	32704	31752
0:30:10	30.1	6163	22913	24372	13312	36468	36116	7746	32635	31758
0:30:15	30.1	6207	22879	24456	13398	36372	36281	7743	32798	31990
0:30:20	30.0	6250	22954	24435	13425	36251	36221	7709	32899	31891
0:30:25	30.1	6197	23012	24516	13464	36383	36172	7695	32884	32090
0:30:30	30.1	6217	22864	24511	13451	36370	36013	7665	32904	31914
0:30:35	30.1	6198	22935	24569	13511	36433	36101	7739	32891	32015
0:30:40	30.1	6249	23046	24514	13455	36587	35983	7681	32920	32199
0:30:45	30.1	6207	23045	24532	13475	36412	35986	7743	32908	32227
0:30:50	30.0	6180	22937	24537	13622	36378	36147	7715	32974	32130
0:30:55	30.1	6156	23068	24675	13566	36307	36461	7823	32730	31932
0:31:00	30.0	6237	23120	24690	13603	36367	36370	7747	32720	32081
0:31:05	30.1	6254	23152	24744	13665	36509	36366	7699	32996	32305
0:31:10	30.1	6210	23150	24724	13670	36692	36270	7716	32883	32202
0:31:15	30.1	6284	23271	24751	13520	36413	36382	7682	33027	31987
0:31:20	30.1	6224	23266	24766	13627	36474	36176	7810	33134	32258
0:31:25	30.1	6273	23253	24862	13574	36388	36163	7747	32857	32267
0:31:30	30.1	6198	23331	24975	13624	36576	36581	7743	32930	32384
0:31:35	30.0	6278	23387	24968	13604	36502	36502	7766	33000	32030
0:31:40	30.1	6221	23226	25070	13789	36458	36202	7772	32924	32137
0:31:45	30.0	6250	23316	25139	13693	36785	36492	7749	32759	32104
0:31:50	30.1	6212	23510	24980	13664	36833	36235	7804	32906	32328
0:31:55	30.1	6261	23395	24914	13679	36508	36305	7756	33249	32173
0:32:00	30.1	6246	23430	25141	13631	36577	36496	7786	33394	32222
0:32:05	30.1	6251	23612	25280	13666	36250	36405	7772	32983	32413
0:32:10	30.1	6296	23623	25314	13598	36595	36348	7841	33023	32426
0:32:15	30.1	6223	23558	25205	13708	36374	36484	7766	32867	32368
0:32:20	30.1	6250	23627	25123	13725	36471	36479	7735	33175	32268
0:32:25	30.1	6299	23665	25268	13711	36766	36515	7802	33343	32446
0:32:30	30.1	6249	23625	25281	13699	36448	36515	7830	33008	32360
0:32:35	30.1	6237	23734	25267	13669	36672	36078	7739	33055	32548
0:32:40	30.1	6215	23665	25295	13724	36500	36432	7843	33331	32570
0:32:45	30.1	6269	23948	25568	13743	36530	36392	7826	33270	32393
0:32:50	30.1	6295	23747	25399	13716	36793	36549	7805	32864	32560
0:32:55	30.1	6293	23902	25588	13774	36610	36413	7850	32900	32383
0:33:00	30.1	6248	23729	25556	13802	36505	36245	7832	33133	32618
0:33:05	30.1	6307	23796	25578	13835	36666	36717	7805	33273	32653
0:33:10	30.1	6233	23810	25529	13877	36668	36530	7874	32965	32342
0:33:15	30.1	6214	23926	25663	13783	36805	36751	7780	33198	32591
0:33:20	30.1	6215	23692	25551	13872	36711	36428	7838	33392	32693
0:33:25	30.1	6283	23879	25411	13818	36692	36430	7842	33103	32637
0:33:30	30.1	6253	24076	25928	13849	36574	36801	7837	33301	32472
0:33:35	30.1	6285	23845	25641	13915	36735	36270	7838	33487	32577
0:33:40	30.1	6308	24141	25608	13914	36758	36548	7900	33194	32704
0:33:45	30.1	6196	24056	25685	13925	36670	36333	7888	33207	32555
0:33:50	30.1	6288	24178	25664	13954	36445	36299	7835	32945	32399
0:33:55	30.1	6314	24278	25727	13898	36340	36608	7855	33242	32549
0:34:00	30.1	6270	24134	25705	14012	36612	36332	7761	33165	32637
0:34:05	30.1	6278	24151	25937	13919	36776	36401	7832	33034	32686
0:34:10	30.1	6300	24089	25880	13900	36741	36690	7845	33179	32793
0:34:15	30.1	6264	24460	25835	13872	36456	36698	7907	33249	32703
0:34:20	30.1	6256	24106	25895	14006	36626	36616	7877	33214	32980
0:34:25	30.1	6312	24464	25932	14018	36833	36497	7861	33210	32551
0:34:30	30.1	6253	24378	25674	13948	36522	36744	7918	33108	32943
0:34:35	30.1	6262	24294	26080	14059	36942	36435	7910	33246	32639
0:34:40	30.1	6263	24370	25967	13920	36747	36437	7939	33062	32998
0:34:45	30.1	6293	24454	26014	14015	36663	36653	7942	33164	32641
0:34:50	30.1	6325	24341	25987	13950	36581	36620	7924	33171	32745
0:34:55	30.1	6274	24309	26074	14021	36555	36477	7947	33501	32613
0:35:00	30.1	6256	24293	26157	14122	36646	36765	7909	33464	32741
0:35:05	30.1	6271	24408	25990	14047	36603	36785	7914	33402	32741
0:35:10	30.1	6242	24511	26121	14032	36695	36583	7884	33526	33017
0:35:15	30.1	6250	24441	26047	14152	36878	36412	7896	33466	33052
0:35:20	30.1	6366	24520	26018	14057	36512	36575	7945	33253	32892
0:35:25	30.1	6232	24608	26031	14164	36538	36709	7958	33457	33046
0:35:30	30.1	6298	24425	26204	14189	36548	36595	7963	33130	32861
0:35:35	30.1	6304	24481	26298	14083	36609	36703	7964	33292	32800
0:35:40	30.1	6279	24646	26150	14225	36581	36643	7892	33310	32962
0:35:45	30.1	6320	24619	26263	14192	36690	36699	7920	33364	32690
0:35:50	30.1	6277	24507	26083	14167	36505	36880	7966	33104	32884
0:35:55	30.1	6294	24564	26224	14100	36676	36845	7923	33100	32846
0:36:00	30.1	6249	24648	26151	14162	36623	36602	7958	33320	32605
0:36:05	30.1	6286	24511	26322	14121	36333	36887	7964	33250	33153
0:36:10	30.1	6296	24685	26243	14277	36614	36584	7925	33605	33035
0:36:15	30.1	6271	24563	26293	14179	36580	36630	7937	33124	32916
0:36:20	30.1	6265	24744	26536	14232	36635	36719	7964	33440	33070
0:36:25	30.1	6284	24815	26414	14150	36632	36346	7923	33374	32788
0:36:30	30.1	6265	24867	26258	14250	36632	36765	7913	33202	33053
0:36:35	30.1	6305	24824	26371	14238	36754	36703	7923	33425	32861
0:36:40	30.1	6256	24705	26431	14271	36566	36568	7947	33504	33272
0:36:45	30.1	6269	24800	26313	14300	36694	37088	7944	33296	32872
0:36:50	30.1	6265	24899	26411	14158	36751	36892	7991	33079	32967
0:36:55	30.1	6289	24868	26438	14324	36667	36629	7907	33568	32849
0:37:00	30.1	6270	25058	26589	14279	36518	36505	7955	33375	32926
0:37:05	30.1	6288	24779	26524	14379	36458	36645	7978	33614	32985
0:37:10	30.1	6311	24740	26366	14229	36693	36624	7965	33465	32940
0:37:15	30.1	6318	24840	26379	14224	36492	36595	7956	33472	32957
0:37:20	30.1	6301	24868	26438	14364	36666	36701	8024	33315	33060
0:37:25	30.1	6353	25025	26663	14337	36589	36717	8017	33291	33126
0:37:30	30.1	6239	24995	26467	14327	36586	36802	7987	33230	33012
0:37:35	30.1	6289	25093	26579	14327	36935	36434	8021	33345	33129
0:37:40	30.1	6353	25345	26654	14372	36742	36433	8004	33520	33242
0:37:45	30.1	6252	25203	26678	14294	36504	36857	8001	33232	32920
0:37:50	30.1	6266	25019	26534	14399	36747	36749	8059	33212	32852
0:37:55	30.1	6274	25240	26701	14392	36544	36545	8038	33408	33222
0:38:00	30.1	6329	25333	26756	14574	36536	36638	7958	33632	33056
0:38:05	30.1	6312	25249	26781	14429	36727	36778	7974	33268	33252
0:38:10	30.1	6305	24966	26906	14449	36377	36502	7984	33239	33306
0:38:15	30.1	6301	25080	26810	14458	36608	36484	7985	33343	32990
0:38:20	30.1	6259	25234	26902	14528	36814	36814	8008	33277	33029
0:38:25	30.1	6266	25335	26786	14414	36766	36617	7995	33555	33211
0:38:30	30.1	6263	25169	26792	14463	36762	36628	8023	33634	33086
0:38:35	30.1	6304	25180	26920	14473	36607	36573	7998	33362	33118
0:38:40	30.1	6330	25300	26764	14625	36564	36648	7997	33190	33203
0:38:45	30.1	6345	25333	26664	14518	36517	36705	8064	33334	33268
0:38:50	30.1	6292	25382	26926	14515	36559	36484	8046	33374	33085
0:38:55	30.1	6280	25417	26800	14560	36553	36573	8064	33366	33409
0:39:00	30.1	6318	25278	26950	14558	36396	36663	8014	33757	33423
0:39:05	30.1	6265	25282	27015	14532	36420	36514	8047	33403	33368
0:39:10	30.1	6277	25280	26716	14549	36514	36695	8052	33751	33463
0:39:15	30.1	6277	25334	27027	14599	36621	36835	8145	33517	33297
0:39:20	30.1	6302	25303	27058	14680	36573	36559	8036	33282	33203
0:39:25	30.1	6334	25275	26964	14616	36411	36580	8034	33589	33234
0:39:30	30.1	6348	25578	27330	14605	36547	36666	8015	33271	33103
0:39:35	30.1	6268	25638	27092	14606	36462	36635	8023	33446	33164
0:39:40	30.1	6351	25475	27175	14517	36722	36700	8064	33538	33212
0:39:45	30.1	6307	25369	27314	14585	36638	36943	8081	33702	33249
0:39:50	30.1	6288	25560	27092	14753	36845	36635	8086	33236	33158
0:39:55	30.1	6359	25429	27066	14661	36519	36672	8043	33465	33284
0:40:00	30.1	6369	25450	26970	14722	36697	36718	8121	33420	33205
0:40:05	30.1	6350	25403	27238	14769	36619	36874	8098	33426	33212
0:40:10	30.1	6380	25628	27154	14785	36929	36795	8117	33394	33353
0:40:15	30.1	6333	25534	27001	14683	36591	36615	8106	33079	33194
0:40:20	30.1	6353	25527	27313	14753	36502	36443	8112	33513	33492
0:40:25	30.1	6345	25579	27211	14665	36644	36742	8111	33386	33317
0:40:30	30.1	6340	25540	27469	14765	36508	37143	8167	33690	33061
0:40:35	30.1	6317	25807	27209	14749	36609	36591	8074	33678	33474
0:40:40	30.1	6307	25826	27117	14712	36543	36454	8146	33363	33351
0:40:45	30.1	6340	25674	27258	14841	36663	36741	8153	33490	33726
0:40:50	30.1	6330	25541	27237	14852	36999	36715	8159	33814	33276
0:40:55	30.1	6349	25774	27239	14752	36727	36590	8121	33648	33341
0:41:00	30.1	6339	25817	27242	14723	36656	36562	8166	33620	33147
0:41:05	30.1	6306	25485	27200	14867	36806	36839	8091	33805	33169
0:41:10	30.1	6330	25825	27392	14864	36657	36822	8132	33493	33530
0:41:15	30.1	6401	25607	27458	14740	36802	36761	8159	33631	33294
0:41:20	30.1	6336	25849	27551	14761	36662	36648	8182	33448	33176
0:41:25	30.1	6342	25605	27348	14834	36450	36622	8236	33598	33104
0:41:30	30.1	6317	25755	27474	14856	36717	37027	8149	33393	33537
0:41:35	30.1	6334	25792	27490	14858	36726	37031	8089	33409	33369
0:41:40	30.1	6339	25844	27498	14950	36577	36720	8153	33446	33359
0:41:45	30.1	6333	25828	27343	14885	36390	36787	8172	33456	33377
0:41:50	30.1	6388	25862	27484	14840	36717	36648	8208	33780	33379
0:41:55	30.1	6375	25930	27562	14852	36483	36827	8162	33457	33418
0:42:00	30.1	6410	25924	27411	14954	36407	36747	8275	33651	33628
0:42:05	30.1	6346	25925	27364	14860	36730	36799	8172	33450	33302
0:42:10	30.1	6315	25679	27554	14984	36615	36680	8280	33745	33446
0:42:15	30.1	6369	25994	27467	15005	36678	36946	8168	33581	33595
0:42:20	30.1	6369	25849	27467	15061	36590	36739	8158	33544	33349
0:42:25	30.1	6363	26020	27406	15034	36578	36631	8197	33648	33213
0:42:30	30.1	6299	25812	27335	14886	36712	36700	8229	33604	33437
0:42:35	30.1	6358	26052	27515	15103	36468	36792	8160	33558	33382
0:42:40	30.1	6396	25957	27640	14967	36683	36905	8186	33673	33522
0:42:45	30.1	6384	25996	27611	15081	36311	36815	8233	33361	33645
0:42:50	30.1	6389	26037	27555	15047	36643	36523	8221	33709	33394
0:42:55	30.1	6377	26138	27578	15000	36594	36593	8195	33349	33727
0:43:00	30.1	6369	25962	27494	15110	36843	36595	8267	33518	33221
0:43:05	30.1	6391	26099	27646	14976	36858	36692	8260	33484	33529
0:43:10	30.1	6377	26071	27690	14974	36504	36645	8244	33706	33588
0:43:15	30.1	6334	26094	27639	15143	36677	36902	8271	33457	33551
0:43:20	30.1	6370	26074	27640	15082	36395	36570	8161	33669	33421
0:43:25	30.1	6358	26113	27681	15117	36532	36753	8313	33423	33544
0:43:30	30.1	6366	26174	27821	15169	36417	36754	8257	33857	33721
0:43:35	30.1	6349	26200	27713	15105	36467	36812	8332	33650	33674
0:43:40	30.1	6357	26236	27878	15080	36559	36900	8243	33689	33333
0:43:45	30.1	6329	26099	27705	15053	36779	36740	8283	33729	33705
0:43:50	30.1	6414	26087	27715	15116	36394	36696	8301	33354	33707
0:43:55	30.1	6376	26040	27787	15096	36656	36668	8312	33608	33489
0:44:00	30.1	6398	26307	27645	15129	36327	37092	8292	33325	33738
0:44:05	30.1	6343	26297	27862	15315	36649	36935	8216	33604	33609
0:44:10	30.1	6354	26149	27745	15112	36787	36715	8315	33615	33781
0:44:15	30.1	6410	26145	27683	15263	36448	36724	8337	33828	33724
0:44:20	30.1	6391	26242	27895	15322	36591	36685	8252	33455	33590
0:44:25	30.1	6360	26265	27714	15287	36813	36733	8281	33550	33547
0:44:30	30.1	6380	26437	27822	15183	36625	36474	8308	33600	33541
0:44:35	30.1	6381	26278	27925	15306	36711	36819	8318	33755	33668
0:44:40	30.1	6379	26250	27970	15233	36705	36838	8329	33709	33674
0:44:45	30.1	6338	26387	27853	15230	36376	36934	8344	33791	33921
0:44:50	30.1	6398	26389	28053	15341	36570	36934	8337	33520	33655
0:44:55	30.1	6419	26316	27818	15386	36591	36964	8282	33419	33592
0:45:00	30.1	6386	26308	27778	15227	36657	36774	8293	33677	33719
0:45:05	30.1	6371	26410	28112	15233	36659	36761	8296	33364	33491
0:45:10	30.1	6401	26549	28005	15402	36473	37024	8325	33580	33693
0:45:15	30.1	6396	26257	28109	15401	36734	36907	8300	33662	33605
0:45:20	30.1	6412	26393	27849	15359	36534	36877	8246	33341	33696
0:45:25	30.1	6366	26439	27816	15333	36784	36566	8318	33368	33570
0:45:30	30.1	6423	26407	28006	15427	36425	36869	8384	33725	33468
0:45:35	30.1	6407	26330	28015	15420	36672	36839	8361	33626	34033
0:45:40	30.1	6432	26268	27896	15432	36728	36836	8353	33659	33689
0:45:45	30.1	6365	26576	28024	15399	36834	36934	8366	33921	33482
0:45:50	30.1	6453	26288	27910	15359	36472	36945	8330	33593	33575
0:45:55	30.1	6474	26453	27881	15504	36818	36668	8340	33851	33903
0:46:00	30.1	6422	26367	27961	15490	36602	37038	8368	33558	33644
0:46:05	30.1	6442	26466	28050	15400	36692	36833	8413	33556	33440
0:46:10	30.1	6445	26541	28257	15503	36676	36714	8354	33718	33914
0:46:15	30.1	6402	26479	27883	15547	36873	36809	8387	33474	33740
0:46:20	30.1	6418	26635	28067	15496	36813	36770	8336	33657	33706
0:46:25	30.1	6443	26600	28000	15478	36643	36763	8434	33576	33635
0:46:30	30.1	6437	26577	27993	15503	36588	36954	8356	33732	33386
0:46:35	30.1	6442	26488	28032	15460	36902	36810	8388	33588	33830
0:46:40	30.1	6428	26439	28153	15586	36576	36852	8457	33952	33534
0:46:45	30.1	6393	26535	28054	15446	36642	36876	8456	33890	33705
0:46:50	30.1	6454	26353	27948	15548	36563	37026	8403	33713	33921
0:46:55	30.1	6433	26495	28045	15584	36534	36757	8420	33582	33726
0:47:00	30.1	6423	26692	28042	15567	36694	36762	8447	33644	33755
0:47:05	30.1	6440	26549	28155	15617	36824	36937	8473	33484	33727
0:47:10	30.1	6425	26475	28133	15535	36839	36713	8408	33577	33793
0:47:15	30.1	6430	26498	28033	15645	36918	36983	8470	33449	33727
0:47:20	30.1	6449	26727	28067	15666	36530	36927	8404	33759	34066
0:47:25	30.1	6431	26531	28025	15679	36671	36944	8409	33813	33739
0:47:30	30.1	6467	26832	27982	15626	36930	36805	8437	33690	33641
0:47:35	30.1	6469	26686	28280	15558	36796	36902	8385	33695	33493
0:47:40	30.1	6452	26526	28063	15576	36429	36853	8527	33863	33752
0:47:45	30.1	6454	26681	28501	15570	36524	36683	8499	33486	33701
0:47:50	30.1	6464	26769	27983	15688	36657	36772	8450	33819	33777
0:47:55	30.1	6425	26632	28330	15671	36753	36709	8424	33242	33856
0:48:00	30.1	6403	26574	28328	15780	36786	37044	8427	33666	33551
0:48:05	30.1	6426	26719	28160	15717	36616	36773	8490	33819	33683
0:48:10	30.1	6445	26804	28087	15724	36558	36948	8495	33902	34022
0:48:15	30.1	6485	26556	28110	15677	36674	37002	8532	33800	33927
0:48:20	30.1	6424	26774	28227	15751	36674	36802	8467	33657	33939
0:48:25	30.1	6524	26700	28261	15888	36781	36716	8428	34059	33729
0:48:30	30.1	6454	26683	28197	15760	36535	36873	8482	33654	33872
0:48:35	30.1	6452	26741	28319	15873	36656	36879	8484	33760	33980
0:48:40	30.1	6444	26892	28359	15759	36804	36932	8480	33822	33901
0:48:45	30.1	6490	26764	28148	15872	36753	36853	8470	33704	33772
0:48:50	30.1	6477	26945	28433	15773	36749	37036	8437	33729	33675
0:48:55	30.1	6456	26759	28493	15981	36704	36724	8527	33759	33766
0:49:00	30.1	6466	26918	28515	15824	36715	36989	8533	33776	33884
0:49:05	30.1	6477	26872	28321	15917	36782	36916	8500	33675	33902
0:49:10	30.1	6491	26901	28148	15917	37155	37090	8458	33791	33983
0:49:15	30.1	6476	26704	28414	15936	36624	36882	8527	33621	33643
0:49:20	30.1	6493	26813	28330	15963	36847	37031	8479	33926	33794
0:49:25	30.1	6442	26779	28448	15897	36327	36921	8565	33611	34013
0:49:30	30.1	6461	26733	28220	16038	36578	36700	8544	33828	33957
0:49:35	30.0	6466	26760	28479	15899	36742	36954	8471	33561	34162
0:49:40	30.1	6480	26674	28408	15993	36507	36908	8577	33725	33845
0:49:45	30.1	6503	27054	28619	15860	36713	36781	8512	33865	33997
0:49:50	30.1	6512	26862	28398	16079	36702	37023	8562	33727	33902
0:49:55	30.0	6548	26874	28420	15921	36669	36726	8587	33935	33866
0:50:00	30.1	6485	26977	28411	15962	36841	36964	8528	33692	34006
0:50:05	30.1	6485	26901	28506	16063	36878	36815	8537	33867	33931
0:50:10	30.1	6451	26903	28401	16015	36747	36990	8601	33834	34195
0:50:15	30.1	6459	26790	28591	16130	36717	36922	8645	33580	33862
0:50:20	30.1	6500	27059	28397	15996	36417	37103	8634	33624	33743
0:50:25	30.0	6475	26957	28554	16167	36555	36901	8594	33808	33932
0:50:30	30.1	6468	26664	28484	16086	36850	37238	8546	33934	33913
0:50:35	30.1	6465	26822	28488	16114	36471	37121	8549	33805	33961
0:50:40	30.0	6480	26896	28530	16176	36600	36866	8621	33580	33965
0:50:45	30.1	6502	26944	28445	16167	36412	36978	8582	33942	34201
0:50:50	30.1	6499	26874	28516	16227	36619	37043	8615	33621	34295
0:50:55	30.1	6531	26806	28309	16190	36813	36914	8684	33917	33666
0:51:00	30.1	6484	26893	28354	16141	36750	36813	8632	33761	33945
0:51:05	30.1	6492	26881	28239	16193	36935	36977	8573	33796	33965
0:51:10	30.0	6498	27054	28675	16185	36985	36897	8631	33884	33919
0:51:15	30.1	6487	26808	28364	16146	36989	36758	8613	33812	33989
0:51:20	30.1	6520	26924	28690	16338	36700	37056	8639	33947	34181
0:51:25	30.0	6520	27175	28684	16150	36534	36783	8566	33786	33989
0:51:30	30.1	6520	27006	28497	16295	36814	37241	8678	34023	34352
0:51:35	30.1	6450	26997	28441	16328	36477	37152	8654	33800	34228
0:51:40	30.1	6511	26979	28475	16193	36567	37124	8635	33915	33825
0:51:45	30.1	6521	26909	28632	16269	36693	36804	8683	33896	33935
0:51:50	30.0	6533	27030	28385	16309	36746	37233	8631	33942	33849
0:51:55	30.1	6453	26965	28444	16237	36583	37233	8622	33948	33868
0:52:00	30.1	6479	26992	28337	16248	36695	36855	8637	33925	34069
0:52:05	30.1	6575	27149	28560	16327	36617	36993	8683	33673	34072
0:52:10	30.0	6504	26990	28591	16424	36640	37435	8631	33837	34137
0:52:15	30.1	6526	26985	28421	16340	36549	36835	8638	33752	34087
0:52:20	30.1	6546	27182	28567	16352	36881	37076	8667	33714	34242
0:52:25	30.1	6555	27013	28289	16446	36656	37076	8683	33938	33947
0:52:30	30.1	6609	27063	28492	16329	36717	36950	8748	33656	34004
0:52:35	30.1	6571	27232	28570	16431	36782	37172	8705	33614	34193
0:52:40	30.1	6539	26950	28759	16365	36732	36984	8756	34067	33999
0:52:45	30.1	6552	27032	28588	16415	36645	37221	8727	33871	34030
0:52:50	30.1	6554	27051	28376	16444	36689	36929	8729	33813	34083
0:52:55	30.0	6520	27190	28679	16419	36827	37000	8715	34022	33860
0:53:00	30.1	6541	27007	28681	16391	36746	37088	8738	33939	33995
0:53:05	30.1	6531	27085	28600	16468	36622	37248	8708	33703	33981
0:53:10	30.1	6534	27027	28900	16477	36591	37124	8738	34007	33970
0:53:15	30.1	6559	27161	28675	16388	36660	36872	8653	34150	34230
0:53:20	30.0	6560	27166	28404	16376	36798	37032	8724	33767	34056
0:53:25	30.1	6547	26933	28615	16368	36726	37130	8795	33515	33933
0:53:30	30.1	6568	27116	28746	16415	37012	37367	8722	33999	34191
0:53:35	30.1	6515	27379	28577	16378	36672	37256	8787	33685	34264
0:53:40	30.0	6544	27133	28767	16510	36843	37166	8787	33888	34248
0:53:45	30.1	6597	27162	28600	16624	36671	37268	8740	34022	34009
0:53:50	30.1	6539	27274	28867	16562	36887	37119	8760	33814	34115
0:53:55	30.1	6570	27077	28528	16425	36838	36877	8726	33841	34166
0:54:00	30.1	6579	27346	28596	16564	36237	37041	8798	33788	34091
0:54:05	30.0	6596	27186	28698	16485	37002	36899	8807	33958	34080
0:54:10	30.1	6585	27241	28610	16623	36592	37132	8751	34091	34168
0:54:15	30.1	6600	27246	28535	16647	36663	37052	8786	34020	34238
0:54:20	30.1	6535	27146	28655	16634	36795	37132	8847	33623	34051
0:54:25	30.0	6572	27061	28620	16556	36936	37257	8812	33834	34027
0:54:30	30.1	6550	27175	28501	16712	36530	37118	8756	33947	34129
0:54:35	30.1	6582	27099	28751	16617	36585	37012	8793	33852	34031
0:54:40	30.1	6599	27199	28770	16672	36699	37293	8705	33801	34120
0:54:45	30.0	6630	27232	28773	16737	36690	36873	8791	33649	34198
0:54:50	30.1	6584	27311	28660	16666	36852	36828	8783	33987	34208
0:54:55	30.1	6582	27142	28874	16675	36793	36890	8824	33750	34201
0:55:00	30.1	6562	27178	28686	16641	36822	36858	8828	33833	34144
0:55:05	30.0	6582	27052	28988	16693	36508	37231	8838	33754	34326
0:55:10	30.1	6561	27254	28711	16849	36590	37012	8783	33802	34095
0:55:15	30.1	6624	27225	28715	16833	36778	37058	8762	33741	34100
0:55:20	30.1	6583	27048	28511	16722	36793	37128	8802	33964	34320
0:55:25	30.1	6574	27227	28949	16802	36989	36944	8814	33847	34261
0:55:30	30.0	6573	27390	28738	16807	36555	37156	8765	33623	34402
0:55:35	30.0	6582	27342	28850	16738	36829	37168	8824	33921	34274
0:55:40	30.1	6532	27365	28646	16824	36877	37186	8842	33782	34371
0:55:45	30.0	6585	27226	28880	16807	36782	37107	8850	33741	34023
0:55:50	30.1	6576	27297	28834	16874	36769	37055	8822	33959	34394
0:55:55	30.1	6589	27246	28788	16831	36752	37057	8908	33972	34309
0:56:00	30.1	6667	27396	28907	16893	36511	36952	8874	33948	34320
0:56:05	30.1	6579	27103	28737	16920	36882	37048	8852	33801	34120
0:56:10	30.1	6646	27203	28625	16925	36501	36933	8882	34072	34237
0:56:15	30.1	6626	27218	28644	16872	36623	36928	8876	34058	34145
0:56:20	30.1	6570	27316	28687	17037	36523	37089	8818	33940	34142
0:56:25	30.1	6627	27210	28756	16872	36810	36939	8920	33823	34171
0:56:30	30.0	6631	27370	28640	16886	36882	37161	8865	34108	33877
0:56:35	30.1	6644	27358	28885	16953	36676	37325	8911	34065	34162
0:56:40	30.1	6607	27160	28822	17050	36712	36998	8867	33972	34410
0:56:45	30.1	6617	27230	28710	17069	36573	37298	8913	33999	33839
0:56:50	30.1	6598	27514	28742	17029	36874	37116	8911	34070	34539
0:56:55	30.0	6634	27436	28795	16889	36795	37294	8930	34111	34175
0:57:00	30.1	6597	27532	28956	17078	36946	36915	8960	33644	34326
0:57:05	30.1	6615	27264	28923	17044	36772	37201	8886	33798	33981
0:57:10	30.0	6614	27372	28903	17062	36555	36887	8889	33832	34321
0:57:15	30.1	6623	27429	28657	16938	36575	37249	8942	33798	34314
0:57:20	30.1	6612	27355	28671	17055	36519	37174	8949	34005	34224
0:57:25	30.1	6680	27319	28870	16989	36511	37078	8951	33975	34221
0:57:30	30.1	6611	27342	28873	16995	36750	37273	8907	33822	34445
0:57:35	30.1	6641	27437	28692	17010	37006	37032	8864	33728	34284
0:57:40	30.0	6635	27297	28744	17134	36566	36946	8950	33869	34185
0:57:45	30.1	6619	27401	28717	17016	36708	37074	8965	34302	34399
0:57:50	30.1	6624	27532	29013	17066	36907	37081	8975	34256	34053
0:57:55	30.0	6631	27286	28802	17147	36794	37066	8979	34034	34373
0:58:00	30.1	6694	27488	28618	17095	36895	36915	8941	33766	34110
0:58:05	30.1	6654	27374	29081	17208	36756	37331	8897	34005	34322
0:58:10	30.1	6582	27353	28572	17026	36896	37379	8884	33670	34407
0:58:15	30.1	6640	27442	28708	17027	36787	37103	8946	33871	34276
0:58:20	30.1	6668	27590	28724	17239	36850	37322	8990	33901	34351
0:58:25	30.0	6602	27386	28802	17203	36904	37076	9019	33913	34426
0:58:30	30.1	6621	27375	28994	17173	36689	37203	9060	33932	34210
0:58:35	30.0	6609	27461	28836	17281	36838	37264	9011	34029	34176
0:58:40	30.1	6621	27398	28663	17286	36649	37092	9039	33843	34431
0:58:45	30.1	6643	27326	28998	17244	36665	37150	9021	34011	34095
0:58:50	30.1	6635	27677	28897	17347	36802	37203	9010	34188	34229
0:58:55	30.1	6667	27375	28855	17263	36761	36879	9004	33799	34201
