

Software Version	3.03.14




Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20200604_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	6/4/2020
Time	1:57:17 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details
Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:23:00 (HH:MM:SS), Interval 0:00:05, 997 Reads
    Read	Fluorescence Endpoint
	E2..E9
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout

	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E		SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8				Well ID
F													Well ID
G													Well ID
H													Well ID
425,457

Time	T° 425,457	E2	E3	E4	E5	E6	E7	E8	E9
1:00:55	30.0	8314	13385	8461	13131	5423	13744	14639	37823
1:01:00	30.1	8308	13552	8486	13030	5404	13751	14623	37713
1:01:05	30.0	8361	13545	8453	13034	5382	13732	14665	37666
1:01:10	30.1	8388	13462	8526	13075	5389	13788	14590	37616
1:01:15	30.1	8329	13565	8541	13068	5430	13814	14630	37346
1:01:20	30.0	8393	13560	8452	13059	5411	13720	14630	37484
1:01:25	30.1	8323	13458	8471	13053	5379	13743	14754	37401
1:01:30	30.1	8325	13601	8506	13040	5372	13695	14554	37710
1:01:35	30.1	8435	13537	8524	13068	5388	13714	14657	37376
1:01:40	30.1	8310	13556	8447	12987	5370	13737	14739	37577
1:01:45	30.1	8376	13509	8480	13037	5392	13729	14786	37399
1:01:50	30.0	8346	13577	8475	13161	5453	13733	14676	37781
1:01:55	30.1	8422	13501	8490	13079	5409	13797	14693	37546
1:02:00	30.1	8405	13532	8471	13073	5425	13774	14759	37245
1:02:05	30.1	8431	13533	8540	13107	5414	13697	14677	37496
1:02:10	30.1	8362	13510	8455	13172	5411	13762	14714	37563
1:02:15	30.1	8393	13435	8473	13096	5466	13658	14775	37614
1:02:20	30.1	8335	13525	8462	13063	5447	13725	14855	37616
1:02:25	30.1	8363	13497	8530	12922	5426	13583	14887	37391
1:02:30	30.1	8352	13520	8569	13075	5503	13768	14776	37684
1:02:35	30.0	8413	13536	8445	12980	5453	13778	14743	37580
1:02:40	30.1	8403	13536	8498	13098	5455	13703	14801	37509
1:02:45	30.1	8384	13499	8556	13119	5419	13790	14839	37567
1:02:50	30.1	8383	13599	8459	13099	5468	13830	14869	37254
1:02:55	30.0	8463	13523	8512	13076	5436	13694	14752	37429
1:03:00	30.1	8479	13468	8483	13015	5512	13695	14822	37588
1:03:05	30.1	8428	13506	8520	13079	5459	13753	14822	37501
1:03:10	30.1	8411	13578	8503	13049	5454	13752	14898	37531
1:03:15	30.1	8414	13550	8555	13045	5482	13723	14864	37612
1:03:20	30.0	8384	13455	8528	13104	5435	13744	14806	37582
1:03:25	30.1	8392	13446	8570	12913	5482	13683	14759	37689
1:03:30	30.1	8416	13496	8523	12910	5448	13757	14953	37644
1:03:35	30.1	8395	13494	8496	13101	5441	13760	14948	37551
1:03:40	30.1	8379	13551	8507	13016	5474	13767	14816	37574
1:03:45	30.1	8488	13571	8583	13078	5496	13821	14835	37702
1:03:50	30.1	8439	13554	8465	13054	5454	13745	14850	37612
1:03:55	30.1	8350	13460	8569	13110	5477	13732	14798	37947
1:04:00	30.1	8425	13512	8622	13123	5489	13646	14866	37763
1:04:05	30.0	8484	13585	8525	13008	5414	13664	14962	37477
1:04:10	30.1	8519	13524	8533	13007	5444	13712	14908	37720
1:04:15	30.1	8375	13435	8561	13048	5445	13680	14793	37387
1:04:20	30.1	8465	13501	8660	13064	5508	13698	14833	37619
1:04:25	30.1	8446	13428	8571	13121	5500	13700	14898	37694
1:04:30	30.1	8462	13532	8557	12959	5446	13795	14791	37567
1:04:35	30.0	8397	13488	8575	13069	5489	13716	14986	37425
1:04:40	30.1	8437	13527	8595	13027	5453	13751	14871	37736
1:04:45	30.1	8433	13370	8604	13012	5441	13691	14964	37817
1:04:50	30.0	8492	13481	8508	13106	5453	13767	14988	37509
1:04:55	30.1	8469	13503	8539	13047	5459	13851	14948	37527
1:05:00	30.1	8443	13548	8579	13060	5503	13767	15046	37339
1:05:05	30.1	8437	13420	8555	12997	5511	13706	15118	37730
1:05:10	30.1	8392	13478	8525	13103	5519	13754	14978	37681
1:05:15	30.1	8538	13474	8618	13137	5476	13715	14942	37422
1:05:20	30.1	8447	13454	8581	13037	5475	13629	14977	37494
1:05:25	30.0	8461	13514	8587	13024	5513	13818	14953	37881
1:05:30	30.1	8480	13578	8637	13068	5492	13767	15070	37771
1:05:35	30.1	8510	13605	8585	13043	5469	13742	15035	37455
1:05:40	30.0	8466	13444	8652	13117	5449	13718	15126	37653
1:05:45	30.1	8468	13525	8655	13107	5497	13722	15054	37596
1:05:50	30.1	8462	13604	8617	13030	5502	13716	15058	37496
1:05:55	30.1	8511	13459	8643	12986	5543	13712	14920	37605
1:06:00	30.1	8523	13480	8578	13053	5543	13645	14982	37870
1:06:05	30.1	8484	13499	8595	13003	5533	13712	14995	37631
1:06:10	30.1	8526	13481	8542	13069	5481	13728	15010	37523
1:06:15	30.1	8468	13494	8694	13113	5561	13681	15005	37533
1:06:20	30.1	8453	13627	8698	13142	5533	13675	15130	37537
1:06:25	30.0	8519	13486	8576	13051	5510	13663	15155	37497
1:06:30	30.1	8539	13491	8621	13016	5484	13770	15082	37594
1:06:35	30.1	8515	13504	8633	13065	5511	13712	15057	37586
1:06:40	30.1	8497	13423	8673	13113	5492	13682	15069	37423
1:06:45	30.1	8554	13493	8674	13009	5510	13673	15112	37531
1:06:50	30.1	8509	13463	8669	13102	5449	13804	15130	37600
1:06:55	30.0	8479	13412	8628	13007	5545	13832	15029	37409
1:07:00	30.1	8543	13554	8645	12969	5510	13858	15168	37726
1:07:05	30.1	8592	13566	8648	12992	5574	13745	15120	37845
1:07:10	30.0	8458	13560	8694	13061	5511	13757	15128	37446
1:07:15	30.1	8529	13430	8642	12930	5555	13743	15143	37512
1:07:20	30.1	8545	13384	8648	13052	5532	13674	15125	37543
1:07:25	30.1	8586	13437	8645	12991	5529	13666	15182	37504
1:07:30	30.1	8555	13484	8600	13042	5528	13769	15198	37402
1:07:35	30.1	8592	13429	8669	13026	5523	13644	15146	37547
1:07:40	30.0	8562	13538	8608	12988	5527	13627	15196	37327
1:07:45	30.1	8505	13496	8612	12994	5571	13771	15102	37702
1:07:50	30.1	8588	13473	8643	12974	5517	13785	15154	37497
1:07:55	30.1	8546	13487	8637	13030	5536	13697	15120	37506
1:08:00	30.1	8546	13456	8585	13014	5535	13681	15161	37810
1:08:05	30.1	8533	13462	8728	13004	5573	13710	15110	37567
1:08:10	30.1	8583	13480	8682	13061	5584	13725	15183	37744
1:08:15	30.1	8504	13420	8729	13012	5536	13721	15160	37480
1:08:20	30.1	8633	13522	8640	13009	5540	13671	15128	37696
1:08:25	30.1	8611	13495	8663	12961	5530	13728	15274	37626
1:08:30	30.1	8484	13525	8656	13057	5546	13843	15250	37445
1:08:35	30.1	8550	13491	8660	13030	5546	13697	15184	37572
1:08:40	30.1	8612	13476	8688	12952	5543	13677	15257	37176
1:08:45	30.1	8516	13505	8668	13053	5584	13647	15243	37521
1:08:50	30.1	8507	13532	8711	13036	5591	13709	15251	37591
1:08:55	30.1	8523	13447	8689	13085	5562	13771	15163	37603
1:09:00	30.1	8539	13449	8661	13090	5598	13673	15309	37543
1:09:05	30.1	8576	13424	8717	12975	5576	13732	15230	37503
1:09:10	30.1	8531	13465	8662	13003	5543	13745	15208	37403
1:09:15	30.1	8563	13417	8802	12929	5602	13643	15277	37525
1:09:20	30.1	8611	13552	8689	13016	5556	13723	15370	37314
1:09:25	30.1	8583	13529	8704	13033	5616	13577	15179	37481
1:09:30	30.1	8612	13431	8666	13050	5562	13706	15240	37725
1:09:35	30.1	8568	13538	8687	12963	5543	13663	15158	37566
1:09:40	30.1	8615	13399	8738	13026	5538	13686	15399	37579
1:09:45	30.1	8591	13376	8740	12963	5604	13725	15390	37246
1:09:50	30.1	8554	13490	8676	12923	5613	13709	15257	37231
1:09:55	30.1	8592	13453	8677	12929	5527	13626	15251	37469
1:10:00	30.1	8640	13474	8632	12956	5567	13727	15201	37530
1:10:05	30.1	8566	13474	8677	12966	5559	13609	15297	37396
1:10:10	30.1	8561	13437	8675	13026	5601	13709	15292	37320
1:10:15	30.1	8652	13411	8720	12963	5550	13683	15342	37305
1:10:20	30.1	8634	13409	8681	13023	5587	13683	15252	37192
1:10:25	30.1	8591	13533	8751	12975	5540	13698	15320	37396
1:10:30	30.1	8669	13478	8729	13000	5558	13610	15242	37605
1:10:35	30.1	8705	13374	8727	12912	5615	13608	15277	37454
1:10:40	30.1	8643	13380	8698	13012	5594	13547	15324	37703
1:10:45	30.1	8562	13532	8695	12821	5633	13628	15335	37372
1:10:50	30.1	8564	13535	8707	13098	5546	13709	15295	37447
1:10:55	30.1	8623	13442	8769	12989	5580	13689	15296	37488
1:11:00	30.1	8588	13426	8684	13032	5599	13691	15266	37176
1:11:05	30.1	8602	13466	8715	12937	5622	13791	15326	37350
1:11:10	30.1	8646	13397	8743	12883	5598	13615	15367	37405
1:11:15	30.1	8645	13470	8720	12960	5633	13643	15475	37224
1:11:20	30.1	8585	13277	8679	13010	5586	13602	15503	37284
1:11:25	30.1	8669	13439	8722	12968	5593	13650	15330	37689
1:11:30	30.1	8569	13399	8690	12861	5586	13682	15440	37506
1:11:35	30.1	8663	13409	8787	12898	5541	13656	15272	37202
1:11:40	30.1	8666	13411	8774	12947	5572	13654	15423	37436
1:11:45	30.1	8613	13451	8726	12881	5587	13750	15344	37306
1:11:50	30.1	8622	13438	8754	13006	5589	13641	15418	37148
1:11:55	30.1	8619	13420	8765	12959	5614	13688	15427	37173
1:12:00	30.1	8612	13419	8763	12935	5561	13563	15516	37403
1:12:05	30.1	8704	13403	8743	12969	5592	13747	15482	37474
1:12:10	30.1	8652	13431	8698	12979	5609	13715	15383	37274
1:12:15	30.1	8621	13400	8731	12954	5613	13660	15428	37162
1:12:20	30.1	8659	13318	8820	13025	5616	13518	15482	37194
1:12:25	30.1	8600	13291	8698	12834	5574	13659	15447	37182
1:12:30	30.1	8605	13459	8764	12957	5610	13647	15470	37105
1:12:35	30.1	8619	13355	8706	12901	5614	13614	15496	37313
1:12:40	30.1	8735	13338	8719	12936	5638	13562	15494	37319
1:12:45	30.1	8659	13333	8711	12928	5569	13585	15481	37216
1:12:50	30.1	8621	13463	8825	13092	5632	13554	15444	37269
1:12:55	30.1	8678	13369	8698	12962	5567	13661	15509	37220
1:13:00	30.1	8692	13397	8767	12947	5591	13612	15628	37550
1:13:05	30.1	8688	13386	8779	12985	5605	13645	15484	37541
1:13:10	30.1	8665	13326	8748	12852	5622	13570	15542	37383
1:13:15	30.1	8668	13373	8802	12886	5645	13624	15502	37484
1:13:20	30.1	8642	13327	8719	12922	5628	13535	15491	37384
1:13:25	30.1	8684	13305	8740	12836	5601	13642	15567	36959
1:13:30	30.1	8709	13372	8826	12954	5588	13601	15477	37226
1:13:35	30.1	8713	13377	8719	12970	5599	13648	15447	37523
1:13:40	30.1	8693	13307	8848	12927	5619	13632	15584	36926
1:13:45	30.1	8648	13401	8799	12935	5670	13550	15495	37494
1:13:50	30.1	8697	13391	8734	12966	5631	13632	15542	37260
1:13:55	30.1	8692	13362	8757	12870	5581	13598	15489	37244
1:14:00	30.1	8672	13369	8769	13060	5670	13698	15519	37451
1:14:05	30.1	8670	13327	8865	12814	5651	13662	15695	37515
1:14:10	30.1	8723	13334	8780	12997	5619	13628	15550	37398
1:14:15	30.1	8645	13338	8830	12897	5636	13564	15545	37129
1:14:20	30.1	8652	13316	8827	12938	5628	13741	15598	37258
1:14:25	30.1	8667	13359	8719	13047	5584	13605	15560	37204
1:14:30	30.1	8729	13317	8750	12866	5646	13614	15740	37212
1:14:35	30.1	8725	13417	8797	12866	5643	13670	15638	37319
1:14:40	30.1	8755	13400	8734	12945	5676	13629	15609	37249
1:14:45	30.1	8733	13436	8796	12946	5668	13661	15628	37178
1:14:50	30.1	8762	13306	8745	12934	5655	13627	15554	37253
1:14:55	30.1	8692	13431	8827	12873	5644	13699	15568	37229
1:15:00	30.1	8775	13318	8850	12902	5637	13585	15610	37293
1:15:05	30.1	8733	13364	8803	12894	5674	13544	15605	37006
1:15:10	30.1	8742	13311	8817	12871	5593	13686	15578	37420
1:15:15	30.1	8777	13433	8783	12914	5668	13691	15601	37350
1:15:20	30.1	8621	13302	8853	12867	5728	13631	15527	37425
1:15:25	30.1	8761	13314	8829	12974	5674	13629	15589	37141
1:15:30	30.1	8811	13348	8776	12908	5668	13582	15673	37266
1:15:35	30.1	8689	13435	8837	12850	5682	13733	15680	37249
1:15:40	30.1	8743	13387	8777	12855	5660	13572	15700	37356
1:15:45	30.1	8792	13341	8763	12958	5627	13667	15661	37235
1:15:50	30.1	8709	13370	8761	12922	5697	13662	15574	37162
1:15:55	30.1	8726	13370	8829	12906	5669	13647	15724	37322
1:16:00	30.1	8746	13314	8816	12874	5671	13583	15637	37162
1:16:05	30.1	8740	13358	8884	12871	5671	13467	15689	37291
1:16:10	30.1	8732	13363	8811	12842	5715	13557	15736	37093
1:16:15	30.1	8776	13481	8826	12819	5687	13520	15716	37104
1:16:20	30.1	8699	13398	8833	12949	5671	13696	15589	37041
1:16:25	30.1	8755	13465	8845	12989	5672	13563	15719	37403
1:16:30	30.1	8733	13363	8786	12859	5687	13580	15773	37404
1:16:35	30.1	8759	13368	8885	12914	5651	13703	15610	37299
1:16:40	30.1	8812	13428	8835	12818	5655	13552	15682	37370
1:16:45	30.1	8806	13421	8834	12836	5651	13689	15734	37350
1:16:50	30.1	8765	13453	8805	12871	5685	13556	15705	37085
1:16:55	30.1	8802	13358	8868	12868	5683	13700	15698	37627
1:17:00	30.1	8733	13294	8823	12844	5705	13550	15844	37175
1:17:05	30.1	8779	13352	8848	12848	5739	13632	15802	37304
1:17:10	30.1	8730	13330	8884	12793	5696	13566	15676	37176
1:17:15	30.1	8762	13354	8827	12766	5676	13554	15831	37148
1:17:20	30.1	8850	13422	8834	12971	5707	13583	15832	37066
1:17:25	30.1	8781	13404	8828	12946	5708	13531	15870	37480
1:17:30	30.1	8791	13406	8842	12904	5676	13559	15774	37133
1:17:35	30.1	8797	13417	8873	12888	5700	13575	15933	37278
1:17:40	30.1	8826	13343	8890	12820	5664	13549	15780	37386
1:17:45	30.1	8806	13357	8800	12937	5686	13679	15825	37068
1:17:50	30.1	8762	13300	8906	12849	5721	13708	15885	37394
1:17:55	30.1	8781	13312	8881	12860	5706	13570	15643	37111
1:18:00	30.1	8808	13302	8847	12932	5705	13648	15820	37406
1:18:05	30.1	8755	13457	8895	12804	5713	13701	15735	37549
1:18:10	30.1	8824	13351	8871	12952	5722	13610	15846	37354
1:18:15	30.1	8795	13306	8842	12906	5718	13638	15936	37197
1:18:20	30.1	8840	13440	8884	12896	5756	13634	15833	37627
1:18:25	30.1	8764	13353	8934	12874	5750	13610	15982	37268
1:18:30	30.1	8887	13426	8869	12871	5748	13588	15857	37227
1:18:35	30.1	8860	13367	8962	12892	5770	13637	15881	37206
1:18:40	30.1	8828	13406	8899	12916	5706	13480	15914	37208
1:18:45	30.1	8833	13288	8990	12839	5718	13616	15778	37245
1:18:50	30.1	8798	13312	8919	12768	5673	13554	15857	36922
1:18:55	30.1	8783	13399	8902	12837	5718	13614	15786	37148
1:19:00	30.1	8833	13374	8947	12917	5758	13599	15894	37300
1:19:05	30.1	8860	13377	8932	12945	5718	13551	15870	37369
1:19:10	30.1	8876	13309	8960	12903	5721	13649	15964	37455
1:19:15	30.1	8860	13308	8907	12942	5723	13562	15821	37186
1:19:20	30.1	8827	13386	8818	12831	5758	13692	16021	37283
1:19:25	30.1	8812	13372	8957	12870	5750	13517	16016	37388
1:19:30	30.1	8899	13359	8972	12892	5751	13527	15901	37205
1:19:35	30.1	8810	13423	8905	12770	5713	13641	15986	37048
1:19:40	30.1	8860	13399	8903	12871	5787	13673	16071	37065
1:19:45	30.1	8853	13304	8971	12820	5811	13569	15965	37180
1:19:50	30.1	8902	13348	8899	12841	5748	13596	15959	37274
1:19:55	30.1	8863	13381	8879	12991	5787	13570	16053	37201
1:20:00	30.1	8858	13388	8982	12947	5756	13631	16010	37162
1:20:05	30.1	8829	13419	8976	12939	5763	13599	16048	37609
1:20:10	30.1	8890	13410	8893	12890	5719	13557	15960	37425
1:20:15	30.1	8862	13452	8951	12881	5797	13593	15996	37366
1:20:20	30.1	8859	13359	8982	12967	5737	13567	16111	37470
1:20:25	30.1	8853	13238	8913	12852	5774	13613	15987	37353
1:20:30	30.1	8928	13315	8969	12879	5778	13699	16082	37486
1:20:35	30.1	8811	13443	8908	13027	5791	13635	15991	37223
1:20:40	30.1	8903	13312	8975	12905	5765	13611	15981	37269
1:20:45	30.1	8897	13347	8913	12836	5743	13607	16127	37219
1:20:50	30.1	8861	13432	8886	12848	5746	13684	15965	37196
1:20:55	30.1	8908	13357	8961	12861	5748	13631	16091	37312
1:21:00	30.1	8890	13269	8980	12877	5759	13653	16099	37319
1:21:05	30.1	8881	13322	8985	12901	5765	13636	16066	37284
1:21:10	30.1	8915	13385	8974	12837	5753	13644	16010	37276
1:21:15	30.1	8877	13404	8929	12864	5810	13626	16138	37266
1:21:20	30.1	8907	13373	8955	12894	5804	13604	16237	37278
1:21:25	30.1	8914	13332	9055	12773	5791	13670	16162	37282
1:21:30	30.1	8934	13280	8955	12928	5769	13628	16092	37569
1:21:35	30.1	8953	13336	8967	12876	5820	13533	16170	37203
1:21:40	30.1	8915	13294	9022	12946	5812	13635	16128	37262
1:21:45	30.1	8940	13431	8950	12882	5778	13512	16145	37183
1:21:50	30.1	8994	13342	8995	12833	5779	13718	16072	37121
1:21:55	30.1	8878	13380	8960	12920	5784	13560	16253	37246
1:22:00	30.1	8985	13397	8994	12883	5812	13547	16173	37271
1:22:05	30.1	8866	13391	8968	12840	5793	13544	16231	37159
1:22:10	30.1	9010	13311	9003	12946	5844	13588	16148	37431
1:22:15	30.1	8930	13404	9021	12797	5805	13540	16159	37204
1:22:20	30.1	8939	13295	9006	12847	5797	13647	16148	37201
1:22:25	30.1	8940	13359	8954	12900	5832	13663	16202	37368
1:22:30	30.1	8926	13287	8987	12946	5806	13601	16163	37328
1:22:35	30.1	8979	13362	8961	12846	5794	13624	16158	37359
1:22:40	30.1	8915	13396	8995	12834	5835	13679	16213	37282
1:22:45	30.1	8897	13361	9033	12855	5871	13643	16184	37397
1:22:50	30.1	8918	13497	9013	12929	5793	13583	16265	37441
1:22:55	30.1	8983	13392	9036	12864	5868	13541	16221	37286
1:23:00	30.1	8960	13229	9004	12861	5844	13553	16176	37288

Results

	1	2	3	4	5	6	7	8	9	10	11	12
A													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
B													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
C													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
D													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
E		-1872000.000	3552000.000	1920000.000	3324000.000	1344000.000	3468000.000	70308000.000	81504000.000				Max V [425,457]
		1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000				R-Squared [425,457]
		1:15:18	0:31:58	0:49:38	1:10:48	0:25:18	0:24:13	0:00:08	0:00:18				t at Max V [425,457]
		1:16:52	0:29:54	0:48:34	1:08:52	0:24:45	0:21:33	0:00:06	0:00:16				Lagtime [425,457]
F													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
G													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
H													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]


