

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190605_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	6/5/2019
Time	2:15:25 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:20:00 (HH:MM:SS), Interval 0:00:05, 961 Reads
    Read	Fluorescence Endpoint
	G1..G6
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6							Well ID
H													Well ID

425,457

Time	T° 425,457	G1	G2	G3	G4	G5	G6
0:38:20	30.0	7412	26113	7423	27248	7588	20988
0:38:25	30.0	7454	26158	7449	27079	7567	21172
0:38:30	30.0	7427	25999	7454	27137	7506	20920
0:38:35	30.0	7395	26124	7412	27336	7570	21011
0:38:40	30.0	7467	26044	7481	27300	7587	21133
0:38:45	30.0	7435	26149	7428	27015	7560	21121
0:38:50	30.0	7460	26280	7462	27393	7607	21158
0:38:55	30.0	7473	26286	7390	27344	7614	21037
0:39:00	30.0	7503	26108	7408	27274	7647	21190
0:39:05	30.0	7505	26198	7416	27358	7570	21108
0:39:10	30.0	7462	26063	7438	27297	7602	21239
0:39:15	30.0	7502	26145	7455	27133	7593	21199
0:39:20	30.0	7493	26268	7462	27156	7619	20949
0:39:25	30.0	7478	26094	7434	27220	7608	21001
0:39:30	30.0	7483	26144	7366	27256	7641	21073
0:39:35	30.0	7495	26014	7477	27443	7598	21141
0:39:40	30.0	7534	26106	7456	27357	7591	21063
0:39:45	30.0	7510	25960	7445	27165	7718	21129
0:39:50	30.0	7463	26203	7455	27265	7651	20967
0:39:55	30.0	7464	26030	7467	27354	7591	21086
0:40:00	30.0	7517	26164	7522	26902	7594	21175
0:40:05	30.0	7487	25958	7472	27322	7640	21097
0:40:10	30.0	7569	26215	7536	27211	7623	21171
0:40:15	30.0	7445	26060	7460	27115	7637	21093
0:40:20	30.0	7502	26045	7449	27319	7593	21074
0:40:25	30.0	7502	26230	7468	27169	7599	21093
0:40:30	30.0	7486	26267	7489	27362	7655	20879
0:40:35	30.0	7510	26265	7500	27164	7598	21122
0:40:40	30.0	7518	26241	7455	27196	7649	20960
0:40:45	30.0	7524	26204	7443	27105	7600	21043
0:40:50	30.0	7522	26099	7494	27215	7682	21022
0:40:55	30.0	7497	26177	7563	27283	7704	21019
0:41:00	30.0	7513	26016	7534	27096	7702	21071
0:41:05	30.0	7516	26047	7507	27104	7681	21114
0:41:10	30.0	7567	26150	7507	27331	7678	21038
0:41:15	30.0	7518	26148	7467	27325	7697	21203
0:41:20	30.0	7560	26125	7456	27322	7640	21182
0:41:25	30.0	7516	26240	7515	27189	7611	21171
0:41:30	30.0	7500	26166	7459	27302	7651	21115
0:41:35	30.0	7580	26123	7508	27233	7642	20975
0:41:40	30.0	7567	26166	7492	27245	7681	20946
0:41:45	30.0	7554	26056	7491	27179	7691	21113
0:41:50	30.0	7570	26144	7452	27253	7634	21140
0:41:55	30.0	7585	26004	7543	27298	7666	21005
0:42:00	30.0	7539	26080	7554	26994	7677	21103
0:42:05	30.0	7556	26214	7480	27118	7673	20990
0:42:10	30.0	7505	26079	7503	27341	7644	21031
0:42:15	30.0	7550	26104	7527	27105	7656	21008
0:42:20	30.0	7562	26141	7507	27243	7703	21097
0:42:25	30.0	7541	26082	7476	27208	7752	20980
0:42:30	30.0	7574	25979	7540	27278	7652	21013
0:42:35	30.0	7536	26273	7512	27149	7710	21006
0:42:40	30.0	7600	26073	7526	27338	7685	21055
0:42:45	30.0	7547	26004	7527	27423	7715	20948
0:42:50	30.0	7538	26268	7478	27254	7728	21050
0:42:55	30.0	7605	26114	7476	27168	7660	21066
0:43:00	30.0	7528	26052	7508	27292	7724	20936
0:43:05	30.0	7529	26208	7510	27298	7692	21159
0:43:10	30.0	7563	26050	7542	27380	7694	21080
0:43:15	30.0	7554	26057	7548	27368	7716	20974
0:43:20	30.0	7498	26127	7572	27198	7707	21097
0:43:25	30.0	7597	26010	7526	27247	7725	21034
0:43:30	30.0	7572	26083	7578	27145	7746	21132
0:43:35	30.0	7563	26017	7516	27045	7739	20936
0:43:40	30.0	7581	26087	7565	27296	7735	21008
0:43:45	30.0	7556	25954	7591	27347	7736	20955
0:43:50	30.0	7546	25890	7553	27060	7680	20931
0:43:55	30.0	7561	26142	7535	27475	7816	20992
0:44:00	30.0	7606	26031	7540	27278	7683	21273
0:44:05	30.0	7561	26108	7525	27290	7747	21120
0:44:10	30.0	7599	26057	7483	27216	7731	21127
0:44:15	30.0	7581	26123	7582	27396	7659	20894
0:44:20	30.0	7601	26105	7548	27330	7738	21035
0:44:25	30.0	7492	25986	7557	27321	7729	20973
0:44:30	30.0	7599	25932	7557	27176	7792	21099
0:44:35	30.0	7601	25896	7556	27183	7745	21134
0:44:40	30.0	7630	26095	7618	27114	7759	20991
0:44:45	30.0	7625	25902	7577	27215	7721	20941
0:44:50	30.0	7624	26077	7531	27388	7700	21073
0:44:55	30.0	7645	25920	7593	27224	7730	21053
0:45:00	30.0	7588	25988	7566	27454	7769	20924
0:45:05	30.0	7608	25966	7561	27461	7770	20990
0:45:10	30.0	7579	26176	7600	27113	7760	20979
0:45:15	30.0	7544	25939	7559	27203	7844	21009
0:45:20	30.0	7611	26059	7590	27172	7767	21049
0:45:25	30.0	7613	26018	7600	27321	7757	20990
0:45:30	30.0	7583	26140	7680	27397	7741	21137
0:45:35	30.0	7611	25909	7595	27149	7788	21058
0:45:40	30.0	7630	26006	7584	27227	7772	21015
0:45:45	30.0	7596	26048	7583	27157	7775	21128
0:45:50	30.0	7629	25989	7554	27530	7758	20976
0:45:55	30.0	7617	26053	7576	27218	7782	21102
0:46:00	30.0	7588	26220	7556	27215	7814	21147
0:46:05	30.0	7614	26227	7589	27075	7834	21006
0:46:10	30.0	7597	26061	7615	27358	7804	21001
0:46:15	30.0	7704	26011	7701	27212	7870	21187
0:46:20	30.0	7633	26149	7624	27155	7786	20988
0:46:25	30.0	7603	25951	7601	27149	7825	20959
0:46:30	30.0	7659	25911	7566	27432	7807	21007
0:46:35	30.0	7639	26027	7634	27159	7738	21043
0:46:40	30.0	7638	26039	7602	27223	7814	20946
0:46:45	30.0	7624	25979	7574	27358	7730	21010
0:46:50	30.0	7720	26000	7628	27275	7798	21116
0:46:55	30.0	7588	26067	7660	27290	7867	21069
0:47:00	30.0	7597	25845	7657	27344	7834	20994
0:47:05	30.0	7701	25970	7642	27263	7770	21086
0:47:10	30.0	7714	26009	7629	27102	7795	21079
0:47:15	30.0	7645	25948	7646	27277	7798	21036
0:47:20	30.0	7628	26072	7629	27281	7811	20894
0:47:25	30.0	7661	25913	7635	27300	7834	20960
0:47:30	30.0	7631	25992	7678	27375	7790	21026
0:47:35	30.0	7625	26061	7676	27188	7819	21148
0:47:40	30.0	7734	26021	7661	27193	7739	20816
0:47:45	30.0	7761	26235	7624	27441	7834	20926
0:47:50	30.0	7658	25996	7657	27277	7912	20915
0:47:55	30.0	7708	26033	7656	27247	7819	21055
0:48:00	30.0	7686	26050	7581	27350	7865	20883
0:48:05	30.0	7636	26149	7622	27180	7800	21000
0:48:10	30.0	7700	26158	7689	27228	7796	21084
0:48:15	30.0	7665	26098	7633	27215	7861	20948
0:48:20	30.0	7698	26212	7716	27287	7851	21061
0:48:25	30.0	7738	25991	7702	27273	7855	21099
0:48:30	30.0	7698	25975	7634	27285	7827	21117
0:48:35	30.0	7726	25845	7625	27444	7823	21217
0:48:40	30.0	7677	26211	7666	27210	7844	20884
0:48:45	30.0	7701	26198	7646	27319	7809	21071
0:48:50	30.0	7648	26005	7657	27248	7792	20944
0:48:55	30.0	7709	26111	7674	27025	7846	20927
0:49:00	30.0	7688	26123	7647	27140	7882	20901
0:49:05	30.0	7714	25909	7739	27325	7876	20964
0:49:10	30.0	7730	25943	7694	27433	7846	21079
0:49:15	30.0	7655	26000	7687	27227	7919	20905
0:49:20	30.0	7695	25990	7697	27377	7910	21024
0:49:25	30.0	7650	25922	7668	27309	7912	21062
0:49:30	30.0	7694	26022	7658	27260	7893	21089
0:49:35	30.0	7728	25807	7678	27205	7834	20984
0:49:40	30.0	7755	25984	7715	27231	7845	20924
0:49:45	30.0	7661	25887	7691	27163	7842	20957
0:49:50	30.0	7728	26203	7707	27105	7966	20928
0:49:55	30.0	7760	25958	7722	27064	7862	21028
0:50:00	30.0	7712	25932	7705	27449	7880	21032
0:50:05	30.0	7730	25960	7685	27212	7865	20829
0:50:10	30.0	7717	25886	7721	27382	7875	20884
0:50:15	30.0	7744	26007	7738	27235	7895	20925
0:50:20	30.0	7711	26014	7681	27146	7891	20914
0:50:25	30.0	7694	25988	7701	27233	7890	21050
0:50:30	30.0	7657	26099	7718	27185	7881	20936
0:50:35	30.0	7737	26149	7740	27193	7904	20928
0:50:40	30.0	7755	26083	7721	27214	7884	20939
0:50:45	30.0	7815	26031	7752	27249	7904	20867
0:50:50	30.0	7767	25836	7678	27312	7909	20996
0:50:55	30.0	7670	25981	7793	27102	7936	20971
0:51:00	30.0	7827	25935	7726	27155	7900	20986
0:51:05	30.0	7738	26135	7763	27140	7901	20972
0:51:10	30.0	7810	25987	7741	27319	7932	21009
0:51:15	30.0	7748	26140	7751	27307	7952	21030
0:51:20	30.0	7713	25979	7733	27201	7895	20925
0:51:25	30.0	7749	25958	7730	27251	7911	20908
0:51:30	30.0	7729	26124	7660	27247	7977	20925
0:51:35	30.0	7710	26060	7701	27249	7959	20916
0:51:40	30.0	7723	25860	7713	27070	7939	20912
0:51:45	30.0	7774	26048	7758	27170	7952	20903
0:51:50	30.0	7696	25881	7703	27277	7939	21024
0:51:55	30.0	7716	25893	7697	27292	7900	20914
0:52:00	30.0	7749	26065	7743	27231	7894	20955
0:52:05	30.0	7781	26033	7805	27270	7934	20873
0:52:10	30.0	7741	25928	7730	27245	7923	21026
0:52:15	30.0	7751	25889	7714	27332	7928	21053
0:52:20	30.0	7865	25852	7770	27235	7935	21013
0:52:25	30.0	7763	25798	7733	27270	7951	21015
0:52:30	30.0	7746	26012	7715	27070	7983	20895
0:52:35	30.0	7758	26072	7767	27343	7983	20974
0:52:40	30.0	7757	26079	7776	27395	7983	20996
0:52:45	30.0	7733	25969	7758	27447	7967	20951
0:52:50	30.0	7795	25982	7762	27462	7920	20920
0:52:55	30.0	7755	25946	7780	27388	7964	20893
0:53:00	30.0	7753	25946	7720	27255	8059	20991
0:53:05	30.0	7842	26059	7796	27131	7949	21001
0:53:10	30.0	7786	25977	7757	27440	7978	21099
0:53:15	30.0	7758	26026	7787	27299	8016	21134
0:53:20	30.0	7785	26019	7802	27360	7991	20947
0:53:25	30.0	7811	25950	7765	27413	7985	20895
0:53:30	30.0	7772	26014	7803	27271	8007	21074
0:53:35	30.0	7802	25899	7797	27237	7950	20970
0:53:40	30.0	7811	25870	7776	27274	7998	20915
0:53:45	30.0	7768	26132	7762	27378	7993	20883
0:53:50	30.0	7825	25977	7784	27216	7991	21075
0:53:55	30.0	7746	25841	7803	27338	7992	20963
0:54:00	30.0	7778	26034	7833	27160	8046	20813
0:54:05	30.0	7825	26155	7792	27347	8054	20886
0:54:10	30.0	7774	25957	7793	27126	8016	20888
0:54:15	30.0	7758	26002	7744	27203	7969	20904
0:54:20	30.0	7882	25891	7840	27263	8018	20892
0:54:25	30.0	7782	25944	7753	27377	7951	21044
0:54:30	30.0	7847	25972	7805	27445	8016	20999
0:54:35	30.0	7832	25938	7819	27274	7970	21075
0:54:40	30.0	7830	25858	7811	27323	7999	20910
0:54:45	30.0	7850	25870	7825	27272	7979	20885
0:54:50	30.0	7831	25957	7821	27491	8071	20982
0:54:55	30.0	7823	26065	7818	27243	7996	21010
0:55:00	30.0	7851	25905	7832	27177	8038	20966
0:55:05	30.0	7827	26022	7851	27283	7982	20981
0:55:10	30.0	7849	26009	7856	27207	8045	20862
0:55:15	30.0	7898	25959	7793	27374	7993	20861
0:55:20	30.0	7841	26006	7807	27365	8024	20893
0:55:25	30.0	7824	26001	7851	27374	8075	20882
0:55:30	30.0	7854	25981	7859	27111	8032	21127
0:55:35	30.0	7845	25947	7794	27510	8055	20870
0:55:40	30.0	7876	25967	7830	27344	8021	20840
0:55:45	30.0	7887	25932	7783	27422	8003	20751
0:55:50	30.0	7884	25887	7836	27348	8018	21047
0:55:55	30.0	7808	25855	7796	27392	8096	20781
0:56:00	30.0	7857	25967	7851	27580	8048	21052
0:56:05	30.0	7925	26010	7869	27284	8017	20816
0:56:10	30.0	7896	25823	7848	27181	8070	20821
0:56:15	30.0	7853	25945	7761	27086	8055	20917
0:56:20	30.0	7851	26028	7840	27135	8002	20957
0:56:25	30.0	7865	26094	7931	27238	8016	21064
0:56:30	30.0	7886	25911	7846	27225	8063	20910
0:56:35	30.0	7805	25835	7852	27250	7986	20935
0:56:40	30.0	7909	25968	7866	27188	8052	20857
0:56:45	30.0	7896	25935	7954	27203	8054	20824
0:56:50	30.0	7855	25981	7848	27272	8103	21099
0:56:55	30.0	7835	25930	7884	27463	8076	20961
0:57:00	30.0	7867	25885	7899	27401	8080	20964
0:57:05	30.0	7840	25823	7800	27374	8023	20924
0:57:10	30.0	7934	25842	7887	27238	8047	21043
0:57:15	30.0	7865	26042	7932	27297	8103	20869
0:57:20	30.0	7868	26013	7910	27205	8067	20981
0:57:25	30.0	7872	25977	7857	27478	8070	20927
0:57:30	30.0	7926	26112	7846	27224	8082	20936
0:57:35	30.0	7911	25970	7882	27401	8090	20823
0:57:40	30.0	7846	25958	7861	27343	8102	20923
0:57:45	30.0	7842	25848	7838	27222	8104	20951
0:57:50	30.0	7866	26035	7844	27320	8074	20780
0:57:55	30.0	7895	26042	7891	27264	8023	20872
0:58:00	30.0	7864	25987	7897	27159	8087	21070
0:58:05	30.0	7859	25972	7845	27030	8149	20852
0:58:10	30.0	7901	25909	7946	27273	8145	20839
0:58:15	30.0	7897	25998	7885	27311	8061	20817
0:58:20	30.0	7880	26048	7955	27358	8060	21043
0:58:25	30.0	7930	25999	7868	27260	8091	20927
0:58:30	30.0	7827	25893	7929	27216	8126	20886
0:58:35	30.0	7924	25965	7877	27273	8140	20815
0:58:40	30.0	7881	25793	7844	27067	8095	20836
0:58:45	30.0	7857	25990	7896	27235	8085	20899
0:58:50	30.0	7907	25736	7926	27233	8091	20859
0:58:55	30.0	7876	25954	7909	27408	8080	20889
0:59:00	30.0	7907	25847	7911	27159	8114	20895
0:59:05	30.0	7947	25939	7935	27359	8101	20890
0:59:10	30.0	7915	26035	7934	27200	8143	20912
0:59:15	30.0	7946	26021	7913	27198	8108	20878
0:59:20	30.0	7881	25999	7936	27224	8061	20928
0:59:25	30.0	7863	25861	7946	27392	8159	20862
0:59:30	30.0	7941	25883	7907	27507	8135	20765
0:59:35	30.0	7897	25897	7931	27252	8133	20943
0:59:40	30.0	7963	25860	7951	27202	8096	20823
0:59:45	30.0	7930	25849	7900	27324	8086	20991
0:59:50	30.0	7914	25931	7923	27218	8202	20866
0:59:55	30.0	7990	25937	7948	27370	8179	20845
1:00:00	30.0	7930	25872	7957	27360	8129	20749
1:00:05	30.0	7953	25877	7958	27203	8129	20736
1:00:10	30.0	7971	25949	7990	27463	8154	20933
1:00:15	30.0	7948	25741	7987	27327	8228	20887
1:00:20	30.0	7974	25789	7902	27282	8166	20835
1:00:25	30.0	7929	25987	7974	27111	8172	20669
1:00:30	30.0	7947	25853	7916	27381	8136	20962
1:00:35	30.0	7881	25972	7918	27135	8150	20869
1:00:40	30.0	7938	25895	7938	27100	8174	20908
1:00:45	30.0	7968	25874	7947	27201	8126	20897
1:00:50	30.0	7898	25962	7966	27222	8216	20782
1:00:55	30.0	7943	25931	7915	27302	8159	20874
1:01:00	30.0	7941	25974	7925	27196	8212	20729
1:01:05	30.0	7954	25762	7982	27307	8167	21074
1:01:10	30.0	7966	25935	7919	27170	8121	20874
1:01:15	30.0	7894	25781	7972	27337	8186	20952
1:01:20	30.0	7926	26088	7954	27256	8166	20994
1:01:25	30.0	7968	25779	7946	27316	8157	20957
1:01:30	30.0	7924	25840	7948	27446	8139	20924
1:01:35	30.0	7967	25890	7923	27384	8142	20814
1:01:40	30.0	7953	25898	7951	27260	8172	20866
1:01:45	30.0	7987	25931	7964	27075	8128	20781
1:01:50	30.0	7959	25881	7976	27221	8191	20904
1:01:55	30.0	8025	25819	7975	27251	8165	20829
1:02:00	30.0	7962	26002	7981	27443	8194	20986
1:02:05	30.0	7982	25886	7986	27190	8177	20895
1:02:10	30.0	7985	25936	7977	27354	8206	20883
1:02:15	30.0	8000	25834	7923	27353	8204	20924
1:02:20	30.0	8008	25705	7985	27211	8225	20894
1:02:25	30.0	7941	25920	8039	27069	8238	20840
1:02:30	30.0	8047	25843	8026	27277	8251	20735
1:02:35	30.0	7994	26006	7973	27480	8208	20901
1:02:40	30.0	7974	25972	7993	27311	8223	20742
1:02:45	30.0	7989	25952	8008	27195	8231	20836
1:02:50	30.0	8012	25821	8043	27178	8230	20911
1:02:55	30.0	7959	25857	7993	27265	8188	20801
1:03:00	30.0	7978	25746	8028	27217	8252	20815
1:03:05	30.0	8010	25689	8002	27345	8265	20906
1:03:10	30.0	8057	25886	7998	27396	8254	20838
1:03:15	30.0	8020	25779	7977	27238	8212	20865
1:03:20	30.0	7932	25855	7988	27418	8229	20881
1:03:25	30.0	7991	25885	8016	27206	8270	20977
1:03:30	30.0	8015	25842	7966	27379	8266	20791
1:03:35	30.0	8041	25793	7973	27117	8219	20912
1:03:40	30.0	8083	25877	7998	27180	8250	20704
1:03:45	30.0	7983	25775	8041	27513	8206	20853
1:03:50	30.0	8087	25850	8010	27183	8190	20873
1:03:55	30.0	7985	25855	8003	27173	8272	20982
1:04:00	30.0	8035	25900	8009	27300	8295	20896
1:04:05	30.0	7998	25787	8058	27153	8235	20890
1:04:10	30.0	8041	25820	8107	27109	8183	20755
1:04:15	30.0	8031	25784	7989	27122	8304	20918
1:04:20	30.0	8041	25832	8025	27297	8286	20860
1:04:25	30.0	8006	25862	8011	27147	8215	20926
1:04:30	30.0	8069	25754	8015	27295	8212	20868
1:04:35	30.0	8084	25841	8011	27282	8293	20889
1:04:40	30.0	8065	25872	8040	27235	8233	20842
1:04:45	30.0	8050	25900	8033	27354	8299	20858
1:04:50	30.0	8099	26061	8049	27396	8323	20957
1:04:55	30.0	8049	25840	8075	27186	8303	20901
1:05:00	30.0	8051	25895	8033	27381	8318	20907
1:05:05	30.0	8039	25878	8033	27150	8228	20810
1:05:10	30.0	8054	25782	8083	27279	8249	20811
1:05:15	30.0	8042	25959	8124	27208	8255	20822
1:05:20	30.0	8047	25749	8096	27208	8265	20814
1:05:25	30.0	8044	25819	8065	27277	8235	20927
1:05:30	30.0	8054	25975	8045	27199	8310	20868
1:05:35	30.0	8068	25901	8098	27249	8295	20851
1:05:40	30.0	8115	25830	7983	27302	8273	20802
1:05:45	30.0	8000	25843	8030	27311	8285	20825
1:05:50	30.0	8007	25693	8056	27243	8260	20761
1:05:55	30.0	8053	25854	8095	27149	8330	20759
1:06:00	30.0	8074	25740	8054	27324	8284	20832
1:06:05	30.0	8112	25881	8091	27425	8311	20915
1:06:10	30.0	8095	25915	8106	27381	8323	20973
1:06:15	30.0	8025	25807	8074	27200	8322	20841
1:06:20	30.0	8033	25864	8092	27026	8286	20769
1:06:25	30.0	8120	26018	8067	27258	8245	20759
1:06:30	30.0	8041	26022	8091	27417	8290	20694
1:06:35	30.0	8054	25838	8021	27056	8268	20841
1:06:40	30.0	8055	25838	8111	27246	8310	21045
1:06:45	30.0	8063	26007	8092	27341	8311	20744
1:06:50	30.0	8092	25805	8142	27165	8287	20792
1:06:55	30.0	8048	25894	8063	27173	8284	20754
1:07:00	30.0	8080	25726	8136	27364	8339	20873
1:07:05	30.0	8096	25618	8066	27223	8302	20818
1:07:10	30.0	8062	25881	8071	27377	8310	20824
1:07:15	30.0	8158	25913	8089	27514	8303	20825
1:07:20	30.0	8052	25872	8072	27461	8279	20882
1:07:25	30.0	8100	25776	8121	27145	8371	20762
1:07:30	30.0	8058	25872	8077	27393	8337	20816
1:07:35	30.0	8095	25818	8081	27278	8313	21010
1:07:40	30.0	8108	25746	8140	27292	8341	20917
1:07:45	30.0	8105	25979	8124	27106	8338	20800
1:07:50	30.0	8050	25694	8091	27092	8318	20846
1:07:55	30.0	8048	25802	8136	27267	8385	20830
1:08:00	30.0	8175	25634	8156	27158	8333	20837
1:08:05	30.0	8065	25672	8065	27313	8397	20940
1:08:10	30.0	8067	25848	8149	27233	8371	20657
1:08:15	30.0	8072	25800	8087	27028	8359	20917
1:08:20	30.0	8109	25740	8147	27328	8349	20694
1:08:25	30.0	8187	25771	8100	27299	8353	20779
1:08:30	30.0	8134	25854	8124	27275	8286	20831
1:08:35	30.0	8115	25940	8099	27135	8276	20833
1:08:40	30.0	8077	25829	8113	27209	8371	20859
1:08:45	30.0	8111	25997	8155	27314	8353	20728
1:08:50	30.0	8132	25837	8157	27213	8415	20799
1:08:55	30.0	8119	25664	8196	27202	8346	20870
1:09:00	30.0	8164	25873	8168	27232	8366	20867
1:09:05	30.0	8177	25955	8139	27333	8429	20832
1:09:10	30.0	8123	25836	8119	27281	8377	20876
1:09:15	30.0	8131	25865	8106	27287	8420	20837
1:09:20	30.0	8177	25936	8152	27283	8366	20895
1:09:25	30.0	8149	26036	8239	27202	8399	20705
1:09:30	30.0	8161	25894	8145	27425	8373	20851
1:09:35	30.0	8098	25895	8169	27310	8422	20797
1:09:40	30.0	8172	25789	8135	27251	8355	20793
1:09:45	30.0	8194	25860	8185	27157	8366	20839
1:09:50	30.0	8119	25992	8148	27341	8411	20786
1:09:55	30.0	8154	25859	8121	27391	8492	20571
1:10:00	30.0	8192	25625	8092	27236	8381	20822
1:10:05	30.0	8108	26035	8165	27165	8346	20800
1:10:10	30.0	8132	25887	8184	27231	8433	20775
1:10:15	30.0	8113	25682	8175	27318	8430	20792
1:10:20	30.0	8136	25818	8128	27162	8396	20824
1:10:25	30.0	8210	25685	8204	27232	8386	20981
1:10:30	30.0	8186	25790	8135	27075	8372	20925
1:10:35	30.0	8114	25730	8175	27274	8468	20895
1:10:40	30.0	8206	25605	8243	27345	8469	20729
1:10:45	30.0	8168	25854	8190	27285	8449	20759
1:10:50	30.0	8200	25810	8169	27164	8443	20908
1:10:55	30.0	8125	25886	8151	27201	8429	20773
1:11:00	30.0	8115	25861	8154	27202	8389	20684
1:11:05	30.0	8174	25912	8141	27259	8433	20702
1:11:10	30.0	8165	25795	8212	27199	8393	20821
1:11:15	30.0	8151	25835	8162	27365	8462	20804
1:11:20	30.0	8185	25866	8202	27078	8449	20971
1:11:25	30.0	8208	25864	8151	27329	8419	20744
1:11:30	30.0	8138	25834	8266	27443	8429	20738
1:11:35	30.0	8229	25950	8174	27320	8447	20763
1:11:40	30.0	8167	25989	8210	27179	8505	20830
1:11:45	30.0	8154	25859	8175	27347	8388	20766
1:11:50	30.0	8176	25898	8175	27422	8469	20804
1:11:55	30.0	8214	25727	8150	27290	8492	20801
1:12:00	30.0	8181	25837	8281	27301	8450	20760
1:12:05	30.0	8210	25799	8288	27163	8409	20934
1:12:10	30.0	8178	25825	8221	27134	8442	20891
1:12:15	30.0	8173	25954	8211	27246	8445	20870
1:12:20	30.0	8223	25789	8235	27054	8397	20782
1:12:25	30.0	8138	25927	8239	27328	8444	20718
1:12:30	30.0	8244	25973	8218	27037	8432	20870
1:12:35	30.0	8200	25697	8251	27382	8458	20756
1:12:40	30.0	8193	25934	8253	27235	8467	20762
1:12:45	30.0	8254	25817	8224	27169	8453	20702
1:12:50	30.0	8208	25706	8283	27179	8486	20872
1:12:55	30.0	8181	25669	8211	27128	8448	20754
1:13:00	30.0	8211	25696	8220	27243	8412	20776
1:13:05	30.0	8189	25863	8274	27157	8489	20701
1:13:10	30.0	8265	25739	8193	27110	8459	20734
1:13:15	30.0	8285	25869	8238	27263	8492	20756
1:13:20	30.0	8224	25678	8199	27233	8476	20778
1:13:25	30.0	8146	25822	8239	27160	8474	20769
1:13:30	30.0	8243	25782	8276	27260	8487	20784
1:13:35	30.0	8267	25819	8245	27342	8448	20928
1:13:40	30.0	8230	25787	8219	27211	8522	20733
1:13:45	30.0	8261	25790	8307	27239	8495	20672
1:13:50	30.0	8253	25799	8250	27227	8444	20688
1:13:55	30.0	8236	25829	8222	27253	8479	20776
1:14:00	30.0	8301	25685	8279	27181	8472	20851
1:14:05	30.0	8232	25690	8275	27404	8520	20691
1:14:10	30.0	8230	25952	8209	27488	8563	20762
1:14:15	30.0	8235	25776	8202	27384	8525	20708
1:14:20	30.0	8223	25685	8257	27230	8472	20859
1:14:25	30.0	8217	25740	8228	27195	8508	20691
1:14:30	30.0	8211	25751	8240	27399	8526	20809
1:14:35	30.0	8197	25718	8263	27294	8482	20987
1:14:40	30.0	8273	25744	8303	27354	8503	20757
1:14:45	30.0	8231	25792	8302	27266	8525	20804
1:14:50	30.0	8222	25864	8287	27438	8547	20755
1:14:55	30.0	8257	25756	8262	27350	8535	20583
1:15:00	30.0	8230	25686	8268	27226	8512	20623
1:15:05	30.0	8245	25686	8292	27288	8571	20718
1:15:10	30.0	8216	25936	8302	27239	8552	20823
1:15:15	30.0	8290	25784	8243	27342	8535	20719
1:15:20	30.0	8227	25712	8247	27148	8541	20698
1:15:25	30.0	8238	25768	8301	27329	8525	20746
1:15:30	30.0	8287	25790	8223	27225	8549	20769
1:15:35	30.0	8295	25719	8293	27268	8532	21038
1:15:40	30.0	8250	25632	8321	27281	8575	20737
1:15:45	30.0	8252	25706	8286	27150	8555	20881
1:15:50	30.0	8236	25922	8259	27230	8501	20793
1:15:55	30.0	8287	25715	8284	27270	8531	20862
1:16:00	30.0	8318	25846	8297	27283	8485	20766
1:16:05	30.0	8248	25658	8344	27094	8523	20805
1:16:10	30.0	8242	25701	8288	27235	8535	20797
1:16:15	30.0	8306	25786	8262	27245	8571	20775
1:16:20	30.0	8251	25666	8276	27274	8519	20850
1:16:25	30.0	8257	25634	8314	27041	8628	20785
1:16:30	30.0	8354	25815	8344	27149	8570	20765
1:16:35	30.0	8283	25669	8304	27384	8554	20751
1:16:40	30.0	8275	25714	8307	27236	8572	20822
1:16:45	30.0	8317	25695	8337	27159	8589	20765
1:16:50	30.0	8329	25872	8317	27122	8587	20779
1:16:55	30.0	8266	25878	8318	27060	8630	20774
1:17:00	30.0	8317	25825	8279	27236	8566	20780
1:17:05	30.0	8204	25649	8273	27168	8580	20661
1:17:10	30.0	8299	25658	8320	27360	8562	20805
1:17:15	30.0	8280	25696	8318	27263	8505	20715
1:17:20	30.0	8303	25756	8300	27269	8619	20697
1:17:25	30.0	8319	25772	8340	27199	8583	20678
1:17:30	30.0	8365	25743	8361	27303	8640	20797
1:17:35	30.0	8251	25656	8303	27250	8552	20807
1:17:40	30.0	8325	25885	8332	27273	8594	20836
1:17:45	30.0	8350	25824	8349	27302	8606	20838
1:17:50	30.0	8345	25716	8378	27251	8550	20741
1:17:55	30.0	8346	25778	8348	27116	8600	20868
1:18:00	30.0	8323	25580	8336	27251	8625	20696
1:18:05	30.0	8247	25697	8321	27164	8563	20740
1:18:10	30.0	8316	25726	8348	27070	8543	20849
1:18:15	30.0	8330	25826	8394	27119	8587	20729
