

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190227_GAP_assay2.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	2/27/2019
Time	4:59:05 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:20:00 (HH:MM:SS), Interval 0:00:05, 961 Reads
    Read	Fluorescence Endpoint
	E2..E10
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E		SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10			Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	E2	E3	E4	E5	E6	E7	E8	E9	E10
0:59:00	30.1	8894	29996	30068	8342	29011	28466	8150	22077	21881
0:59:05	30.0	8933	30238	29861	8353	29005	28748	8105	22151	21906
0:59:10	30.1	8928	30124	29922	8364	29075	28582	8150	22073	21979
0:59:15	30.1	8981	30014	29985	8319	29039	28476	8089	22097	21932
0:59:20	30.1	8874	29933	29838	8377	29203	28327	8158	22144	21866
0:59:25	30.1	8973	30309	29950	8375	29159	28543	8176	22154	21950
0:59:30	30.0	8954	30097	30116	8426	29045	28418	8112	22243	22062
0:59:35	30.0	8995	29870	30093	8453	29372	28422	8114	21804	21823
0:59:40	30.1	9052	30285	30101	8355	28867	28645	8096	22133	21866
0:59:45	30.1	8970	30126	30146	8335	29007	28399	8137	22267	21938
0:59:50	30.0	8956	30208	29901	8387	28942	28912	8086	22102	21979
0:59:55	30.1	9013	30196	30143	8404	29155	28630	8095	22101	21986
1:00:00	30.1	9046	30164	30133	8285	29276	28576	8112	22184	21926
1:00:05	30.1	8985	30192	29968	8347	29082	28556	8095	22112	21870
1:00:10	30.1	9029	30102	29930	8329	29152	28865	8185	22175	21903
1:00:15	30.0	8969	30250	30347	8306	29070	28797	8098	22095	21751
1:00:20	30.1	9040	30388	29916	8402	29196	28747	8217	22230	21855
1:00:25	30.1	9006	30159	30171	8436	29326	28727	8185	22190	21879
1:00:30	30.0	9012	30469	29989	8432	28965	28658	8131	22098	21848
1:00:35	30.1	9101	30317	29796	8362	29007	28624	8148	22051	21873
1:00:40	30.1	9022	30299	29785	8362	29137	28551	8213	22221	21812
1:00:45	30.1	8995	30171	30093	8426	29078	28627	8175	21966	21744
1:00:50	30.1	9006	30442	30005	8367	28926	28360	8202	22074	21830
1:00:55	30.0	8996	30485	30300	8369	29145	28459	8190	22223	21898
1:01:00	30.1	8991	30130	30100	8354	28967	28478	8227	22097	21993
1:01:05	30.1	9063	30387	30284	8462	29085	28357	8140	21962	21815
1:01:10	30.0	9086	30272	30108	8415	29099	28772	8135	21912	21849
1:01:15	30.1	9031	30330	30208	8403	29284	28623	8203	21936	21883
1:01:20	30.1	9103	30411	30114	8454	28892	28512	8128	22083	21787
1:01:25	30.1	9083	30391	30097	8393	28992	28683	8180	22087	21968
1:01:30	30.1	9036	30306	30321	8459	28993	28627	8246	22065	22056
1:01:35	30.0	9134	30152	30362	8436	29061	28483	8196	22010	21887
1:01:40	30.1	9151	30608	30142	8386	29025	28692	8186	22209	21893
1:01:45	30.1	9086	30484	30112	8455	29039	28523	8292	22092	21883
1:01:50	30.1	9106	30325	30239	8451	28830	28515	8210	22122	21760
1:01:55	30.0	9134	30190	30313	8363	29090	28619	8157	22074	21857
1:02:00	30.1	9081	30570	30206	8479	29045	28532	8162	22078	21929
1:02:05	30.1	9042	30483	30238	8437	28898	28496	8219	22050	21890
1:02:10	30.1	9074	30295	30087	8423	29340	28807	8166	22050	21831
1:02:15	30.0	9081	30324	30361	8378	28918	28712	8252	22056	21751
1:02:20	30.1	9107	30497	30341	8424	29016	28673	8247	22130	21885
1:02:25	30.1	9052	30427	30398	8475	29007	28552	8201	22147	21748
1:02:30	30.1	9107	30113	30387	8503	29339	28679	8228	22220	22052
1:02:35	30.0	9051	30590	30427	8551	28905	28686	8243	22128	21935
1:02:40	30.1	9117	30517	30109	8421	29112	28575	8263	21960	21870
1:02:45	30.1	9069	30450	30422	8469	29158	28662	8265	22224	21747
1:02:50	30.0	9143	30404	30591	8417	29246	28708	8249	22143	21701
1:02:55	30.0	9168	30538	29960	8490	29383	28470	8316	22202	21872
1:03:00	30.1	9135	30484	30424	8462	29135	28607	8253	22065	22018
1:03:05	30.1	9156	30580	30477	8498	29087	28739	8314	22108	21751
1:03:10	30.1	9174	30437	30634	8498	29111	28465	8250	22235	21858
1:03:15	30.0	9097	30389	30562	8491	29078	28686	8280	22184	22060
1:03:20	30.1	9100	30576	30548	8539	29093	28546	8215	22150	21864
1:03:25	30.1	9145	30705	30184	8471	29203	28649	8219	22235	21960
1:03:30	30.1	9107	30486	30383	8464	29141	28899	8293	22097	21890
1:03:35	30.0	9118	30459	30389	8485	29306	28627	8287	22012	21793
1:03:40	30.1	9177	30412	30503	8563	29085	28453	8215	22016	21971
1:03:45	30.1	9181	30538	30631	8499	29096	28493	8241	22100	21863
1:03:50	30.1	9162	30493	30656	8502	29052	28850	8299	22150	21828
1:03:55	30.1	9159	30485	30554	8445	29158	28402	8258	22198	21857
1:04:00	30.1	9114	30583	30472	8517	28933	28541	8236	22232	21872
1:04:05	30.1	9195	30618	30509	8546	29098	28389	8265	22192	21895
1:04:10	30.1	9211	30634	30322	8497	29039	28603	8323	22169	21823
1:04:15	30.0	9123	30634	30485	8473	29002	28830	8291	22122	21942
1:04:20	30.1	9181	30770	30525	8457	29194	28561	8247	22116	21841
1:04:25	30.1	9250	30515	30604	8458	29045	28500	8206	22185	21950
1:04:30	30.1	9174	30531	30619	8549	29100	28602	8284	22128	21949
1:04:35	30.1	9198	30395	30660	8555	29429	28676	8296	22069	21805
1:04:40	30.0	9113	30500	30640	8609	28977	28735	8295	22163	21821
1:04:45	30.1	9183	30457	30589	8552	29156	28496	8258	22261	21968
1:04:50	30.0	9149	30414	30574	8568	29155	28583	8260	22177	22004
1:04:55	30.0	9251	30625	30691	8567	29088	28623	8294	22024	21987
1:05:00	30.1	9263	30563	30389	8468	28880	28479	8368	22061	21938
1:05:05	30.1	9208	30609	30492	8594	29151	28708	8310	22185	21888
1:05:10	30.1	9230	30547	30488	8534	29168	28577	8333	22031	21989
1:05:15	30.1	9227	30664	30563	8558	28933	28519	8342	22030	21951
1:05:20	30.1	9202	30757	30477	8530	29163	28753	8207	22290	21985
1:05:25	30.0	9208	30643	30493	8558	29308	28748	8303	22118	21804
1:05:30	30.1	9237	30759	30584	8538	29150	28773	8309	22150	21808
1:05:35	30.0	9233	30808	30366	8542	29137	28568	8335	21942	21833
1:05:40	30.1	9207	30783	30522	8556	29112	28684	8330	22096	21934
1:05:45	30.1	9211	30767	30473	8539	28889	28945	8341	21962	21818
1:05:50	30.1	9310	30797	30417	8552	29138	28533	8317	22164	21880
1:05:55	30.1	9271	30731	30717	8638	29150	28764	8311	22018	21751
1:06:00	30.1	9252	30651	30499	8586	29057	28540	8326	22243	21873
1:06:05	30.0	9358	30632	30682	8578	29281	28432	8344	22194	22111
1:06:10	30.1	9323	30794	30640	8574	29097	28509	8348	22179	21938
1:06:15	30.0	9217	30628	30636	8605	29314	28860	8327	22195	21985
1:06:20	30.1	9260	30775	30852	8591	29329	28832	8405	22145	21709
1:06:25	30.1	9291	30773	30483	8575	29249	28729	8383	22058	22042
1:06:30	30.1	9274	30737	30850	8596	28923	28690	8333	22142	21973
1:06:35	30.1	9248	30901	30692	8678	29070	28630	8369	22236	22044
1:06:40	30.1	9230	30734	30858	8626	29144	28527	8352	22205	22005
1:06:45	30.0	9283	30660	30853	8543	29194	28523	8414	22115	21851
1:06:50	30.1	9322	30736	30783	8582	28985	28541	8382	22099	21912
1:06:55	30.0	9274	30676	30543	8604	29235	28757	8345	22323	21791
1:07:00	30.1	9290	30772	30744	8671	29100	28467	8352	21810	21974
1:07:05	30.1	9289	30739	30766	8585	29130	28918	8447	22132	21862
1:07:10	30.1	9304	30804	30921	8620	29161	28781	8361	22318	21715
1:07:15	30.1	9421	30797	30733	8644	29300	28665	8445	22288	21876
1:07:20	30.1	9271	30516	30696	8624	28905	28627	8326	22348	21822
1:07:25	30.1	9326	30640	30872	8611	29012	28504	8354	22232	22102
1:07:30	30.1	9333	30607	30889	8658	29119	28625	8361	21910	21909
1:07:35	30.0	9457	30648	30790	8580	28918	28593	8378	21952	21895
1:07:40	30.1	9362	30840	30443	8619	29192	28632	8330	22037	21864
1:07:45	30.1	9287	30789	30729	8653	28892	28617	8374	22176	22017
1:07:50	30.1	9361	30683	30668	8651	29105	28549	8404	22203	21922
1:07:55	30.1	9376	30680	30575	8610	29124	28585	8428	22077	21926
1:08:00	30.1	9368	30930	30690	8677	29040	28734	8426	21992	21881
1:08:05	30.1	9401	30598	30815	8691	29126	28762	8424	21999	21800
1:08:10	30.0	9287	30922	30728	8651	29265	28874	8497	22344	22008
1:08:15	30.0	9291	30747	30733	8629	29134	28650	8403	22082	21803
1:08:20	30.1	9431	30881	30705	8676	29112	28749	8471	22075	21753
1:08:25	30.1	9350	30791	30678	8618	29231	28651	8395	21939	21804
1:08:30	30.1	9400	30819	30618	8690	28814	28833	8350	22098	21711
1:08:35	30.1	9335	30681	30740	8667	29454	28704	8445	22067	21895
1:08:40	30.1	9398	30839	30645	8688	28865	28602	8467	22069	22087
1:08:45	30.1	9432	30783	30669	8685	29206	28627	8413	22192	21853
1:08:50	30.0	9366	30813	31087	8643	29158	28424	8473	22042	21831
1:08:55	30.0	9318	30892	30949	8693	29074	28820	8429	22380	21786
1:09:00	30.1	9356	30782	30982	8661	29241	28548	8432	22142	21979
1:09:05	30.1	9424	30809	30832	8653	29319	28763	8427	22257	22032
1:09:10	30.1	9381	30675	30726	8730	29145	28792	8463	22233	21951
1:09:15	30.1	9448	30811	30744	8720	29141	28861	8412	22255	21897
1:09:20	30.1	9439	30732	31120	8760	29102	28707	8397	21968	21800
1:09:25	30.1	9444	30729	30509	8680	29106	28635	8497	22340	21766
1:09:30	30.0	9363	30967	30728	8698	29021	28635	8408	22247	21974
1:09:35	30.1	9415	30900	30807	8676	29182	28797	8491	22151	21965
1:09:40	30.0	9473	30641	30715	8765	29209	28716	8387	22122	21852
1:09:45	30.1	9372	30903	30820	8788	29092	28580	8418	21962	21893
1:09:50	30.1	9503	30753	30985	8773	29155	28734	8476	21993	21913
1:09:55	30.1	9472	30772	30815	8664	29122	28399	8480	22262	21944
1:10:00	30.1	9419	30745	30660	8667	29197	28652	8569	22074	21939
1:10:05	30.1	9459	30850	30471	8710	29140	28844	8461	21974	22037
1:10:10	30.1	9453	30986	30970	8725	29116	28753	8481	22013	21791
1:10:15	30.0	9458	30858	30785	8695	29184	28640	8442	22082	21833
1:10:20	30.1	9476	30714	31043	8712	29087	28570	8460	22000	21778
1:10:25	30.0	9492	30937	31044	8744	28974	28849	8431	22236	21864
1:10:30	30.1	9467	31080	30830	8770	28988	28437	8507	22141	21929
1:10:35	30.1	9483	30811	30788	8712	29173	28399	8456	22101	21966
1:10:40	30.1	9421	30592	30890	8773	29004	28736	8533	22101	21902
1:10:45	30.1	9533	31056	30839	8815	29098	28636	8429	22067	21854
1:10:50	30.1	9473	30633	30802	8756	29318	28729	8507	22173	21810
1:10:55	30.1	9415	30982	30496	8736	28993	28536	8459	22118	21841
1:11:00	30.0	9455	30750	30879	8773	29064	28738	8488	22146	21817
1:11:05	30.1	9421	31109	30759	8804	28989	28658	8523	22228	21942
1:11:10	30.1	9575	30876	31084	8748	29260	28459	8469	21969	21919
1:11:15	30.1	9479	30735	31087	8803	28930	28644	8492	22126	21729
1:11:20	30.1	9523	30997	30941	8859	29056	28734	8526	22183	21955
1:11:25	30.1	9556	30601	30726	8819	29197	28844	8514	22086	21836
1:11:30	30.1	9517	30683	30909	8765	28858	28385	8535	22170	21975
1:11:35	30.0	9575	31029	30813	8787	29070	28625	8541	22019	22113
1:11:40	30.1	9518	30922	30721	8781	29239	28745	8498	22142	21795
1:11:45	30.0	9515	31010	30650	8861	29070	28668	8502	22232	21836
1:11:50	30.1	9539	30895	31005	8727	29104	28861	8534	21988	21591
1:11:55	30.1	9476	30886	30601	8776	29093	28678	8543	22062	22019
1:12:00	30.1	9574	30876	30956	8753	28867	28939	8533	21928	21844
1:12:05	30.1	9582	30764	30931	8731	28998	28536	8493	22059	22000
1:12:10	30.1	9477	30815	30671	8811	29006	28729	8484	21975	21879
1:12:15	30.1	9500	30800	30838	8787	29073	28764	8522	21944	21950
1:12:20	30.0	9539	30572	31044	8836	29099	28616	8527	22095	21855
1:12:25	30.1	9507	30934	30891	8797	29083	28772	8458	22173	21982
1:12:30	30.1	9551	30927	30885	8790	29220	28735	8490	22245	21893
1:12:35	30.1	9522	30566	30861	8847	29199	28931	8555	22086	21990
1:12:40	30.1	9568	30887	30943	8801	29108	28684	8537	21950	21755
1:12:45	30.1	9548	30822	30853	8723	29416	28620	8532	22047	21931
1:12:50	30.1	9479	30616	30999	8786	29091	28490	8573	22066	21905
1:12:55	30.1	9578	30889	30902	8894	29250	28607	8533	22130	21728
1:13:00	30.1	9465	30860	30827	8908	29175	28440	8598	22189	21860
1:13:05	30.1	9462	30649	31239	8829	29068	28510	8581	22199	21803
1:13:10	30.1	9593	30877	30596	8873	28932	28489	8512	22114	21881
1:13:15	30.1	9501	30874	30962	8806	28997	28703	8539	22063	21863
1:13:20	30.1	9629	31006	30910	8807	29179	28542	8530	22050	21781
1:13:25	30.1	9509	30707	31174	8785	29001	28633	8549	21992	21878
1:13:30	30.1	9508	30789	30719	8792	28995	28443	8555	22068	21806
1:13:35	30.1	9668	30664	30804	8799	28952	28477	8556	22043	21930
1:13:40	30.1	9590	30891	30924	8770	29042	28472	8531	22010	21716
1:13:45	30.0	9647	30848	30766	8869	29019	28490	8547	22058	21995
1:13:50	30.1	9597	30955	30691	8817	29062	28727	8604	21903	21839
1:13:55	30.1	9574	30711	30753	8862	29141	28523	8505	21982	21811
1:14:00	30.1	9660	30651	30937	8812	29132	28459	8579	22157	21749
1:14:05	30.1	9553	31098	30841	8873	29215	28503	8574	22033	21650
1:14:10	30.1	9568	30576	30768	8855	29135	28361	8555	21873	21763
1:14:15	30.1	9531	30848	30938	8798	28957	28698	8567	21985	21905
1:14:20	30.1	9604	30889	30830	8826	28811	28594	8536	21929	21793
1:14:25	30.1	9639	30901	30947	8791	29177	28448	8598	21873	21909
1:14:30	30.1	9567	30752	30704	8876	28997	28525	8461	21958	21807
1:14:35	30.1	9568	30841	30846	8895	29003	28585	8526	21903	21596
1:14:40	30.1	9569	30845	30758	8858	29155	28554	8605	22012	21653
1:14:45	30.1	9543	30780	30818	8894	28880	28669	8558	22029	21883
1:14:50	30.1	9618	30776	30862	8929	28943	28383	8599	22113	21623
1:14:55	30.1	9669	30936	30928	8819	28945	28357	8557	22139	21914
1:15:00	30.1	9614	31034	30870	8793	28696	28562	8597	21834	21522
1:15:05	30.1	9567	30596	30731	8861	28905	28498	8511	21988	21743
1:15:10	30.1	9620	31091	30898	8937	29072	28531	8527	22122	21876
1:15:15	30.1	9629	30660	30656	8842	28888	28723	8605	22133	21752
1:15:20	30.1	9534	30600	30483	8831	29087	28658	8621	22039	21526
1:15:25	30.1	9666	30793	30615	8897	28983	28466	8553	21948	21887
1:15:30	30.1	9640	30515	30842	8837	28765	28438	8585	22048	21908
1:15:35	30.1	9673	30897	30737	8887	29308	28515	8592	21884	21689
1:15:40	30.1	9595	30803	30643	8913	28927	28557	8673	21880	21795
1:15:45	30.1	9672	30874	30789	8907	28968	28660	8632	22010	21609
1:15:50	30.1	9643	30775	30717	8954	29185	28551	8611	21953	21682
1:15:55	30.1	9619	30882	31062	8908	29088	28562	8606	21969	21625
1:16:00	30.1	9686	30746	31002	8863	29029	28553	8542	22174	21727
1:16:05	30.1	9637	31064	30746	8899	29012	28537	8625	21975	21918
1:16:10	30.1	9694	30824	30873	8846	28964	28440	8582	22005	21634
1:16:15	30.1	9643	30716	30694	8884	28896	28406	8569	22170	21621
1:16:20	30.1	9708	30767	30794	8894	28882	28573	8575	22119	21722
1:16:25	30.1	9784	30645	30867	8836	29153	28484	8536	21902	21798
1:16:30	30.1	9680	30794	30872	8920	28933	28515	8632	22071	21791
1:16:35	30.1	9715	30925	30980	8867	28997	28304	8616	21993	21628
1:16:40	30.1	9619	30675	30819	8947	29134	28530	8561	22036	21787
1:16:45	30.1	9640	30845	30904	8902	28998	28706	8626	22052	21609
1:16:50	30.1	9681	30926	30799	8910	28725	28393	8559	22056	21753
1:16:55	30.1	9692	30898	30927	8948	29300	28625	8611	22036	21747
1:17:00	30.1	9713	30946	31002	8859	29043	28548	8633	21823	21754
1:17:05	30.1	9662	30849	30725	8998	28897	28552	8567	22149	21789
1:17:10	30.1	9649	30982	30648	8883	28889	28573	8607	21872	21897
1:17:15	30.1	9695	30709	30815	8934	28886	28811	8568	21904	21656
1:17:20	30.1	9662	30830	31056	8941	28865	28606	8631	22070	21817
1:17:25	30.1	9754	30579	30866	8872	28971	28556	8569	22028	21614
1:17:30	30.1	9723	30843	30972	8914	28925	28452	8676	21992	21661
1:17:35	30.1	9787	30927	30878	8865	28842	28558	8682	21857	21964
1:17:40	30.1	9751	30696	30844	9015	29189	28485	8641	21986	21711
1:17:45	30.1	9726	30645	30768	8972	28802	28609	8582	21969	21820
1:17:50	30.1	9641	30446	30821	8943	28966	28604	8723	21993	21763
1:17:55	30.1	9693	30862	30814	8989	28963	28536	8618	22090	21988
1:18:00	30.1	9754	30812	30757	9045	28950	28575	8594	21877	21748
1:18:05	30.1	9756	30826	30782	8940	28936	28716	8676	21933	21802
1:18:10	30.1	9738	30607	30811	8977	29079	28760	8691	22115	21783
1:18:15	30.1	9741	30835	30481	9011	28942	28252	8647	21883	21621
1:18:20	30.1	9775	30917	30858	8971	28952	28759	8689	21897	21880
1:18:25	30.1	9811	31046	30917	8928	29089	28443	8655	21967	21714
1:18:30	30.1	9735	30850	30676	9011	28995	28471	8722	22058	21868
1:18:35	30.1	9845	30810	30628	8999	28969	28505	8686	21934	21677
1:18:40	30.1	9821	30687	30745	9014	28915	28572	8603	22040	21756
1:18:45	30.1	9782	30675	30918	8989	29010	28349	8688	21885	21929
1:18:50	30.1	9825	30726	30838	8960	29258	28493	8688	21799	22024
1:18:55	30.1	9890	30833	30915	9013	28896	28458	8702	21841	21729
1:19:00	30.1	9797	30725	30575	8973	29019	28695	8733	21840	21761
1:19:05	30.1	9831	30817	30527	9047	28872	28385	8746	21900	21864
1:19:10	30.1	9718	30614	31040	9042	28646	28669	8717	22054	21761
1:19:15	30.1	9779	30776	31089	9047	29067	28242	8686	22120	21721
1:19:20	30.1	9751	30587	30573	9045	28895	28690	8686	22014	21780
1:19:25	30.1	9787	30983	30739	9004	28997	28614	8666	22188	21866
1:19:30	30.1	9800	30614	30540	9006	29005	28518	8734	22098	21880
1:19:35	30.1	9786	30637	30974	8950	28855	28630	8669	22067	21630
1:19:40	30.1	9943	30801	30963	9008	29108	28674	8715	21802	21677
1:19:45	30.1	9761	30543	30729	9080	28922	28624	8696	21938	21836
1:19:50	30.1	9753	30935	30860	8976	29128	28464	8703	21791	21819
1:19:55	30.1	9890	30826	30727	9040	28851	28417	8699	21975	21618
1:20:00	30.1	9789	30979	30931	9000	28707	28507	8730	21972	21725

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
B													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
C													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
D													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
E		-2364000.000	7104000.000	-7716000.000	1944000.000	7680000.000	7512000.000	1740000.000	-6156000.000	-5652000.000			Max V [425,457]
		1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000			R-Squared [425,457]
		0:43:48	0:35:38	1:13:08	0:49:18	1:08:33	0:56:03	0:20:43	1:06:58	0:37:03			t at Max V [425,457]
		0:44:38	0:33:10	1:16:18	0:48:24	1:05:35	0:53:05	0:20:18	1:09:31	0:39:48			Lagtime [425,457]
F													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
G													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
H													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]

