

Software Version	3.03.14





Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20200608_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt


Plate Number	Plate 1
Date	6/8/2020
Time	1:49:09 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details
Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:23:00 (HH:MM:SS), Interval 0:00:05, 997 Reads
    Read	Fluorescence Endpoint
	G2..G9
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout

	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G		SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8				Well ID
H													Well ID
425,457

Time	T° 425,457	G2	G3	G4	G5	G6	G7	G8	G9
0:31:25	30.0	7735	23087	7651	23725	8706	32739	10064	40505
0:31:30	30.0	7781	22938	7602	23688	8815	32684	10129	40601
0:31:35	30.0	7796	23116	7584	23632	8785	32727	10206	40356
0:31:40	30.0	7742	23188	7672	23624	8776	32756	10119	40420
0:31:45	30.0	7763	23025	7611	23695	8850	32748	10146	40462
0:31:50	30.0	7765	23140	7608	23784	8803	32810	10089	40280
0:31:55	30.0	7753	23182	7611	23507	8855	32884	10158	40316
0:32:00	30.0	7825	23155	7606	23670	8779	32807	10079	40303
0:32:05	30.0	7779	22967	7696	23866	8783	32686	10060	40377
0:32:10	30.0	7782	23056	7603	23612	8743	32769	10173	40341
0:32:15	30.0	7756	23205	7626	23677	8766	32963	10190	40234
0:32:20	30.0	7780	23191	7659	23622	8715	32898	10251	40241
0:32:25	30.0	7785	22899	7610	23718	8764	33088	10116	40665
0:32:30	30.0	7771	23006	7728	23504	8759	32816	10144	40449
0:32:35	30.0	7779	23020	7677	23676	8730	32948	10199	40343
0:32:40	30.0	7810	22913	7682	23554	8803	33000	10171	40392
0:32:45	30.0	7842	22967	7651	23769	8855	33065	10083	40598
0:32:50	30.0	7775	23040	7694	23603	8835	32842	10195	40532
0:32:55	30.0	7818	22848	7734	23604	8813	33049	10160	40600
0:33:00	30.0	7849	23006	7643	23548	8777	33067	10170	40243
0:33:05	30.0	7865	22960	7590	23721	8813	33111	10160	40318
0:33:10	30.0	7789	23258	7631	23710	8846	32923	10241	40118
0:33:15	30.0	7796	23075	7661	23602	8833	33364	10231	40570
0:33:20	30.0	7872	23127	7696	23583	8799	33275	10244	40376
0:33:25	30.0	7811	23001	7671	23580	8802	32886	10166	40598
0:33:30	30.0	7869	22930	7710	23565	8821	33119	10213	40609
0:33:35	30.0	7883	22970	7653	23683	8794	33046	10205	40658
0:33:40	30.0	7828	23120	7667	23574	8859	33015	10174	40448
0:33:45	30.0	7827	23111	7700	23506	8757	33016	10227	40519
0:33:50	30.0	7817	23153	7657	23696	8777	33098	10246	40117
0:33:55	30.0	7842	23153	7693	23716	8753	33256	10205	40371
0:34:00	30.0	7842	23036	7664	23583	8842	33107	10244	40644
0:34:05	30.0	7868	23032	7718	23558	8741	33181	10269	40317
0:34:10	30.0	7883	23157	7709	23583	8812	33524	10177	40461
0:34:15	30.0	7780	23021	7737	23693	8798	33143	10260	40365
0:34:20	30.0	7833	22892	7675	23612	8765	33139	10278	40414
0:34:25	30.0	7836	22962	7666	23701	8865	33219	10322	40317
0:34:30	30.0	7873	23109	7682	23642	8827	33219	10257	40401
0:34:35	30.0	7820	22918	7710	23576	8783	33095	10256	40777
0:34:40	30.0	7860	23157	7747	23442	8821	33178	10305	40579
0:34:45	30.0	7864	22965	7670	23731	8800	33326	10357	40297
0:34:50	30.0	7909	23145	7706	23628	8779	33378	10267	40455
0:34:55	30.0	7864	22908	7702	23617	8894	33240	10366	40466
0:35:00	30.0	7895	22947	7766	23783	8889	33411	10287	40528
0:35:05	30.0	7877	23103	7731	23752	8812	33320	10383	40714
0:35:10	30.0	7882	23223	7723	23741	8851	33364	10262	40621
0:35:15	30.0	7910	22853	7732	23613	8805	33089	10306	40513
0:35:20	30.0	7873	23018	7684	23632	8804	33428	10298	40400
0:35:25	30.0	7886	23030	7712	23625	8803	33112	10304	40526
0:35:30	30.0	7934	23079	7733	23545	8802	33313	10331	40537
0:35:35	30.0	7920	22999	7701	23631	8819	33365	10284	40268
0:35:40	30.0	7894	23323	7723	23762	8982	33357	10300	40461
0:35:45	30.0	7928	23108	7799	23691	8861	33464	10312	40481
0:35:50	30.0	7954	23000	7731	23531	8821	33469	10344	40391
0:35:55	30.0	7908	23100	7748	23739	8861	33265	10192	40597
0:36:00	30.0	7969	23008	7765	23661	8883	33367	10360	40281
0:36:05	30.0	7862	23073	7767	23679	8841	33380	10350	40664
0:36:10	30.0	7915	23095	7739	23557	8805	33292	10427	40522
0:36:15	30.0	7921	23100	7766	23495	8856	33408	10366	40384
0:36:20	30.0	7929	23140	7811	23405	8850	33605	10437	40417
0:36:25	30.0	7930	23126	7773	23690	8846	33354	10428	40317
0:36:30	30.0	7966	22986	7737	23657	8805	33451	10370	40562
0:36:35	30.0	7894	23047	7735	23590	8838	33558	10297	40465
0:36:40	30.0	7943	22871	7762	23650	8809	33595	10408	40462
0:36:45	30.0	7951	22960	7767	23542	8843	33404	10371	40371
0:36:50	30.0	7902	22976	7830	23676	8823	33596	10401	40344
0:36:55	30.0	7942	23069	7744	23656	8819	33679	10469	40111
0:37:00	30.0	7930	22882	7810	23471	8880	33439	10390	40321
0:37:05	30.0	7923	22883	7777	23663	8826	33560	10377	40158
0:37:10	30.0	7962	22791	7807	23602	8798	33512	10476	40206
0:37:15	30.0	7978	22994	7798	23594	8863	33511	10366	40420
0:37:20	30.0	7944	22954	7788	23767	8864	33551	10468	40603
0:37:25	30.0	7949	23095	7857	23585	8880	33713	10451	40504
0:37:30	30.0	7930	22998	7809	23538	8809	33439	10435	40353
0:37:35	30.0	8005	22861	7829	23632	8918	33325	10452	40407
0:37:40	30.0	7952	23009	7849	23810	8861	33723	10444	40473
0:37:45	30.0	7961	22972	7786	23651	8771	33352	10458	40488
0:37:50	30.0	7972	22941	7876	23565	8816	33438	10444	40308
0:37:55	30.0	8032	22967	7816	23593	8859	33538	10530	40600
0:38:00	30.0	7995	23056	7792	23579	8836	33402	10404	40133
0:38:05	30.0	7977	23035	7782	23500	8794	33862	10437	40291
0:38:10	30.0	7987	23080	7724	23570	8839	33303	10419	40642
0:38:15	30.0	8007	22915	7800	23582	8845	33538	10493	40286
0:38:20	30.0	7980	23003	7860	23519	8847	33487	10532	40466
0:38:25	30.0	7990	23067	7808	23503	8772	33548	10434	40296
0:38:30	30.0	7954	23184	7795	23723	8893	33263	10516	40476
0:38:35	30.0	8000	22930	7896	23569	8855	33730	10523	40350
0:38:40	30.0	8049	23112	7854	23755	8807	33579	10490	40153
0:38:45	30.0	7992	22872	7803	23581	8756	33495	10461	40510
0:38:50	30.0	8003	22931	7828	23541	8789	33621	10389	40465
0:38:55	30.0	8007	22873	7796	23757	8867	33779	10519	40483
0:39:00	30.0	8016	22945	7834	23546	8863	33493	10458	40342
0:39:05	30.0	8007	22998	7825	23579	8885	33749	10597	40287
0:39:10	30.0	8010	23153	7833	23446	8866	33498	10490	40494
0:39:15	30.0	8006	22878	7849	23646	8844	33500	10540	40411
0:39:20	30.0	8034	22864	7868	23650	8924	33477	10500	40215
0:39:25	30.0	8042	22984	7840	23538	8786	33614	10632	40713
0:39:30	30.0	8055	23012	7915	23635	8855	33596	10529	40362
0:39:35	30.0	8044	22969	7823	23514	8839	33624	10558	40100
0:39:40	30.0	8029	22803	7835	23441	8854	33481	10584	40270
0:39:45	30.0	8062	23158	7883	23471	8806	33379	10576	40137
0:39:50	30.0	8070	22931	7882	23699	8879	33273	10514	40446
0:39:55	30.0	8074	22939	7851	23423	8889	33639	10550	40389
0:40:00	30.0	8081	22979	7849	23419	8801	33681	10549	40462
0:40:05	30.0	8094	22981	7865	23467	8833	33485	10508	40467
0:40:10	30.0	8045	22830	7878	23498	8852	33856	10535	40241
0:40:15	30.0	8057	22900	7850	23627	8891	33501	10551	40384
0:40:20	30.0	8036	22970	7943	23476	8864	33815	10589	40333
0:40:25	30.0	8023	23023	7920	23415	8822	33698	10682	40563
0:40:30	30.0	8135	23035	7816	23433	8903	33607	10621	40336
0:40:35	30.0	8042	22871	7899	23471	8873	33522	10538	40213
0:40:40	30.0	8078	22951	7968	23454	8841	33568	10616	40322
0:40:45	30.0	8025	22806	7871	23409	8862	33522	10623	40086
0:40:50	30.0	8099	22895	7869	23525	8881	33484	10652	40233
0:40:55	30.0	8062	22918	7887	23308	8961	33474	10540	40207
0:41:00	30.0	8062	22932	7948	23472	8859	33783	10633	40484
0:41:05	30.0	8086	22809	7918	23492	8858	33626	10657	40056
0:41:10	30.0	8120	23061	8001	23651	8833	33400	10658	40254
0:41:15	30.0	8115	23097	7942	23393	8970	33576	10596	40220
0:41:20	30.0	8124	22926	7911	23592	8898	33691	10633	40658
0:41:25	30.1	8103	22966	7929	23488	8870	33610	10665	40413
0:41:30	30.1	8118	22750	7904	23441	8831	33596	10642	40161
0:41:35	30.0	8124	22942	7964	23463	8875	33532	10699	40298
0:41:40	30.0	8148	22978	7915	23453	8908	33501	10635	40494
0:41:45	30.0	8102	22914	7861	23543	8873	33539	10654	40053
0:41:50	30.0	8152	22946	7948	23433	8889	33756	10653	40406
0:41:55	30.0	8075	22981	7873	23522	8862	33568	10692	40433
0:42:00	30.0	8165	23084	7957	23475	8916	33446	10645	40197
0:42:05	30.0	8084	23013	7871	23543	8876	33458	10705	40459
0:42:10	30.0	8131	22825	7939	23561	8882	33532	10663	40253
0:42:15	30.0	8116	23017	7979	23376	8921	33625	10720	40606
0:42:20	30.0	8121	22807	7965	23477	8895	33667	10716	40502
0:42:25	30.0	8182	22892	7939	23481	8944	33512	10718	39964
0:42:30	30.0	8152	23092	7959	23372	8831	33752	10674	40004
0:42:35	30.0	8128	23001	7925	23571	8849	33896	10704	40304
0:42:40	30.0	8084	22961	7895	23411	8870	33436	10654	40094
0:42:45	30.0	8140	22861	8012	23390	8884	33558	10732	40041
0:42:50	30.0	8119	22857	7980	23540	8904	33530	10815	40341
0:42:55	30.0	8160	22974	7964	23463	8841	33512	10744	40174
0:43:00	30.0	8107	22952	7967	23378	8901	33681	10820	40334
0:43:05	30.0	8148	22891	7961	23342	8907	33421	10687	40258
0:43:10	30.0	8156	22732	7949	23503	8925	33349	10753	40385
0:43:15	30.0	8127	22815	7962	23425	8865	33619	10798	40202
0:43:20	30.0	8152	23010	7981	23580	8866	33625	10653	40164
0:43:25	30.0	8099	22866	7979	23278	8888	33543	10778	40236
0:43:30	30.0	8151	23054	8005	23270	8869	33571	10671	40446
0:43:35	30.0	8134	22797	8011	23438	8956	33713	10743	40314
0:43:40	30.0	8186	22816	7987	23515	8892	33516	10762	40246
0:43:45	30.0	8235	22960	7977	23475	8851	33633	10724	40407
0:43:50	30.0	8180	22798	7975	23481	8932	33679	10780	40515
0:43:55	30.0	8190	22828	7980	23481	8925	33570	10742	40435
0:44:00	30.0	8131	22922	7956	23359	8948	33568	10722	39993
0:44:05	30.0	8162	22801	7980	23582	8931	33324	10783	40272
0:44:10	30.0	8206	23090	7986	23262	8912	33652	10830	40457
0:44:15	30.0	8225	22842	8076	23385	8878	33470	10710	40588
0:44:20	30.0	8222	22920	7952	23426	8941	33593	10773	40219
0:44:25	30.0	8170	22863	7998	23363	8870	33905	10783	40463
0:44:30	30.0	8175	22921	8065	23420	8910	33683	10813	40330
0:44:35	30.0	8163	22932	8011	23396	8879	33781	10787	40456
0:44:40	30.0	8164	22870	7993	23435	8914	33452	10904	40272
0:44:45	30.0	8191	23002	8075	23585	8947	33582	10825	40032
0:44:50	30.0	8185	22991	8038	23285	8882	33883	10842	40404
0:44:55	30.0	8291	22964	8010	23418	8945	33527	10794	40455
0:45:00	30.0	8189	22796	8005	23448	8893	33447	10847	40285
0:45:05	30.0	8224	23047	8049	23334	8966	33706	10853	40468
0:45:10	30.0	8288	22919	8013	23542	8999	33717	10811	40140
0:45:15	30.0	8192	22860	8041	23434	8960	33475	10840	40319
0:45:20	30.0	8150	22710	8012	23493	8918	33698	10854	40510
0:45:25	30.0	8254	22897	8077	23309	9013	33595	10846	40270
0:45:30	30.0	8190	22836	8029	23422	8935	33621	10888	40378
0:45:35	30.0	8200	22980	8037	23417	8962	33581	10886	40248
0:45:40	30.0	8234	22768	8037	23394	8880	33507	10822	40332
0:45:45	30.0	8225	22851	8062	23388	8955	33628	10909	40072
0:45:50	30.1	8231	22902	8026	23441	8964	33585	10841	40064
0:45:55	30.0	8229	22896	8008	23451	8909	33772	10876	40361
0:46:00	30.1	8270	23005	8013	23422	9015	33540	10913	40561
0:46:05	30.1	8278	22799	8121	23477	8983	33588	10890	40231
0:46:10	30.0	8175	22658	8076	23405	8911	33515	10932	40426
0:46:15	30.0	8192	22965	8023	23479	8902	33513	10897	40242
0:46:20	30.1	8265	22944	8038	23258	8837	33503	10942	40299
0:46:25	30.1	8339	22970	8050	23339	8926	33651	10943	40341
0:46:30	30.0	8236	22887	8088	23312	8897	33720	10913	40387
0:46:35	30.1	8270	22924	8013	23498	8946	33483	10910	40211
0:46:40	30.1	8248	22754	8058	23385	8965	33503	10897	40333
0:46:45	30.1	8266	22858	8056	23405	8945	33552	10932	40220
0:46:50	30.0	8254	22870	8078	23352	8972	33628	10964	40207
0:46:55	30.1	8223	22760	8040	23389	8889	33757	10912	40315
0:47:00	30.1	8273	22794	8059	23516	8893	33621	10932	40192
0:47:05	30.1	8264	22981	8036	23409	8958	33520	10977	40475
0:47:10	30.1	8332	23010	8095	23480	8976	33402	11033	40054
0:47:15	30.0	8247	22886	8059	23302	8947	33347	10948	40290
0:47:20	30.1	8290	22889	8100	23350	8951	33600	10938	40277
0:47:25	30.1	8321	22686	8045	23501	8942	33407	10959	39998
0:47:30	30.1	8302	22884	8115	23260	8938	33597	10974	40280
0:47:35	30.0	8314	22983	8063	23499	8984	33753	10961	40245
0:47:40	30.1	8258	23022	8144	23478	8892	33822	10937	39996
0:47:45	30.1	8235	22948	8106	23520	8953	33446	10971	40128
0:47:50	30.1	8281	22827	8084	23462	8863	33605	10927	40694
0:47:55	30.1	8284	22895	8103	23275	8898	33781	10954	40047
0:48:00	30.1	8269	22994	8088	23312	8923	33604	10977	40157
0:48:05	30.1	8321	22732	8092	23295	8951	33636	11002	40341
0:48:10	30.1	8303	22919	8096	23319	8926	33576	10998	40258
0:48:15	30.1	8303	22817	8135	23486	8866	33488	10968	39932
0:48:20	30.1	8272	22818	8167	23447	8920	33496	11062	40037
0:48:25	30.0	8322	22734	8130	23380	8911	33527	11012	40384
0:48:30	30.1	8305	22997	8090	23504	8941	33690	11013	40367
0:48:35	30.1	8343	22856	8145	23348	8954	33425	11041	40311
0:48:40	30.0	8282	22915	8085	23511	8940	33600	10999	40315
0:48:45	30.1	8341	22892	8174	23311	8960	33497	10982	40535
0:48:50	30.1	8381	22966	8141	23281	8914	33346	11001	40094
0:48:55	30.1	8326	22912	8081	23372	8972	33610	11038	40329
0:49:00	30.1	8351	22803	8135	23572	8957	33456	11011	40320
0:49:05	30.1	8343	23037	8100	23491	8982	33436	11085	40139
0:49:10	30.0	8315	22872	8158	23301	9017	33681	11017	40349
0:49:15	30.1	8277	22706	8112	23358	8886	33587	11066	40126
0:49:20	30.0	8322	22961	8079	23242	8996	33747	11076	40477
0:49:25	30.1	8380	22876	8141	23388	8967	33651	11129	40387
0:49:30	30.1	8332	22893	8174	23486	8962	33522	11214	40249
0:49:35	30.1	8330	22781	8247	23364	8979	33405	11075	40203
0:49:40	30.1	8346	22880	8095	23334	9010	33586	11041	40180
0:49:45	30.1	8404	22919	8106	23346	8941	33581	11096	40055
0:49:50	30.1	8366	22688	8159	23444	8953	33586	11059	39928
0:49:55	30.1	8329	22908	8175	23652	9054	33676	11112	40183
0:50:00	30.0	8325	22905	8143	23300	9006	33488	11031	40108
0:50:05	30.1	8313	22916	8147	23461	8966	33425	11190	40070
0:50:10	30.0	8302	22838	8176	23349	8954	33607	11099	40419
0:50:15	30.1	8361	22760	8168	23422	8959	33641	11236	40046
0:50:20	30.1	8377	22936	8137	23309	8992	33586	11138	40102
0:50:25	30.1	8433	22941	8141	23324	9016	33491	11083	40066
0:50:30	30.1	8396	22811	8144	23253	8968	33650	11123	40172
0:50:35	30.1	8372	22932	8142	23318	8980	33630	11126	40460
0:50:40	30.1	8371	22812	8203	23489	9038	33534	11148	40365
0:50:45	30.1	8354	23051	8166	23425	8962	33566	11187	40144
0:50:50	30.1	8355	22874	8273	23458	8926	33512	11160	40212
0:50:55	30.0	8423	22803	8229	23360	8964	33628	11083	40111
0:51:00	30.1	8380	22817	8193	23408	9001	33719	11215	40295
0:51:05	30.1	8492	22748	8172	23426	8964	33538	11035	40401
0:51:10	30.1	8407	22780	8207	23238	8984	33435	11180	40230
0:51:15	30.1	8392	22837	8189	23252	8986	33627	11216	40018
0:51:20	30.1	8426	22879	8228	23386	8984	33594	11188	40045
0:51:25	30.1	8395	22864	8172	23377	8928	33667	11152	39870
0:51:30	30.1	8419	22727	8191	23314	9000	33647	11142	40197
0:51:35	30.1	8464	22863	8231	23405	9016	33604	11183	40112
0:51:40	30.0	8359	22703	8225	23309	8983	33503	11196	40209
0:51:45	30.1	8452	22777	8179	23348	8969	33666	11166	40355
0:51:50	30.1	8432	22686	8180	23401	8997	33334	11218	40080
0:51:55	30.1	8387	22835	8177	23280	8972	33456	11230	40355
0:52:00	30.1	8420	22874	8254	23273	9023	33549	11164	40040
0:52:05	30.1	8411	22824	8301	23369	8943	33364	11235	40034
0:52:10	30.1	8431	22836	8235	23403	8980	33611	11247	40065
0:52:15	30.1	8461	22742	8198	23358	9036	33652	11249	40066
0:52:20	30.1	8489	22890	8179	23313	8938	33646	11260	40047
0:52:25	30.1	8510	22743	8268	23274	8990	33529	11322	40416
0:52:30	30.1	8414	22750	8217	23449	9051	33557	11168	40062
0:52:35	30.1	8392	22877	8264	23343	8972	33619	11283	40306
0:52:40	30.1	8475	22824	8256	23210	9011	33283	11217	40281
0:52:45	30.1	8421	22785	8286	23189	9028	33625	11315	40224
0:52:50	30.1	8476	22819	8215	23286	8968	33529	11327	40050
0:52:55	30.1	8523	22868	8288	23266	9020	33696	11303	40287
0:53:00	30.1	8482	22922	8272	23511	8975	33514	11325	40237
0:53:05	30.1	8450	22980	8332	23266	9001	33732	11311	39977
0:53:10	30.1	8458	22555	8298	23367	8959	33443	11347	39969
0:53:15	30.1	8499	22657	8304	23432	9004	33588	11297	40324
0:53:20	30.1	8548	22787	8259	23337	9019	33601	11253	40199
0:53:25	30.1	8496	22906	8222	23331	9018	33641	11249	40166
0:53:30	30.1	8500	22886	8283	23253	8935	33649	11258	40189
0:53:35	30.1	8421	22706	8221	23220	9002	33401	11365	40247
0:53:40	30.1	8515	22980	8285	23480	8977	33450	11330	40223
0:53:45	30.1	8493	22979	8298	23266	9050	33506	11337	40306
0:53:50	30.1	8487	22728	8329	23346	9008	33441	11321	40138
0:53:55	30.1	8495	22956	8239	23178	8991	33523	11331	40094
0:54:00	30.1	8519	22760	8309	23307	8928	33391	11311	40316
0:54:05	30.1	8533	22943	8277	23185	8954	33476	11342	40030
0:54:10	30.1	8532	22711	8280	23161	8990	33802	11311	40201
0:54:15	30.1	8547	22695	8205	23453	8991	33751	11407	40173
0:54:20	30.1	8478	22766	8273	23311	9012	33553	11343	40376
0:54:25	30.1	8482	22826	8267	23217	8955	33560	11266	40232
0:54:30	30.1	8572	22839	8324	23362	8978	33665	11461	39892
0:54:35	30.1	8511	22888	8252	23385	9021	33566	11345	40422
0:54:40	30.1	8482	22741	8295	23350	9030	33426	11399	40025
0:54:45	30.1	8520	22812	8261	23295	9087	33415	11360	40266
0:54:50	30.1	8515	22720	8303	23246	8975	33567	11417	40292
0:54:55	30.1	8547	22734	8210	23337	8938	33567	11456	40161
0:55:00	30.1	8549	22783	8304	23481	8943	33640	11330	40254
0:55:05	30.1	8424	22883	8304	23248	8979	33753	11362	39988
0:55:10	30.1	8470	22873	8367	23359	9049	33729	11354	40150
0:55:15	30.1	8507	22827	8263	23353	9035	33462	11325	40332
0:55:20	30.1	8510	22742	8269	23168	8994	33494	11447	40221
0:55:25	30.1	8512	22644	8325	23257	8998	33388	11328	39945
0:55:30	30.1	8521	22799	8312	23395	8977	33471	11445	39904
0:55:35	30.1	8479	22714	8245	23401	8952	33417	11364	39957
0:55:40	30.1	8522	22724	8305	23210	9017	33465	11349	39840
0:55:45	30.1	8574	22802	8350	23296	9028	33412	11357	40094
0:55:50	30.1	8529	22633	8351	23188	9024	33422	11436	39910
0:55:55	30.1	8515	22699	8292	23199	8964	33405	11394	39966
0:56:00	30.1	8590	22822	8297	23210	8982	33275	11445	40165
0:56:05	30.1	8533	22794	8325	23222	9020	33535	11391	40189
0:56:10	30.1	8565	22753	8280	23191	8999	33237	11328	39857
0:56:15	30.1	8579	22716	8372	23220	8925	33373	11428	39978
0:56:20	30.1	8483	22716	8323	23153	9001	33430	11417	40280
0:56:25	30.1	8570	22883	8371	23251	8968	33279	11331	40087
0:56:30	30.1	8561	22707	8324	23317	9016	33382	11429	40224
0:56:35	30.1	8551	22608	8293	23272	8986	33560	11385	40016
0:56:40	30.1	8584	22578	8344	23275	9033	33467	11356	39986
0:56:45	30.1	8572	22768	8354	23217	9007	33554	11402	40015
0:56:50	30.1	8538	22684	8327	23181	9005	33309	11502	39853
0:56:55	30.1	8463	22659	8350	23244	8995	33310	11455	39923
0:57:00	30.1	8506	22639	8333	23088	9003	33369	11465	39986
0:57:05	30.1	8592	22606	8294	23144	9021	33417	11539	39996
0:57:10	30.1	8517	22753	8349	23307	9044	33326	11377	40007
0:57:15	30.1	8623	22696	8337	23094	9002	33475	11472	39852
0:57:20	30.1	8494	22686	8302	23181	8987	33429	11436	39945
0:57:25	30.1	8540	22553	8359	23118	9000	33512	11487	40062
0:57:30	30.1	8630	22604	8330	23329	8989	33515	11486	39850
0:57:35	30.1	8605	22601	8310	23110	9019	33566	11488	39888
0:57:40	30.1	8552	22684	8386	23224	8948	33338	11518	40020
0:57:45	30.1	8510	22707	8304	23068	9018	33346	11431	39573
0:57:50	30.1	8603	22710	8349	23189	9041	33416	11539	40070
0:57:55	30.1	8566	22797	8329	23243	9065	33493	11562	40149
0:58:00	30.1	8573	22577	8392	23150	9024	33240	11482	40157
0:58:05	30.1	8577	22616	8321	23286	9057	33328	11475	40229
0:58:10	30.1	8635	22816	8345	23114	8976	33344	11489	40216
0:58:15	30.1	8562	22683	8317	22977	8965	33416	11492	39865
0:58:20	30.1	8517	22577	8374	23008	8990	33225	11514	39987
0:58:25	30.1	8600	22764	8357	23143	9008	33440	11557	39858
0:58:30	30.1	8612	22525	8316	23190	9036	33727	11504	39997
0:58:35	30.1	8597	22650	8399	23117	8950	33414	11547	40287
0:58:40	30.1	8601	22768	8332	23112	8969	33310	11544	40057
0:58:45	30.1	8601	22808	8381	23142	9028	33311	11499	40058
0:58:50	30.1	8550	22768	8349	23168	8981	33348	11525	39929
0:58:55	30.1	8608	22814	8308	23198	8943	33218	11558	40100
0:59:00	30.1	8606	22740	8352	23111	9005	33514	11586	39988
0:59:05	30.1	8671	22615	8427	23130	8992	33413	11536	40187
0:59:10	30.1	8583	22577	8371	23161	8984	33221	11498	39794
0:59:15	30.1	8651	22679	8385	22998	8982	33413	11547	39898
0:59:20	30.1	8566	22672	8423	23243	8982	33564	11527	40069
0:59:25	30.1	8576	22688	8376	23215	9011	33651	11544	40070
0:59:30	30.1	8636	22740	8446	23050	9051	33310	11524	40006
0:59:35	30.1	8622	22448	8442	23130	9059	33511	11568	39874
0:59:40	30.1	8600	22634	8413	23093	9005	33304	11527	39962
0:59:45	30.1	8660	22769	8426	23165	9010	33376	11531	39765
0:59:50	30.1	8635	22625	8418	23093	8982	33196	11515	40073
0:59:55	30.1	8711	22740	8423	23136	9043	33394	11680	40096
1:00:00	30.1	8663	22629	8378	23070	9026	33066	11666	40003
1:00:05	30.1	8713	22787	8434	23245	9015	33263	11602	40005
1:00:10	30.1	8594	22670	8348	23004	9047	33314	11575	40132
1:00:15	30.1	8616	22610	8374	23103	9013	33106	11534	39919
1:00:20	30.1	8631	22725	8396	23201	8999	33232	11672	40008
1:00:25	30.1	8677	22615	8439	23109	9028	33230	11565	39962
1:00:30	30.1	8654	22744	8414	23233	9089	33344	11744	39916
1:00:35	30.1	8600	22685	8455	23107	9016	33217	11626	39982
1:00:40	30.1	8676	22627	8431	23138	9038	33603	11650	40126
1:00:45	30.1	8699	22574	8451	23159	9024	33464	11578	40334
1:00:50	30.1	8739	22691	8383	23198	9014	33287	11684	39835
1:00:55	30.1	8683	22647	8393	23003	9032	33418	11640	39741
1:01:00	30.1	8691	22460	8406	23132	8999	33071	11651	40055
1:01:05	30.1	8659	22781	8450	23087	8988	33189	11631	39933
1:01:10	30.1	8647	22634	8415	23033	8955	33320	11671	39959
1:01:15	30.1	8727	22621	8499	23090	9059	33356	11651	39740
1:01:20	30.1	8681	22650	8433	23201	9007	33202	11581	39768
1:01:25	30.1	8653	22660	8424	23066	9031	33316	11656	40229
1:01:30	30.1	8648	22595	8409	23153	9042	33248	11655	39800
1:01:35	30.1	8694	22607	8419	22979	9033	33185	11831	39948
1:01:40	30.1	8680	22550	8543	23084	9001	33225	11683	39832
1:01:45	30.1	8753	22723	8501	23227	9010	33168	11693	39773
1:01:50	30.1	8667	22641	8386	23145	9068	33282	11664	40108
1:01:55	30.1	8652	22691	8432	23171	9028	33124	11723	39973
1:02:00	30.1	8722	22554	8442	23146	9001	33314	11684	40014
1:02:05	30.1	8729	22699	8539	23028	9024	33328	11725	39839
1:02:10	30.1	8654	22702	8473	23216	9037	33215	11724	39815
1:02:15	30.1	8692	22701	8458	23238	9074	33365	11804	40175
1:02:20	30.1	8781	22527	8414	23193	9049	33299	11767	40005
1:02:25	30.1	8698	22801	8500	23218	9112	33432	11724	39870
1:02:30	30.1	8672	22766	8442	23126	9005	33377	11791	39966
1:02:35	30.1	8728	22722	8518	22992	9051	33262	11816	40160
1:02:40	30.1	8754	22660	8422	22996	9081	33157	11861	39952
1:02:45	30.1	8717	22533	8485	23152	9039	33452	11745	39779
1:02:50	30.1	8736	22728	8480	22995	9060	33435	11863	39789
1:02:55	30.1	8781	22724	8460	23229	9052	33315	11772	40075
1:03:00	30.1	8774	22786	8531	23080	9019	33339	11698	39897
1:03:05	30.1	8768	22701	8575	23104	9062	33485	11793	39848
1:03:10	30.1	8798	22567	8475	23164	9087	33303	11785	39868
1:03:15	30.1	8728	22638	8506	23105	9073	33296	11733	39961
1:03:20	30.1	8732	22618	8562	23080	9043	33399	11842	40107
1:03:25	30.1	8707	22639	8530	23079	9027	33454	11839	40244
1:03:30	30.1	8761	22645	8545	23124	9054	33178	11790	39869
1:03:35	30.1	8782	22656	8493	23174	9065	33422	11844	39979
1:03:40	30.1	8770	22616	8543	23132	9013	33342	11829	39970
1:03:45	30.1	8728	22556	8455	23195	8978	33360	11861	40107
1:03:50	30.1	8772	22565	8446	23013	9062	33245	11755	40160
1:03:55	30.1	8806	22556	8523	23000	8956	33069	11793	39796
1:04:00	30.1	8762	22847	8575	23017	9132	33491	11840	40007
1:04:05	30.1	8759	22744	8551	22972	9029	33374	11912	39908
1:04:10	30.1	8781	22716	8551	23017	9089	33491	11846	39835
