

Software Version	3.03.14




Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20200603_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	6/3/2020
Time	2:53:04 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details
Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:20:00 (HH:MM:SS), Interval 0:00:05, 961 Reads
    Read	Fluorescence Endpoint
	C2..C11
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C		SPL1	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11		Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID
425,457


Time	T° 425,457	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11
0:00:00	30.0	6965	7292	6639	6930	5750	5849	5654	5718	8602	9278
0:00:05	30.0	7009	7475	6680	7086	5660	5942	5689	5716	8603	9377
0:00:10	30.0	7042	7457	6707	7090	5683	6027	5644	5740	8605	9474
0:00:15	30.0	6939	7612	6703	7196	5744	6097	5676	5784	8593	9522
0:00:20	30.0	7021	7647	6721	7387	5710	6113	5723	5831	8654	9644
0:00:25	30.0	7030	7703	6715	7373	5722	6286	5731	5869	8715	9677
0:00:30	30.0	7056	7835	6707	7427	5757	6318	5683	5842	8699	9778
0:00:35	30.0	6999	7971	6712	7574	5749	6294	5740	5870	8675	9890
0:00:40	30.0	7050	8003	6764	7625	5743	6437	5669	5915	8654	9871
0:00:45	30.0	7030	8081	6697	7786	5730	6473	5716	5937	8721	9880
0:00:50	30.0	7048	8174	6780	7840	5727	6585	5743	5962	8706	9984
0:00:55	30.0	7043	8282	6703	7940	5798	6601	5745	5952	8737	10119
0:01:00	30.0	7139	8326	6783	7956	5772	6660	5731	5941	8723	10317
0:01:05	30.0	7112	8441	6767	8073	5811	6740	5731	5974	8693	10290
0:01:10	30.0	7088	8494	6735	8176	5807	6790	5769	6036	8794	10353
0:01:15	30.0	7071	8539	6731	8233	5771	6840	5795	6036	8733	10437
0:01:20	30.0	7043	8722	6699	8321	5799	6947	5751	6097	8744	10556
0:01:25	30.0	7042	8751	6724	8443	5750	7008	5750	6052	8749	10612
0:01:30	30.0	7096	8900	6816	8481	5777	7008	5748	6088	8741	10754
0:01:35	30.0	7079	9026	6773	8612	5736	7142	5716	6110	8787	10735
0:01:40	30.0	7181	9011	6798	8662	5816	7252	5745	6128	8820	10800
0:01:45	30.0	7148	9114	6829	8810	5783	7273	5752	6150	8806	10849
0:01:50	30.0	7136	9211	6814	8905	5817	7322	5789	6175	8724	11004
0:01:55	30.0	7200	9337	6840	8923	5779	7370	5778	6207	8801	11083
0:02:00	30.0	7118	9392	6817	9073	5791	7514	5712	6231	8785	11241
0:02:05	30.0	7177	9569	6816	9244	5835	7564	5773	6249	8827	11194
0:02:10	30.0	7091	9579	6823	9207	5804	7662	5757	6230	8830	11464
0:02:15	30.0	7176	9699	6849	9340	5854	7690	5805	6300	8818	11427
0:02:20	30.0	7145	9727	6859	9388	5834	7747	5795	6322	8805	11431
0:02:25	30.0	7160	9844	6825	9504	5834	7793	5733	6330	8834	11535
0:02:30	30.0	7180	9983	6808	9588	5886	7867	5774	6380	8814	11547
0:02:35	30.0	7148	10019	6833	9657	5818	7941	5782	6348	8882	11772
0:02:40	30.0	7164	10140	6869	9748	5863	7988	5836	6373	8891	11881
0:02:45	30.0	7188	10215	6900	9912	5831	8097	5774	6359	8823	11816
0:02:50	30.0	7123	10225	6823	10012	5846	8216	5795	6399	8868	11975
0:02:55	30.0	7138	10323	6837	10105	5861	8224	5815	6443	8889	12050
0:03:00	30.0	7208	10506	6866	10101	5802	8247	5748	6432	8826	12098
0:03:05	30.0	7228	10536	6919	10228	5841	8390	5785	6499	8880	12210
0:03:10	30.0	7133	10604	6928	10227	5815	8423	5738	6487	8864	12340
0:03:15	30.0	7212	10759	6897	10330	5836	8548	5800	6557	8975	12457
0:03:20	30.0	7247	10804	6853	10412	5866	8600	5801	6554	8949	12549
0:03:25	30.0	7246	10919	6923	10612	5861	8662	5813	6588	8992	12501
0:03:30	30.0	7209	10962	6853	10635	5830	8743	5794	6615	8936	12599
0:03:35	30.0	7205	11123	6941	10714	5818	8868	5784	6609	8910	12794
0:03:40	30.0	7248	11127	6925	10793	5815	8812	5779	6631	8985	12812
0:03:45	30.0	7220	11332	6904	10762	5873	8882	5856	6653	8926	12892
0:03:50	30.0	7270	11277	6932	10911	5825	9002	5828	6621	8934	13083
0:03:55	30.0	7232	11368	6923	11095	5872	9021	5841	6685	8957	13085
0:04:00	30.0	7202	11487	6903	11166	5824	9103	5841	6692	9067	13102
0:04:05	30.0	7202	11581	6892	11232	5861	9192	5830	6736	9032	13213
0:04:10	30.0	7264	11663	6924	11341	5841	9277	5795	6719	9001	13232
0:04:15	30.0	7205	11777	6963	11346	5864	9276	5889	6754	9060	13429
0:04:20	30.0	7293	11872	6910	11422	5870	9353	5823	6751	9086	13409
0:04:25	30.0	7253	11893	6953	11538	5881	9418	5800	6748	9069	13572
0:04:30	30.0	7280	11959	6952	11665	5919	9494	5834	6814	9052	13538
0:04:35	30.0	7176	12146	7002	11788	5879	9633	5891	6881	9055	13731
0:04:40	30.0	7226	12233	6945	11853	5875	9656	5820	6842	9055	13950
0:04:45	30.0	7273	12287	6910	11942	5849	9670	5862	6835	9123	13937
0:04:50	30.0	7195	12432	6961	12045	5872	9760	5825	6890	9103	13965
0:04:55	30.0	7258	12467	6978	12104	5845	9824	5833	6916	9082	14051
0:05:00	30.0	7227	12575	6957	12113	5871	9898	5817	6962	9156	14220
0:05:05	30.0	7224	12589	6958	12243	5841	9964	5826	6965	9143	14297
0:05:10	30.0	7268	12720	6935	12332	5830	10065	5874	6986	9159	14297
0:05:15	30.0	7282	12867	6949	12391	5908	10187	5828	6958	9113	14492
0:05:20	30.0	7272	12877	6891	12517	5868	10153	5849	6995	9213	14492
0:05:25	30.0	7234	13062	6986	12680	5896	10227	5875	7000	9209	14604
0:05:30	30.0	7207	12963	6988	12648	5883	10322	5847	7100	9105	14652
0:05:35	30.0	7300	13127	7019	12735	5873	10397	5877	7083	9189	14703
0:05:40	30.0	7294	13186	6981	12917	5865	10464	5822	7170	9210	14938
0:05:45	30.0	7230	13281	6976	12994	5901	10484	5787	7084	9165	14835
0:05:50	30.0	7283	13305	6999	13006	5871	10607	5817	7229	9160	15178
0:05:55	30.0	7282	13537	6989	13251	5895	10691	5840	7183	9199	15122
0:06:00	30.0	7255	13593	6942	13260	5943	10746	5837	7177	9210	15197
0:06:05	30.0	7246	13665	6927	13302	5891	10715	5843	7183	9172	15333
0:06:10	30.0	7303	13652	7052	13447	5870	10853	5838	7207	9244	15405
0:06:15	30.0	7286	13725	6970	13476	5883	10918	5850	7215	9210	15472
0:06:20	30.0	7339	13854	6940	13512	5919	10992	5894	7232	9225	15578
0:06:25	30.0	7246	14007	7018	13600	5860	11039	5876	7333	9288	15699
0:06:30	30.0	7306	14186	6986	13683	5905	11043	5878	7322	9238	15805
0:06:35	30.0	7312	14093	6952	13772	5856	11151	5849	7309	9255	15873
0:06:40	30.0	7256	14224	6990	13923	5874	11350	5862	7365	9232	15967
0:06:45	30.0	7374	14398	6971	14003	5902	11347	5807	7328	9326	16038
0:06:50	30.0	7330	14308	6973	13995	5930	11400	5843	7397	9353	16149
0:06:55	30.0	7251	14496	6996	14096	5924	11499	5861	7426	9247	16234
0:07:00	30.0	7282	14643	7049	14195	5903	11555	5841	7492	9336	16386
0:07:05	30.0	7357	14650	6984	14333	5928	11716	5854	7438	9320	16396
0:07:10	30.0	7319	14689	6973	14497	5925	11631	5853	7427	9340	16514
0:07:15	30.0	7342	14786	6940	14494	5938	11675	5866	7491	9305	16616
0:07:20	30.0	7321	14870	6965	14675	5906	11810	5818	7568	9343	16468
0:07:25	30.0	7346	14927	7067	14669	5908	11926	5876	7506	9317	16665
0:07:30	30.0	7270	15083	7022	14728	5927	12019	5847	7544	9363	16750
0:07:35	30.0	7349	15118	6999	14909	5966	12026	5847	7555	9363	16954
0:07:40	30.0	7282	15142	6969	14918	5913	12072	5873	7628	9458	17026
0:07:45	30.0	7371	15486	6996	15041	5926	12168	5919	7572	9360	17065
0:07:50	30.0	7340	15298	6972	15115	5905	12236	5835	7687	9389	17200
0:07:55	30.0	7258	15392	6908	15166	5922	12262	5908	7698	9360	17278
0:08:00	30.0	7329	15599	6990	15230	5948	12427	5896	7651	9402	17567
0:08:05	30.0	7383	15557	7014	15337	5889	12452	5882	7703	9503	17473
0:08:10	29.9	7363	15776	7028	15359	5881	12533	5866	7691	9384	17524
0:08:15	30.0	7360	15748	7032	15539	5936	12493	5879	7692	9414	17595
0:08:20	30.0	7324	15925	7060	15556	5880	12658	5887	7730	9416	17693
0:08:25	30.0	7359	15830	7008	15657	5909	12684	5888	7830	9403	17839
0:08:30	30.0	7338	15998	7067	15761	5926	12718	5842	7827	9453	17934
0:08:35	30.0	7374	16065	7118	15919	5980	12876	5873	7873	9476	18000
0:08:40	30.0	7438	16219	6987	15924	5921	12805	5912	7834	9518	18254
0:08:45	30.0	7389	16380	7033	16066	5949	12980	5902	7798	9440	18080
0:08:50	30.0	7372	16463	7060	16141	5895	12985	5900	7900	9465	18228
0:08:55	30.0	7400	16543	7093	16246	5949	13205	5890	7904	9473	18375
0:09:00	30.0	7400	16689	7032	16320	5948	13084	5858	7920	9513	18409
0:09:05	30.0	7419	16594	7030	16373	5940	13257	5859	7981	9518	18539
0:09:10	30.0	7403	16769	7051	16549	5925	13263	5876	7983	9528	18589
0:09:15	30.0	7396	16787	7050	16597	5933	13396	5926	7982	9543	18725
0:09:20	30.0	7380	16767	7125	16617	5966	13471	5871	7979	9425	18770
0:09:25	30.0	7410	16989	7076	16846	5976	13523	5917	7982	9507	18847
0:09:30	30.0	7400	17148	7123	16837	5945	13594	5905	8062	9574	18943
0:09:35	30.0	7401	17204	7187	16811	5923	13668	5919	8043	9568	19066
0:09:40	30.0	7436	17264	7053	16817	5958	13642	5882	8122	9618	19190
0:09:45	30.0	7408	17279	7135	17085	5982	13775	5896	8047	9531	19173
0:09:50	30.0	7466	17443	7085	17159	5951	13801	5847	8096	9603	19220
0:09:55	30.0	7441	17502	7104	17143	5978	13886	5915	8181	9659	19317
0:10:00	30.0	7398	17532	7068	17330	5936	13993	5901	8121	9638	19594
0:10:05	30.0	7470	17680	7042	17513	5960	14054	5903	8160	9624	19596
0:10:10	30.0	7433	17838	7105	17411	5933	14149	5914	8167	9620	19611
0:10:15	30.0	7481	17805	7042	17704	5944	14123	5943	8219	9673	19740
0:10:20	30.0	7428	17825	7041	17619	5938	14313	5914	8304	9666	19687
0:10:25	30.0	7446	17951	7094	17686	5937	14323	5911	8224	9600	19986
0:10:30	30.0	7403	17967	7054	17770	5937	14412	5948	8335	9667	20117
0:10:35	30.0	7455	18179	7126	17821	5973	14423	5931	8277	9642	20124
0:10:40	30.0	7455	18111	7075	17879	5981	14567	5907	8261	9667	20166
0:10:45	30.0	7440	18255	7124	18002	5991	14581	5886	8325	9688	20275
0:10:50	30.0	7405	18409	7068	18095	5930	14637	5893	8368	9688	20377
0:10:55	30.0	7481	18381	7095	18173	5986	14719	5928	8370	9781	20409
0:11:00	30.0	7425	18536	7039	18275	5970	14852	5932	8454	9641	20569
0:11:05	30.0	7541	18619	7129	18262	5997	14786	5905	8440	9708	20586
0:11:10	30.0	7409	18550	7190	18484	5958	14881	5945	8464	9680	20836
0:11:15	30.0	7443	18662	7135	18439	5951	14941	5941	8526	9716	20807
0:11:20	30.0	7420	18715	7117	18659	5984	14930	5926	8435	9662	20890
0:11:25	30.0	7484	18846	7065	18704	5967	15056	5918	8500	9755	20876
0:11:30	30.0	7412	18900	7092	18827	6000	15145	5934	8532	9702	21081
0:11:35	30.0	7457	19083	7076	18728	5961	15190	5916	8521	9780	21252
0:11:40	30.0	7463	19189	7095	18971	5971	15275	5939	8563	9792	21331
0:11:45	30.0	7419	19214	7146	19047	6017	15385	5982	8609	9721	21225
0:11:50	30.0	7537	19401	7113	19005	5958	15439	5932	8573	9784	21484
0:11:55	30.0	7459	19179	7183	19053	5981	15481	5942	8658	9716	21535
0:12:00	30.0	7449	19518	7114	19166	6013	15542	5937	8645	9810	21666
0:12:05	30.0	7406	19632	7087	19256	5999	15572	5979	8642	9815	21633
0:12:10	30.0	7498	19668	7111	19334	6054	15761	5945	8637	9828	21824
0:12:15	30.0	7469	19744	7135	19321	6028	15581	5911	8653	9891	21819
0:12:20	30.0	7509	19806	7170	19510	5973	15857	5905	8763	9883	21976
0:12:25	30.0	7476	19888	7149	19494	5989	15895	5963	8698	9854	22105
0:12:30	30.0	7529	19911	7096	19583	5985	15917	5989	8827	9956	22138
0:12:35	30.0	7528	20029	7116	19783	5970	15895	5937	8793	9885	22258
0:12:40	30.0	7571	20176	7231	19933	6007	16200	5975	8836	9785	22332
0:12:45	30.0	7545	20125	7189	19947	5997	16131	5916	8827	9874	22383
0:12:50	30.0	7509	20319	7091	19991	5972	16277	5979	8847	9853	22467
0:12:55	30.0	7512	20391	7165	20007	6032	16317	6020	8937	9884	22545
0:13:00	30.0	7541	20430	7094	20154	5996	16263	5949	8860	9942	22548
0:13:05	30.0	7519	20502	7147	20195	6027	16459	5988	8894	9892	22768
0:13:10	30.0	7520	20571	7138	20293	6010	16431	6001	8903	9936	22829
0:13:15	30.0	7597	20764	7121	20365	6066	16452	5932	9025	9932	23002
0:13:20	30.0	7534	20777	7150	20300	6061	16593	5925	9060	9997	23106
0:13:25	30.0	7549	20794	7108	20557	5957	16786	5942	8997	9899	23076
0:13:30	30.0	7572	20909	7135	20751	5998	16696	5973	9047	9981	23205
0:13:35	30.0	7498	20890	7169	20678	5989	16786	5962	9001	9943	23365
0:13:40	30.0	7503	20946	7130	20939	5971	16765	5947	9117	9997	23411
0:13:45	30.0	7481	21019	7165	20741	6040	16906	5983	9042	9986	23453
0:13:50	30.0	7531	21253	7164	20766	6019	16914	5971	9054	9919	23390
0:13:55	30.0	7550	21207	7197	20973	6002	17142	5987	9098	9961	23609
0:14:00	30.0	7554	21313	7186	20937	6011	16986	5976	9104	10008	23882
0:14:05	30.0	7557	21535	7186	20939	5996	17209	5976	9213	10060	23796
0:14:10	30.0	7541	21372	7177	21301	5984	17183	5959	9180	10058	23926
0:14:15	30.0	7563	21496	7138	21229	5955	17266	5944	9152	9996	24071
0:14:20	30.0	7521	21448	7137	21239	6027	17348	5965	9212	10001	24207
0:14:25	30.0	7550	21657	7163	21318	5996	17386	5989	9203	10086	24096
0:14:30	30.0	7554	21765	7186	21361	5982	17435	5953	9262	10110	24454
0:14:35	30.0	7570	21759	7221	21446	5989	17472	5973	9247	10094	24172
0:14:40	30.0	7524	21883	7251	21495	6040	17480	5974	9333	10075	24233
0:14:45	30.0	7588	22089	7229	21567	6040	17629	6008	9375	10006	24506
0:14:50	30.0	7595	22031	7203	21587	6034	17676	5965	9292	10051	24603
0:14:55	30.0	7629	22013	7246	21822	6051	17698	5947	9361	10075	24724
0:15:00	30.0	7653	22224	7222	21668	6003	17692	5973	9448	10124	24803
0:15:05	30.0	7586	22062	7186	21705	6033	17941	5967	9505	10122	24915
0:15:10	30.0	7607	22360	7206	21761	6014	17854	5952	9398	10103	24759
0:15:15	30.0	7563	22338	7151	21918	6012	17822	5969	9405	10145	24864
0:15:20	30.0	7580	22460	7163	21826	6047	17927	5955	9534	10104	25047
0:15:25	30.0	7571	22477	7208	21817	6021	18022	5948	9491	10111	25225
0:15:30	30.0	7595	22555	7253	21919	5997	18067	5987	9582	10151	25311
0:15:35	30.0	7615	22722	7271	21883	5985	18102	5937	9517	10190	25299
0:15:40	30.0	7602	22662	7257	21841	5994	18140	5945	9542	10152	25323
0:15:45	30.0	7599	22808	7214	22054	6022	18177	6009	9625	10189	25421
0:15:50	30.0	7616	22773	7215	21900	6029	18383	6032	9559	10146	25370
0:15:55	30.0	7652	22902	7230	21915	6061	18318	5983	9601	10192	25702
0:16:00	30.0	7611	22843	7208	21993	5997	18418	6018	9658	10240	25690
0:16:05	30.0	7610	22910	7218	22022	6054	18413	5956	9569	10226	25872
0:16:10	30.0	7556	23028	7190	22019	6045	18513	5971	9644	10199	25978
0:16:15	30.0	7649	23215	7291	21884	6058	18661	6007	9698	10262	25981
0:16:20	30.0	7628	23166	7245	22030	6075	18558	5939	9769	10278	25918
0:16:25	30.0	7685	23232	7249	21884	6064	18742	5998	9765	10221	26135
0:16:30	30.0	7618	23314	7229	21897	6056	18617	6002	9764	10245	26128
0:16:35	30.0	7606	23343	7241	21920	6044	18721	5994	9753	10237	26263
0:16:40	30.0	7650	23388	7270	22007	6060	18737	5996	9798	10360	26379
0:16:45	30.0	7605	23645	7236	21944	6083	18782	5986	9884	10296	26353
0:16:50	30.0	7686	23611	7250	21997	6069	18876	6001	9870	10288	26475
0:16:55	30.0	7646	23660	7267	22114	6075	18926	6012	9882	10303	26537
0:17:00	30.0	7641	23611	7281	22012	6055	18960	6010	9835	10358	26764
0:17:05	30.0	7673	23928	7270	21896	6061	18960	6032	9894	10309	26770
0:17:10	30.0	7644	23641	7272	22002	6082	19125	6006	9927	10326	26879
0:17:15	30.0	7713	23705	7300	21995	6094	19063	6023	9921	10298	26937
0:17:20	30.0	7640	23862	7204	21938	6079	19035	5984	9963	10329	27028
0:17:25	30.0	7736	23831	7312	22064	6033	19192	5999	10035	10355	27001
0:17:30	30.0	7715	23993	7320	21854	6032	19076	6027	10015	10436	27199
0:17:35	30.0	7692	24226	7273	22076	6014	19218	5998	10116	10400	27158
0:17:40	30.0	7740	23880	7283	21949	6131	19231	5978	9979	10390	27261
0:17:45	30.0	7672	24077	7279	21932	6077	19266	6016	10084	10398	27465
0:17:50	30.0	7689	23924	7262	22012	6077	19198	5982	10035	10348	27554
0:17:55	30.0	7691	24192	7327	21794	6046	19228	5985	10153	10488	27581
0:18:00	30.0	7682	24211	7400	21989	6084	19443	6046	10136	10422	27747
0:18:05	30.0	7695	24091	7263	21856	6049	19409	5999	10201	10447	27818
0:18:10	30.0	7650	24103	7283	21980	6157	19357	6026	10136	10431	27641
0:18:15	30.0	7752	24158	7278	22112	6064	19415	6059	10196	10489	27822
0:18:20	30.0	7720	24245	7284	21900	6051	19317	6031	10169	10432	27894
0:18:25	30.0	7753	24428	7305	21899	6093	19479	5986	10308	10452	27849
0:18:30	30.0	7733	24381	7301	21976	6078	19399	6076	10311	10638	28066
0:18:35	30.0	7734	24185	7311	21852	6012	19568	6016	10343	10546	28061
0:18:40	30.0	7744	24275	7331	21917	6133	19408	6005	10207	10456	28285
0:18:45	30.0	7775	24339	7372	21974	6097	19423	5979	10271	10564	28238
0:18:50	30.0	7676	24212	7370	21894	6089	19446	6005	10369	10410	28305
0:18:55	30.0	7748	24190	7376	21817	6060	19489	6014	10397	10548	28585
0:19:00	30.0	7692	24213	7346	21836	6046	19569	5993	10344	10632	28454
0:19:05	30.0	7764	24156	7386	21906	6070	19572	5998	10399	10622	28651
0:19:10	30.0	7774	24157	7317	22080	6060	19518	6044	10426	10552	28634
0:19:15	30.0	7738	24363	7284	21816	6077	19452	6001	10465	10586	28419
0:19:20	30.0	7805	24270	7382	21940	6111	19559	6021	10495	10512	28438
0:19:25	30.0	7683	24182	7321	21942	6115	19582	6054	10581	10575	28865
0:19:30	30.0	7754	24325	7351	21851	6151	19442	6068	10506	10565	28932
0:19:35	30.0	7768	24517	7350	21836	6053	19554	5987	10586	10608	28998
0:19:40	30.0	7759	24316	7288	21922	6090	19569	5982	10526	10624	28874
0:19:45	30.0	7750	24162	7373	21959	6092	19584	6029	10576	10588	28991
0:19:50	30.0	7808	23892	7383	21986	6075	19579	6064	10702	10618	29155
0:19:55	30.0	7738	24269	7374	21812	6174	19582	6058	10667	10625	28969
0:20:00	30.0	7746	24267	7362	22055	6095	19510	6027	10635	10778	29279
0:20:05	30.0	7757	24237	7370	21931	6077	19493	6046	10676	10605	29438
0:20:10	30.0	7793	24311	7449	21866	6085	19588	6028	10656	10747	29366
0:20:15	30.0	7794	24154	7409	21856	6109	19553	6047	10754	10706	29570
0:20:20	30.0	7738	24240	7392	21905	6076	19572	6051	10671	10700	29380
0:20:25	30.0	7844	24176	7360	21776	6099	19574	6021	10718	10778	29780
0:20:30	30.0	7786	24301	7410	21986	6118	19636	6038	10707	10648	29564
0:20:35	30.0	7815	24294	7419	21936	6105	19516	6043	10795	10698	29488
0:20:40	30.0	7779	24272	7354	21925	6156	19609	6013	10843	10706	29562
0:20:45	30.0	7832	24209	7414	21807	6125	19545	6059	10832	10727	29633
0:20:50	30.0	7728	24253	7350	22003	6102	19535	6042	10872	10791	29984
0:20:55	30.0	7803	24156	7388	22020	6101	19626	6072	10888	10743	29770
0:21:00	30.0	7755	24178	7374	22092	6130	19657	6054	10921	10806	29903
0:21:05	30.0	7774	24065	7350	21910	6159	19680	6016	10860	10760	29775
0:21:10	30.0	7793	24180	7370	21817	6107	19684	6040	10888	10769	29861
0:21:15	30.0	7804	24293	7381	21823	6092	19730	6062	10901	10729	30043
0:21:20	30.0	7821	24159	7407	21793	6132	19589	6026	10970	10841	29909
0:21:25	30.0	7796	24161	7381	21937	6117	19530	6095	10952	10798	30244
0:21:30	30.0	7828	24124	7454	21858	6120	19546	6096	11019	10894	30181
0:21:35	30.0	7870	24317	7377	21919	6108	19555	6062	11012	10842	30101
0:21:40	30.0	7870	24175	7470	21844	6109	19538	6044	11042	10835	30116
0:21:45	30.0	7891	24165	7471	21841	6136	19494	6060	11043	10870	30245
0:21:50	30.0	7879	24237	7407	21765	6171	19356	6024	11172	10892	30482
0:21:55	30.0	7877	24099	7459	21824	6132	19604	6045	11096	10801	30282
0:22:00	30.0	7877	24151	7445	21827	6158	19532	6091	11135	10849	30565
0:22:05	30.0	7874	24136	7434	21848	6193	19745	6088	11070	10894	30458
0:22:10	30.0	7878	24128	7524	21773	6120	19654	6105	11156	10940	30572
0:22:15	30.0	7871	24243	7394	21971	6153	19553	6068	11138	10863	30479
0:22:20	30.0	7866	24323	7392	21849	6093	19599	6132	11205	10879	30692
0:22:25	30.0	7860	24213	7475	21959	6146	19509	6102	11178	10943	30657
0:22:30	30.0	7822	24180	7419	21796	6135	19436	6075	11214	10887	30633
0:22:35	30.0	7943	24280	7501	21731	6153	19565	6054	11275	10988	30501
0:22:40	30.0	7915	24293	7463	21949	6129	19537	6145	11302	10986	30802
0:22:45	30.0	7870	24245	7446	21830	6170	19594	6106	11263	11096	30892
0:22:50	30.0	7888	24286	7473	21857	6163	19611	6053	11318	10994	30571
0:22:55	30.0	7848	24141	7437	21831	6169	19591	6073	11335	10940	30730
0:23:00	30.0	7845	24258	7490	21858	6115	19641	6071	11298	11003	30713
0:23:05	30.0	7846	24242	7480	21751	6174	19681	6059	11339	10996	30882
0:23:10	30.0	7868	24263	7457	21816	6125	19524	6103	11389	10999	30849
0:23:15	30.0	7878	24225	7490	21685	6152	19643	6101	11394	10985	30850
0:23:20	30.0	7856	24281	7501	21844	6136	19600	6099	11463	10986	30850
0:23:25	30.0	7940	24050	7461	21737	6161	19502	6024	11518	10973	30699
0:23:30	30.0	7898	24170	7488	21833	6189	19638	6157	11482	11006	30931
0:23:35	30.0	7900	24197	7452	21926	6168	19593	6130	11556	11041	30948
0:23:40	30.0	7942	24126	7486	21812	6145	19556	6080	11499	11095	30892
0:23:45	30.0	7907	24132	7495	21914	6178	19539	6109	11509	11076	30921
0:23:50	30.0	7910	24252	7454	21711	6164	19469	6073	11560	11029	30978
0:23:55	30.0	7952	24107	7454	21971	6126	19687	6094	11491	11103	31140
0:24:00	30.0	7966	24091	7482	21861	6161	19430	6122	11531	11000	30981
0:24:05	30.0	7923	24195	7507	21801	6196	19610	6093	11616	11071	31287
0:24:10	30.0	7950	24159	7515	21742	6152	19486	6098	11699	11076	30980
0:24:15	30.0	7950	24055	7432	21972	6165	19507	6088	11662	11134	31164
0:24:20	30.0	7920	24138	7442	21828	6152	19607	6086	11780	11181	31402
0:24:25	30.0	7964	23994	7539	21645	6156	19477	6078	11728	11168	31024
0:24:30	30.0	7933	24208	7500	21824	6196	19525	6084	11757	11206	31146
0:24:35	30.0	7957	24276	7588	21826	6170	19477	6108	11766	11241	31147
0:24:40	30.0	7978	24209	7509	21778	6200	19622	6093	11855	11196	31154
