

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190606_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	6/6/2019
Time	3:16:17 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:20:00 (HH:MM:SS), Interval 0:00:05, 961 Reads
    Read	Fluorescence Endpoint
	C7..C12
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C							SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	C7	C8	C9	C10	C11	C12
0:00:00	30.0	3907	3972	3640	3764	3591	3830
0:00:05	30.0	3864	4023	3624	3786	3603	3765
0:00:10	30.0	3889	4026	3677	3831	3613	3806
0:00:15	30.0	3880	4066	3679	3817	3646	3868
0:00:20	30.0	3913	4139	3680	3841	3610	3712
0:00:25	30.0	3927	4132	3662	3906	3636	3741
0:00:30	30.0	3901	4191	3696	3884	3677	3760
0:00:35	30.0	3940	4242	3674	3948	3645	3749
0:00:40	30.0	3983	4251	3690	3956	3631	3778
0:00:45	29.9	3896	4292	3694	3989	3636	3779
0:00:50	30.0	3921	4360	3661	4005	3660	3773
0:00:55	30.0	3935	4443	3723	4062	3643	3747
0:01:00	30.0	3916	4460	3712	4096	3655	3792
0:01:05	30.0	3979	4499	3676	4122	3595	3802
0:01:10	30.0	3971	4562	3687	4160	3702	3788
0:01:15	30.0	3922	4609	3667	4194	3655	3802
0:01:20	30.0	3984	4646	3703	4235	3665	3800
0:01:25	30.0	3926	4694	3679	4253	3642	3809
0:01:30	30.0	3924	4771	3707	4261	3666	3875
0:01:35	30.0	3949	4865	3685	4349	3671	3858
0:01:40	30.0	3986	4920	3690	4347	3647	3854
0:01:45	30.0	3944	4916	3678	4372	3664	3854
0:01:50	30.0	3988	4994	3683	4423	3643	3877
0:01:55	30.0	3965	5048	3711	4469	3666	3876
0:02:00	30.0	3953	5124	3717	4491	3670	3898
0:02:05	30.0	3985	5186	3739	4584	3647	3878
0:02:10	30.0	3991	5286	3667	4582	3662	3911
0:02:15	30.0	3985	5369	3692	4616	3674	3914
0:02:20	30.0	4021	5449	3723	4658	3640	3919
0:02:25	30.0	3977	5538	3719	4725	3680	3955
0:02:30	30.0	3955	5576	3718	4784	3629	3952
0:02:35	30.0	4000	5671	3717	4812	3694	3946
0:02:40	30.0	3950	5769	3703	4871	3683	3973
0:02:45	30.0	3946	5833	3699	4915	3633	3971
0:02:50	30.0	3997	5970	3678	4977	3624	3967
0:02:55	30.0	4010	6035	3701	5048	3672	3971
0:03:00	30.0	3945	6112	3722	5083	3669	3998
0:03:05	30.0	4022	6165	3691	5137	3679	4010
0:03:10	30.0	4014	6307	3728	5224	3682	4011
0:03:15	30.0	3952	6400	3731	5219	3656	3986
0:03:20	30.0	4008	6522	3736	5323	3641	4048
0:03:25	30.0	3964	6612	3715	5388	3632	4058
0:03:30	30.0	3961	6670	3700	5403	3649	4020
0:03:35	30.0	4007	6779	3717	5472	3657	4048
0:03:40	30.0	4032	6943	3721	5567	3656	4084
0:03:45	30.0	3991	6995	3706	5621	3686	4113
0:03:50	30.0	3991	7090	3696	5639	3669	4087
0:03:55	30.0	3980	7242	3701	5735	3673	4065
0:04:00	30.0	3955	7324	3723	5812	3677	4116
0:04:05	30.0	3995	7443	3740	5939	3646	4115
0:04:10	30.0	4019	7574	3701	5971	3647	4124
0:04:15	30.1	3944	7635	3732	6026	3688	4135
0:04:20	30.1	3995	7773	3702	6152	3656	4143
0:04:25	30.0	4023	7914	3729	6203	3669	4113
0:04:30	30.0	3933	8034	3699	6232	3682	4174
0:04:35	30.0	3993	8118	3742	6330	3683	4192
0:04:40	30.0	3990	8223	3759	6419	3663	4175
0:04:45	29.9	3992	8359	3731	6504	3673	4200
0:04:50	30.0	4006	8465	3718	6481	3697	4223
0:04:55	30.0	4015	8581	3707	6689	3695	4219
0:05:00	30.0	3939	8732	3718	6791	3650	4213
0:05:05	30.0	4006	8817	3725	6915	3695	4263
0:05:10	30.0	4016	8971	3757	6939	3706	4245
0:05:15	30.0	4005	9075	3704	7061	3705	4231
0:05:20	30.0	4026	9267	3725	7153	3662	4263
0:05:25	30.0	4006	9284	3772	7165	3678	4291
0:05:30	30.0	3913	9390	3725	7285	3671	4278
0:05:35	30.0	3915	9602	3706	7396	3680	4319
0:05:40	30.0	3905	9631	3739	7424	3683	4325
0:05:45	30.0	3907	9883	3727	7513	3671	4313
0:05:50	30.0	3861	9950	3720	7649	3677	4320
0:05:55	30.0	3926	10043	3714	7733	3723	4371
0:06:00	30.0	3921	10164	3705	7854	3685	4370
0:06:05	30.0	3892	10345	3703	7815	3704	4383
0:06:10	30.0	3888	10381	3700	7966	3681	4382
0:06:15	30.0	3895	10633	3717	8074	3681	4406
0:06:20	30.0	3894	10653	3731	8219	3681	4396
0:06:25	30.0	3913	10838	3737	8270	3671	4404
0:06:30	30.0	3939	10932	3736	8321	3649	4450
0:06:35	30.0	3885	11119	3759	8479	3671	4438
0:06:40	30.0	3888	11178	3738	8593	3694	4441
0:06:45	30.0	3891	11346	3727	8656	3670	4489
0:06:50	30.0	3894	11464	3733	8748	3647	4457
0:06:55	30.0	3892	11597	3753	8910	3671	4504
0:07:00	30.0	3914	11699	3739	8986	3704	4486
0:07:05	30.0	3898	11783	3722	9098	3658	4519
0:07:10	30.0	3939	12035	3730	9144	3676	4525
0:07:15	30.0	3948	12060	3752	9277	3698	4555
0:07:20	30.0	3887	12281	3783	9418	3678	4599
0:07:25	30.0	3943	12338	3722	9515	3693	4555
0:07:30	30.0	3915	12488	3709	9568	3651	4595
0:07:35	30.0	3879	12581	3705	9630	3644	4625
0:07:40	30.0	3917	12718	3739	9744	3694	4628
0:07:45	30.0	3913	12870	3749	9928	3648	4614
0:07:50	30.0	3924	13065	3707	9990	3695	4649
0:07:55	30.0	3923	13109	3736	10095	3702	4646
0:08:00	30.0	3914	13308	3724	10136	3700	4690
0:08:05	30.0	3905	13392	3752	10249	3646	4707
0:08:10	30.0	3939	13563	3736	10418	3669	4705
0:08:15	30.0	3918	13757	3750	10484	3661	4697
0:08:20	30.0	3892	13798	3765	10669	3654	4709
0:08:25	30.0	3936	13980	3739	10706	3671	4751
0:08:30	30.0	3949	14013	3739	10874	3723	4751
0:08:35	30.0	3916	14330	3745	10908	3640	4757
0:08:40	30.0	3916	14382	3742	11062	3661	4781
0:08:45	30.0	3908	14486	3729	11248	3653	4839
0:08:50	30.0	3902	14605	3751	11202	3694	4834
0:08:55	30.0	3937	14789	3734	11352	3692	4780
0:09:00	30.0	3920	14867	3753	11444	3683	4843
0:09:05	30.0	3940	14969	3753	11578	3674	4799
0:09:10	30.0	3937	15005	3732	11654	3638	4887
0:09:15	30.0	3935	15242	3710	11738	3657	4927
0:09:20	30.0	3930	15467	3734	11892	3657	4911
0:09:25	30.0	3937	15511	3714	12007	3687	4949
0:09:30	30.0	3921	15711	3744	12097	3690	4928
0:09:35	30.0	3944	15587	3713	12229	3689	4980
0:09:40	30.0	3940	15782	3725	12407	3670	4976
0:09:45	30.0	3923	15973	3735	12422	3688	5005
0:09:50	30.0	3931	16053	3740	12467	3670	5011
0:09:55	30.0	3934	16283	3756	12670	3651	5015
0:10:00	30.0	3973	16410	3744	12737	3687	5081
0:10:05	30.0	3920	16437	3725	12872	3671	5081
0:10:10	30.0	3903	16619	3758	13005	3696	5074
0:10:15	30.0	3947	16661	3739	12951	3693	5063
0:10:20	30.0	3976	16776	3773	13121	3710	5098
0:10:25	30.0	3937	17036	3752	13261	3693	5094
0:10:30	30.0	3957	17039	3789	13331	3649	5086
0:10:35	30.1	3919	17304	3775	13488	3706	5099
0:10:40	30.0	3936	17329	3793	13501	3702	5187
0:10:45	30.0	3914	17458	3756	13582	3680	5120
0:10:50	30.0	3921	17487	3772	13758	3679	5218
0:10:55	30.0	3940	17617	3728	13829	3680	5205
0:11:00	30.0	3959	17756	3755	13923	3681	5265
0:11:05	30.0	3915	17872	3755	14114	3711	5242
0:11:10	30.0	3942	18087	3752	14160	3674	5261
0:11:15	30.0	3906	17970	3754	14234	3692	5312
0:11:20	30.0	3900	18255	3724	14235	3685	5293
0:11:25	30.0	3928	18198	3749	14298	3699	5295
0:11:30	30.0	3950	18420	3749	14541	3694	5314
0:11:35	30.0	3962	18677	3748	14583	3683	5345
0:11:40	30.0	3972	18712	3755	14775	3664	5382
0:11:45	30.0	3973	18757	3729	14778	3684	5369
0:11:50	30.0	3967	18840	3733	14931	3675	5424
0:11:55	30.0	3968	19049	3738	14935	3670	5426
0:12:00	30.0	3965	18992	3731	15124	3700	5459
0:12:05	30.0	3945	19212	3745	15206	3674	5479
0:12:10	30.1	3967	19144	3768	15283	3682	5522
0:12:15	30.0	3956	19421	3734	15279	3655	5503
0:12:20	30.0	3940	19351	3724	15470	3721	5579
0:12:25	30.0	3932	19469	3761	15525	3687	5566
0:12:30	30.0	3946	19577	3752	15522	3677	5597
0:12:35	30.0	3947	19664	3759	15642	3691	5587
0:12:40	30.0	3956	19663	3757	15671	3685	5605
0:12:45	30.0	3945	19815	3734	15781	3668	5614
0:12:50	30.0	3950	19625	3738	15759	3713	5626
0:12:55	30.0	3981	19810	3764	15952	3707	5659
0:13:00	30.0	3950	19779	3750	16032	3681	5707
0:13:05	30.0	3940	19869	3759	16166	3691	5732
0:13:10	30.0	3960	19851	3739	15985	3691	5720
