

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190213_GAP_assay2.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	2/13/2019
Time	4:25:14 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:23:00 (HH:MM:SS), Interval 0:00:05, 997 Reads
    Read	Fluorescence Endpoint
	A2..A10
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A		SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9			Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	A2	A3	A4	A5	A6	A7	A8	A9	A10
0:28:50	30.0	6896	20583	20058	6997	20316	18652	7367	21259	21150
0:28:55	30.0	6831	20738	20093	7008	20147	18628	7369	21359	21066
0:29:00	30.0	6862	20678	20228	7005	20368	18515	7357	21333	21016
0:29:05	30.0	6855	20524	20157	7093	20558	18577	7404	21404	21069
0:29:10	30.0	6828	20547	20337	6942	20473	18664	7426	21428	21266
0:29:15	30.0	6797	20644	20254	6978	20526	18568	7391	21470	21160
0:29:20	30.0	6829	20599	20074	6978	20428	18666	7400	21493	21080
0:29:25	30.0	6801	20801	20341	7057	20569	18768	7407	21576	21372
0:29:30	30.0	6843	20858	20266	7046	20669	18716	7434	21621	21236
0:29:35	30.0	6860	20959	20287	6978	20590	18904	7422	21640	21187
0:29:40	30.0	6890	20823	20402	6991	20745	18815	7375	21663	21126
0:29:45	30.0	6846	20783	20493	7066	20737	18907	7372	21700	21135
0:29:50	30.0	6869	20797	20565	7052	20718	18943	7366	21684	21433
0:29:55	30.0	6918	20943	20585	7043	20843	18783	7387	21903	21208
0:30:00	30.0	6850	21088	20607	6938	20874	18898	7396	21682	21250
0:30:05	30.0	6846	21022	20603	7033	20780	18940	7460	21806	21284
0:30:10	30.0	6822	20870	20583	6990	20845	18924	7482	21826	21460
0:30:15	30.0	6821	21170	20606	6969	20949	19020	7363	22005	21502
0:30:20	30.0	6906	21184	20676	6951	20799	19134	7423	21989	21615
0:30:25	30.0	6828	21117	20771	7005	20834	19220	7438	21987	21296
0:30:30	30.0	6840	21065	20748	7074	20938	19214	7419	21938	21329
0:30:35	30.0	6823	21130	20902	7014	20946	19198	7391	21978	21547
0:30:40	30.0	6900	20993	20755	7085	21089	19119	7442	22050	21312
0:30:45	30.0	6833	21167	20887	7008	21230	19119	7402	22023	21425
0:30:50	30.1	6855	21141	20883	7047	21194	19185	7355	21917	21178
0:30:55	30.0	6883	21349	20881	7057	21091	19312	7396	22158	21382
0:31:00	30.0	6767	21274	20956	7041	21226	19442	7437	22009	21305
0:31:05	30.0	6933	21353	20790	7114	21026	19571	7455	22310	21277
0:31:10	30.0	6886	21177	21160	7048	21294	19526	7459	22153	21184
0:31:15	30.0	6902	21353	21089	6988	21105	19275	7477	22164	21307
0:31:20	30.0	6851	21357	21106	7025	21223	19430	7400	22268	21419
0:31:25	30.0	6816	21502	21084	6999	21226	19610	7467	22331	21286
0:31:30	30.0	6893	21404	21269	6997	21348	19457	7458	22330	21364
0:31:35	30.0	6910	21477	21067	7056	21457	19569	7450	22323	21390
0:31:40	30.0	6907	21519	21217	7089	21528	19707	7424	22463	21191
0:31:45	30.0	6896	21625	21208	7044	21218	19752	7559	22345	21486
0:31:50	30.0	6865	21398	21212	7098	21418	19553	7421	22437	21498
0:31:55	30.0	6893	21374	21375	7086	21446	19546	7427	22421	21385
0:32:00	30.0	6885	21556	21238	7070	21467	19645	7459	22530	21271
0:32:05	30.0	6910	21354	21260	7044	21398	19876	7441	22490	21354
0:32:10	30.0	6872	21677	21371	7057	21616	19768	7532	22587	21379
0:32:15	30.0	6892	21642	21308	7023	21610	19728	7492	22570	21442
0:32:20	30.0	6920	21688	21201	7048	21610	19740	7453	22734	21464
0:32:25	30.0	6850	21608	21577	7054	21531	19827	7450	22666	21327
0:32:30	30.0	6938	21541	21247	7017	21611	19822	7454	22364	21155
0:32:35	30.0	6964	21595	21552	7064	21622	19978	7551	22537	21305
0:32:40	30.0	6860	21663	21469	7020	21802	19874	7537	22649	21339
0:32:45	30.0	6949	21685	21458	7039	21686	20118	7572	22555	21409
0:32:50	30.0	6933	21907	21480	7015	21592	20028	7482	22545	21439
0:32:55	30.0	6900	21815	21481	7077	21650	19925	7469	22689	21243
0:33:00	30.0	6959	21913	21407	7053	21761	20064	7534	22536	21181
0:33:05	30.0	6939	21840	21564	7072	21790	20026	7483	22394	21383
0:33:10	30.0	6899	21962	21672	7096	21819	20077	7498	22691	21356
0:33:15	30.0	6967	22157	21723	7056	21898	20097	7472	22462	21391
0:33:20	30.0	6887	21985	21594	7097	21719	19946	7567	22697	21564
0:33:25	30.0	6906	21854	21762	7093	21983	20084	7503	22741	21302
0:33:30	30.0	6918	21991	21764	7115	21623	20182	7559	22576	21495
0:33:35	30.0	6896	21971	21700	7035	21837	20151	7545	22741	21454
0:33:40	30.0	6921	22007	21716	7061	21946	20318	7505	22862	21363
0:33:45	30.0	6864	22008	21795	7049	22030	20159	7537	22465	21488
0:33:50	30.0	6897	21784	21707	7019	21733	20305	7568	22810	21616
0:33:55	30.0	6963	22029	21807	7061	21932	20224	7439	22819	21377
0:34:00	30.0	6866	21920	21776	7073	21950	20294	7596	22660	21373
0:34:05	30.0	6951	21955	21814	7143	22127	20382	7509	22552	21280
0:34:10	30.0	6935	22057	21936	7112	22216	20330	7499	22597	21553
0:34:15	30.0	6892	22047	21705	7078	22146	20602	7592	22657	21362
0:34:20	30.0	6854	22004	21920	7111	21975	20406	7603	22563	21412
0:34:25	30.0	6907	22030	22188	7109	22101	20457	7517	22776	21302
0:34:30	30.0	6993	22055	21951	7110	22047	20370	7587	22859	21345
0:34:35	30.0	6932	22065	21837	7133	22218	20364	7629	22727	21342
0:34:40	30.0	6909	22025	22163	7108	22212	20505	7607	22850	21418
0:34:45	30.0	6911	22013	22142	7114	22163	20499	7538	22735	21506
0:34:50	30.0	6962	22168	22120	7068	22067	20535	7542	22795	21388
0:34:55	30.0	6870	22020	22036	7176	22284	20764	7598	22649	21396
0:35:00	30.0	6924	21998	21975	7079	22254	20616	7548	22769	21413
0:35:05	30.0	6874	22061	22083	7067	22396	20868	7583	22735	21289
0:35:10	30.0	6949	22167	22070	7113	22242	20692	7567	22738	21217
0:35:15	30.0	6966	22106	22027	7100	22277	20843	7544	22764	21365
0:35:20	30.0	6882	22179	22017	7088	22097	20740	7544	22693	21430
0:35:25	30.0	6892	22084	22175	7079	22417	20863	7609	22764	21256
0:35:30	30.0	6937	22240	22088	7188	22233	20930	7614	22738	21290
0:35:35	30.0	6927	21971	21914	7047	22197	20921	7638	22732	21204
0:35:40	30.0	6924	22160	22071	7079	22374	20797	7594	22780	21194
0:35:45	30.0	6943	22208	22055	7097	22281	20898	7621	22612	21370
0:35:50	30.0	6978	22255	22133	7108	22163	21047	7621	22806	21325
0:35:55	30.0	6928	22116	22225	7101	22315	20942	7637	22597	21415
0:36:00	30.0	6930	22140	22097	7166	22176	20912	7547	22829	21373
0:36:05	30.0	6978	22373	22036	7046	22425	21025	7602	22538	21283
0:36:10	30.0	6935	22207	22098	7087	22368	20953	7584	22755	21515
0:36:15	30.0	6982	22275	22200	7163	22348	21102	7701	22603	21352
0:36:20	30.0	6931	22223	22211	7113	22335	21042	7628	22702	21570
0:36:25	30.0	6981	22214	22256	7104	22446	21178	7588	22834	21441
0:36:30	30.0	6972	22089	22257	7184	22509	21034	7664	22691	21321
0:36:35	30.0	6944	22123	22191	7139	22271	20956	7577	22728	21289
0:36:40	30.0	6960	22293	22281	7120	22498	21086	7621	22606	21330
0:36:45	30.0	6929	22055	22251	7097	22545	21183	7568	22581	21368
0:36:50	30.0	6980	22155	22338	7180	22494	21138	7596	22724	21325
0:36:55	30.0	6945	22259	22160	7126	22616	21194	7611	22664	21222
0:37:00	30.0	6992	22330	22086	7100	22527	21284	7652	22810	21395
0:37:05	30.0	6982	22328	22287	7120	22446	21136	7549	22761	21079
0:37:10	30.0	6934	22048	22330	7180	22521	21367	7553	22755	21433
0:37:15	30.0	6933	22173	22124	7143	22595	21176	7589	22679	21331
0:37:20	30.0	6980	22305	22054	7208	22581	21258	7594	22760	21357
0:37:25	30.0	6974	22214	22229	7170	22472	21366	7647	22661	21354
0:37:30	30.0	6961	22130	22294	7213	22478	21320	7724	22659	21529
0:37:35	30.0	6956	22312	22489	7110	22463	21318	7623	22734	21448
0:37:40	30.0	7020	22311	22437	7109	22494	21414	7619	22806	21405
0:37:45	30.0	6917	22226	22324	7186	22669	21329	7723	22705	21273
0:37:50	30.0	7000	22143	22332	7135	22426	21456	7681	22663	21235
0:37:55	30.0	6964	22151	22269	7134	22682	21499	7666	22863	21293
0:38:00	30.0	6975	22076	22194	7138	22664	21326	7678	22766	21341
0:38:05	30.0	6952	22155	22327	7193	22630	21458	7621	22659	21443
0:38:10	30.0	7005	22232	22293	7151	22763	21568	7619	22751	21393
0:38:15	30.0	7021	22162	22447	7139	22763	21294	7637	22778	21322
0:38:20	30.0	7036	22144	22255	7233	22583	21534	7656	22700	21377
0:38:25	30.0	6990	22301	22434	7194	22636	21463	7696	22584	21490
0:38:30	30.0	7003	22205	22363	7145	22704	21668	7684	22678	21428
0:38:35	30.0	7027	22200	22242	7129	22677	21612	7713	22539	21399
0:38:40	30.0	7014	22194	22278	7188	22634	21624	7686	22798	21250
0:38:45	30.0	7028	22179	22330	7263	22680	21579	7670	22779	21270
0:38:50	30.0	6958	22177	22328	7182	22646	21641	7756	22675	21370
0:38:55	30.1	7000	22140	22290	7215	22639	21865	7759	22854	21515
0:39:00	30.1	6942	22281	22319	7188	22545	21550	7751	22769	21376
0:39:05	30.0	7012	22046	22287	7135	22576	21590	7668	22673	21402
0:39:10	30.0	6964	22112	22436	7176	22643	21699	7737	22810	21528
0:39:15	30.0	6989	22286	22298	7181	22660	21852	7686	22545	21366
0:39:20	30.0	6994	22125	22393	7163	22937	21920	7781	22844	21356
0:39:25	30.0	6997	22313	22307	7203	22785	21766	7735	22543	21471
0:39:30	30.0	7016	22198	22341	7134	22624	21887	7730	22540	21428
0:39:35	30.0	7030	22256	22324	7216	22677	22008	7726	22816	21541
0:39:40	30.0	7011	22231	22204	7208	22751	21754	7782	22755	21216
0:39:45	30.0	6983	22139	22496	7106	22797	21722	7757	22857	21355
0:39:50	30.0	6983	22070	22178	7175	22935	21695	7714	22865	21290
0:39:55	30.0	6996	22230	22198	7188	22685	21681	7700	22814	21383
0:40:00	30.0	7056	22196	22255	7193	22680	21928	7716	22665	21415
0:40:05	30.0	6999	22390	22307	7231	22742	21904	7764	22938	21574
0:40:10	30.0	6959	22372	22216	7173	22839	22072	7782	22745	21332
0:40:15	30.0	7020	22158	22303	7276	22827	22010	7720	22754	21303
0:40:20	30.0	7016	22458	22474	7294	22812	21917	7772	22929	21394
0:40:25	30.0	7059	22173	22187	7182	22819	22015	7828	22752	21457
0:40:30	30.0	7006	22338	22339	7195	22712	22163	7762	22752	21361
0:40:35	30.0	7034	22358	22307	7296	22736	21978	7800	22867	21401
0:40:40	30.0	7007	22244	22121	7212	22939	22021	7790	22912	21287
0:40:45	30.0	7003	22199	22441	7147	22766	22165	7745	22658	21245
0:40:50	30.0	7004	22289	22221	7173	22814	21987	7726	22639	21417
0:40:55	30.0	7048	22227	22343	7196	22816	21826	7744	22752	21224
0:41:00	30.0	6987	22289	22349	7185	22855	22246	7823	22707	21430
0:41:05	30.0	7005	22121	22312	7191	22696	22185	7742	22611	21183
0:41:10	30.1	7020	22255	22459	7253	22952	22043	7768	22817	21331
0:41:15	30.1	7027	22198	22294	7255	22823	22021	7745	22662	21499
0:41:20	30.0	7071	22444	22364	7268	22661	22175	7727	22562	21414
0:41:25	30.1	6997	22150	22308	7198	22887	22153	7751	22655	21217
0:41:30	30.0	7060	22323	22436	7157	22763	22007	7773	22856	21277
0:41:35	30.1	7018	22175	22454	7231	22779	21899	7807	22780	21234
0:41:40	30.1	7077	22260	22239	7247	22958	22347	7763	22829	21379
0:41:45	30.1	7033	22098	22390	7286	22930	22125	7798	22751	21384
0:41:50	30.1	6974	22445	22265	7244	22773	22297	7876	22732	21216
0:41:55	30.1	7062	22075	22461	7222	22757	22216	7879	22561	21491
0:42:00	30.1	7016	22168	22363	7247	22920	22143	7835	22668	21305
0:42:05	30.0	7066	22341	22459	7301	22863	22147	7719	22617	21370
0:42:10	30.0	7104	22399	22198	7243	22890	22296	7791	22683	21353
0:42:15	30.1	7067	22261	22373	7233	22892	22314	7809	22786	21491
0:42:20	30.1	7086	22105	22419	7204	22805	22252	7879	22646	21382
0:42:25	30.1	7041	22251	22368	7296	22765	22230	7853	22884	21271
0:42:30	30.1	7036	22230	22518	7223	22909	22112	7806	22668	21474
0:42:35	30.1	7041	22234	22215	7277	22871	22354	7899	22561	21362
0:42:40	30.1	7028	22402	22337	7287	22768	22217	7803	22883	21422
0:42:45	30.0	7100	22185	22219	7208	22938	22338	7916	22731	21334
0:42:50	30.0	7044	22073	22177	7273	22898	22407	7781	22909	21556
0:42:55	30.1	7068	22253	22222	7264	22793	22364	7880	22865	21302
0:43:00	30.1	7117	22220	22488	7284	22861	22601	7860	22670	21301
0:43:05	30.1	7032	22147	22418	7214	22951	22308	7859	22793	21179
0:43:10	30.1	7078	22120	22461	7294	22973	22346	7777	22756	21444
0:43:15	30.1	7092	22280	22436	7234	22800	22248	7877	22557	21381
0:43:20	30.1	7068	22248	22496	7284	22859	22416	7827	22706	21421
0:43:25	30.1	7076	22132	22182	7229	22917	22440	7825	22772	21358
0:43:30	30.0	7063	22118	22329	7245	22730	22394	7778	22748	21379
0:43:35	30.1	7052	22111	22144	7343	23023	22396	7920	22783	21379
0:43:40	30.1	7031	22325	22278	7276	22918	22406	7845	22815	21430
0:43:45	30.1	6984	22188	22312	7241	22874	22375	7931	22703	21256
0:43:50	30.1	7047	22066	22404	7253	22943	22407	7865	22660	21417
0:43:55	30.1	7034	22038	22196	7242	22956	22425	7878	22610	21288
0:44:00	30.1	7004	22211	22243	7286	22856	22443	7858	22731	21267
0:44:05	30.1	7050	22163	22396	7222	22887	22364	7900	22579	21203
0:44:10	30.0	7025	22148	22542	7199	22940	22617	7847	22763	21205
0:44:15	30.0	7063	22353	22269	7246	22930	22448	7911	22735	21316
0:44:20	30.1	7013	22494	22117	7279	22974	22330	7893	22577	21182
0:44:25	30.1	7059	22330	22255	7297	22843	22420	7874	22771	21350
0:44:30	30.1	7096	22169	22274	7278	23031	22547	7891	22872	21421
0:44:35	30.1	7072	22323	22210	7256	22946	22432	7898	22776	21376
0:44:40	30.1	7055	22146	22403	7271	22997	22414	7923	22739	21343
0:44:45	30.1	7020	22415	22218	7210	22857	22458	7927	22643	21334
0:44:50	30.0	7085	22201	22422	7322	22788	22376	7961	22790	21230
0:44:55	30.0	7073	22282	22191	7265	22864	22677	7874	22724	21278
0:45:00	30.1	7043	22332	22343	7261	22833	22467	7842	22741	21334
0:45:05	30.1	7061	22164	22303	7283	22807	22529	7913	22511	21287
0:45:10	30.1	7060	22244	22335	7222	22948	22535	7948	22713	21377
0:45:15	30.1	7073	22224	22313	7243	22818	22513	7945	22752	21431
0:45:20	30.1	7050	22181	22250	7339	22803	22493	7932	22770	21429
0:45:25	30.1	7085	22307	22299	7371	22944	22558	7917	22581	21263
0:45:30	30.0	7072	22388	22534	7344	22781	22676	7972	22703	21478
0:45:35	30.1	7028	22200	22226	7210	22872	22620	7813	22574	21307
0:45:40	30.1	7046	22036	22316	7329	22919	22479	7900	22753	21452
0:45:45	30.1	7061	22349	22346	7301	22905	22703	7940	22632	21460
0:45:50	30.1	7141	22408	22265	7179	22888	22463	7930	22827	21158
0:45:55	30.1	7131	22321	22507	7352	22916	22454	7931	22719	21351
0:46:00	30.1	7076	22217	22470	7298	22840	22583	7979	22647	21484
0:46:05	30.1	7106	22240	22315	7220	23105	22559	7994	22616	21397
0:46:10	30.1	7151	22255	22349	7293	22798	22567	7982	22516	21439
0:46:15	30.0	7089	22258	22199	7314	22987	22457	7903	22759	21393
0:46:20	30.0	7044	22203	22219	7289	22986	22799	7948	22637	21336
0:46:25	30.1	7137	22213	22290	7308	22641	22582	7934	22755	21371
0:46:30	30.1	7059	22215	22291	7298	22956	22532	7999	22666	21235
0:46:35	30.1	7075	22183	22363	7323	22939	22698	7960	22747	21270
0:46:40	30.1	7125	22383	22229	7324	22974	22504	7965	22578	21313
0:46:45	30.1	7061	22243	22383	7298	22988	22716	7977	22620	21363
0:46:50	30.1	7120	22278	22188	7373	22763	22518	8078	22628	21354
0:46:55	30.1	7112	22351	22315	7333	22950	22664	7918	22628	21305
0:47:00	30.0	7118	21977	22397	7336	23072	22431	8019	22814	21238
0:47:05	30.1	7173	22271	22193	7307	22821	22722	7939	22821	21311
0:47:10	30.1	7135	22320	22303	7352	22879	22858	7913	22552	21377
0:47:15	30.1	7093	22293	22209	7296	23142	22583	7916	22771	21366
0:47:20	30.1	7100	22147	22235	7295	23054	22719	7966	22863	21372
0:47:25	30.1	7083	22258	22308	7370	22782	22480	7947	22682	21377
0:47:30	30.1	7132	22087	22188	7309	22891	22579	7964	22610	21158
0:47:35	30.1	7110	22374	22300	7311	22978	22802	7983	22718	21408
0:47:40	30.0	7113	21994	22508	7318	22977	22723	7976	22500	21532
0:47:45	30.0	7071	22091	22294	7319	22943	22526	7940	22742	21446
0:47:50	30.1	7131	22264	22374	7318	22866	22735	8032	22644	21444
0:47:55	30.1	7127	22350	22467	7358	23013	22870	8036	22664	21548
0:48:00	30.1	7124	22143	22427	7286	22905	22910	7972	22606	21282
0:48:05	30.1	7092	22261	22180	7325	23032	22595	8012	22792	21401
0:48:10	30.1	7128	22324	22290	7297	22820	22846	7994	22724	21479
0:48:15	30.1	7135	22183	22298	7367	22871	22705	8003	22702	21392
0:48:20	30.1	7055	22295	22292	7338	22860	22677	8035	22778	21347
0:48:25	30.0	7100	22299	22368	7390	23153	22700	8029	22695	21602
0:48:30	30.1	7150	22300	22316	7361	22922	22778	7990	22682	21279
0:48:35	30.1	7062	22326	22423	7291	23070	22746	7988	22571	21344
0:48:40	30.1	7121	22247	22271	7412	22856	22897	8028	22750	21276
0:48:45	30.1	7158	22062	22135	7372	22735	22606	8075	22792	21387
0:48:50	30.1	7163	21983	22248	7383	23016	22779	7988	22703	21534
0:48:55	30.1	7111	22138	22358	7336	22966	22728	8002	22570	21507
0:49:00	30.0	7099	22453	22321	7340	22856	22771	8000	22642	21225
0:49:05	30.0	7129	22290	22288	7392	23106	22725	8004	22751	21361
0:49:10	30.0	7140	22275	22403	7379	22927	22777	8030	22664	21332
0:49:15	30.1	7128	22089	22362	7337	22770	22618	8055	22622	21089
0:49:20	30.1	7130	22249	22218	7306	22853	22725	8009	22591	21155
0:49:25	30.1	7155	22313	22342	7395	23130	22757	8047	22791	21346
0:49:30	30.1	7096	22175	22320	7304	23084	22600	8009	22772	21246
0:49:35	30.1	7146	22147	22362	7337	22908	22718	8042	22741	21262
0:49:40	30.1	7123	22332	22195	7422	22894	22755	8026	22643	21361
0:49:45	30.1	7141	22052	22277	7374	23024	22852	8082	22784	21424
0:49:50	30.0	7137	22300	22105	7326	23053	22771	8050	22834	21365
0:49:55	30.1	7210	22222	22267	7402	22957	22689	8117	22645	21501
0:50:00	30.1	7134	22201	22417	7388	22726	22602	8064	22515	21342
0:50:05	30.1	7109	22260	22321	7384	22859	22640	8033	23005	21406
0:50:10	30.1	7102	22208	22296	7373	23048	22648	8034	22606	21259
0:50:15	30.1	7115	22188	22425	7400	22967	22792	8046	22473	21456
0:50:20	30.1	7135	22117	22129	7367	22868	22881	8085	22596	21400
0:50:25	30.1	7124	22157	22432	7342	23109	22683	8012	22717	21414
0:50:30	30.0	7104	22156	22239	7422	22863	22820	7999	22766	21459
0:50:35	30.1	7066	22258	22199	7346	22833	22803	8083	22695	21354
0:50:40	30.1	7156	22276	22526	7373	22912	22779	8107	22721	21437
0:50:45	30.1	7120	21948	22222	7356	22962	22829	8104	22737	21361
0:50:50	30.1	7156	22335	22248	7414	22923	22787	8142	22690	21243
0:50:55	30.1	7101	22340	22176	7405	22776	22777	8080	22784	21360
0:51:00	30.1	7139	22270	22144	7484	22931	22692	8064	22637	21416
0:51:05	30.1	7178	22232	22308	7407	23024	22899	8154	22807	21412
0:51:10	30.1	7206	22049	22200	7430	22866	22850	8030	22601	21164
0:51:15	30.1	7203	22225	22398	7411	22963	22650	8058	22623	21345
0:51:20	30.1	7179	22390	22235	7427	22878	22736	8159	22575	21160
0:51:25	30.1	7074	22247	22387	7410	23054	22571	8095	22907	21441
0:51:30	30.1	7147	22339	22393	7354	23049	22913	8114	22448	21502
0:51:35	30.1	7173	22405	22334	7428	22966	22660	8130	22548	21361
0:51:40	30.1	7193	22117	22353	7415	22848	22712	8078	22460	21211
0:51:45	30.1	7122	22269	22176	7393	22995	22673	8060	22675	21281
0:51:50	30.1	7096	22324	22214	7350	22784	22740	8105	22632	21271
0:51:55	30.1	7141	22145	22362	7388	22908	22676	8117	22721	21455
0:52:00	30.1	7147	21979	22265	7310	23010	22768	8086	22557	21367
0:52:05	30.1	7118	22194	22264	7343	22973	22776	8155	22550	21271
0:52:10	30.1	7142	22075	22055	7379	22987	22868	8098	22517	21434
0:52:15	30.1	7149	22162	22241	7429	22982	22845	8118	22562	21447
0:52:20	30.1	7144	21901	22213	7379	22830	22633	8098	22753	21424
0:52:25	30.1	7087	21825	22161	7436	23081	22839	8109	22534	21459
0:52:30	30.1	7149	22096	22259	7380	22823	22706	8096	22592	21081
0:52:35	30.1	7154	22140	22148	7445	22947	22760	8094	22594	21309
0:52:40	30.1	7178	22133	22306	7368	23149	22826	8088	22738	21313
0:52:45	30.1	7192	22156	22247	7452	23007	22789	8155	22889	21342
0:52:50	30.1	7112	22276	22302	7430	23005	22783	8119	22756	21303
0:52:55	30.1	7112	22173	22172	7449	22827	22658	8110	22609	21203
0:53:00	30.1	7249	22172	22319	7402	22895	22723	8085	22698	21123
0:53:05	30.1	7109	22187	22221	7415	22929	22642	8127	22660	21377
0:53:10	30.1	7163	22152	22317	7368	22780	22708	8105	22552	21288
0:53:15	30.1	7157	22157	22365	7406	22848	22949	8122	22646	21402
0:53:20	30.1	7163	22176	22096	7462	22638	22718	8132	22688	21234
0:53:25	30.1	7175	22141	22236	7382	22937	22669	8123	22691	21383
0:53:30	30.1	7187	22234	22394	7446	23058	22724	8129	22692	21343
0:53:35	30.1	7167	22303	22128	7387	22812	22682	8123	22687	21214
0:53:40	30.1	7124	21955	22225	7423	22931	22849	8114	22605	21102
0:53:45	30.1	7168	22111	22380	7412	22938	22652	8158	22710	21382
0:53:50	30.1	7116	21967	22178	7452	22886	22644	8174	22753	21324
0:53:55	30.1	7165	22194	22281	7431	22816	22535	8194	22639	21379
0:54:00	30.1	7241	22352	22103	7412	22692	22825	8194	22504	21289
0:54:05	30.1	7209	22169	22335	7442	23036	22710	8157	22540	21137
0:54:10	30.1	7241	22036	22235	7412	22781	22680	8203	22494	21109
0:54:15	30.1	7115	21993	22248	7441	22832	22856	8162	22590	21097
0:54:20	30.1	7152	22186	22238	7332	22764	22682	8157	22439	21253
0:54:25	30.1	7144	22171	21982	7429	22772	22584	8092	22671	21172
0:54:30	30.1	7199	22226	22198	7443	22614	22888	8176	22590	21390
0:54:35	30.1	7178	22033	22395	7392	22875	22700	8136	22610	21204
0:54:40	30.1	7134	22107	22151	7374	23013	22739	8117	22669	21315
0:54:45	30.1	7142	22001	22202	7438	22860	22599	8159	22665	21221
0:54:50	30.1	7217	22141	22087	7439	22827	22725	8145	22321	21389
0:54:55	30.1	7208	22149	22168	7449	22744	22884	8176	22485	21388
0:55:00	30.1	7228	22050	22258	7364	22980	22641	8205	22463	21156
0:55:05	30.1	7143	22145	22220	7418	22758	22654	8179	22634	21151
0:55:10	30.1	7202	21930	22075	7409	22851	22623	8210	22676	21225
0:55:15	30.1	7171	22145	21859	7380	22864	22599	8138	22418	21259
0:55:20	30.1	7160	22139	22068	7352	22980	22528	8183	22598	21069
0:55:25	30.1	7208	22081	22171	7472	22917	22615	8155	22621	21281
0:55:30	30.1	7154	21989	22259	7427	22925	22781	8207	22464	21201
0:55:35	30.1	7226	22135	22230	7416	22814	22784	8132	22406	21179
0:55:40	30.1	7121	22181	22046	7410	22951	22631	8213	22604	21069
0:55:45	30.1	7158	21798	22330	7383	22843	22555	8250	22556	21182
0:55:50	30.1	7295	22063	22042	7459	22825	22786	8197	22536	21288
0:55:55	30.1	7189	22191	21989	7493	22913	22690	8155	22510	21094
0:56:00	30.1	7153	21984	22241	7427	22840	22607	8227	22497	21212
0:56:05	30.1	7209	22156	22123	7435	22661	22733	8233	22548	21230
0:56:10	30.1	7141	22130	22274	7351	22750	22374	8233	22622	21234
0:56:15	30.1	7183	22083	22216	7437	22880	22745	8140	22715	21126
0:56:20	30.1	7162	22239	22171	7481	22768	22685	8214	22462	21170
0:56:25	30.1	7164	22160	22136	7441	22931	22656	8210	22504	21344
0:56:30	30.1	7174	22071	22102	7492	22800	22630	8260	22413	21191
0:56:35	30.1	7111	21980	22306	7440	22846	22754	8199	22640	21158
0:56:40	30.1	7150	22116	22103	7445	23002	22665	8255	22605	21202
0:56:45	30.1	7182	21894	22177	7453	22791	22695	8267	22625	21297
0:56:50	30.1	7203	22025	22313	7480	22807	22860	8193	22639	21008
0:56:55	30.1	7135	22030	22130	7488	22931	22882	8235	22548	21351
0:57:00	30.1	7239	22061	22116	7402	22964	22753	8268	22682	21215
0:57:05	30.1	7170	22159	22090	7415	22968	22702	8259	22464	21261
0:57:10	30.1	7233	22160	22079	7422	22708	22627	8231	22584	21224
0:57:15	30.1	7182	22017	22288	7431	22954	22704	8279	22623	21314
0:57:20	30.1	7217	22093	22176	7478	22784	22788	8261	22581	21144
0:57:25	30.1	7252	21990	22127	7533	22878	22795	8188	22649	21296
0:57:30	30.1	7190	22010	22199	7462	22980	22881	8175	22743	21186
0:57:35	30.1	7215	21883	22125	7444	22751	22602	8237	22521	21255
0:57:40	30.1	7203	22130	22201	7459	23016	22418	8318	22650	21232
0:57:45	30.1	7207	21929	22118	7495	22935	22794	8259	22691	21325
0:57:50	30.1	7203	22039	21915	7428	23009	22530	8323	22633	21188
0:57:55	30.1	7207	22016	22197	7505	22892	22407	8269	22623	21201
0:58:00	30.1	7188	21992	22048	7407	22958	22734	8258	22558	21121
0:58:05	30.1	7177	22096	22168	7461	23015	22721	8298	22480	21164
0:58:10	30.1	7175	21996	22027	7426	22892	22657	8321	22413	21160
0:58:15	30.1	7172	22020	22157	7559	22875	22587	8249	22595	21199
0:58:20	30.1	7224	21978	22216	7451	22994	22485	8315	22595	21389
0:58:25	30.1	7254	21873	22113	7478	22894	22824	8246	22532	21200
0:58:30	30.1	7267	22076	22062	7456	22773	22856	8293	22512	21194
0:58:35	30.1	7160	22061	22065	7525	22998	22525	8260	22493	21193
0:58:40	30.1	7222	22084	22087	7496	22833	22680	8297	22560	21164
0:58:45	30.1	7203	22045	22114	7483	22872	22688	8302	22505	21104
0:58:50	30.1	7183	22020	22114	7445	22635	22785	8318	22611	21274
0:58:55	30.1	7194	21906	22191	7423	22802	22586	8190	22479	21281
