

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190213_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	2/13/2019
Time	2:06:11 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:06:00 (HH:MM:SS), Interval 0:00:04, 991 Reads
    Read	Fluorescence Endpoint
	G2..G10
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G		SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10			Well ID
H													Well ID

425,457

Time	T° 425,457	G2	G3	G4	G5	G6	G7	G8	G9	G10
0:23:04	30.0	6642	12835	13079	7715	19769	19096	6581	14480	14279
0:23:08	30.0	6628	12912	13066	7745	19952	18906	6555	14469	14342
0:23:12	30.0	6627	13027	13106	7690	19785	19200	6536	14556	14343
0:23:16	30.0	6673	12899	13027	7715	20079	19088	6635	14604	14394
0:23:20	30.0	6618	13010	13128	7659	19816	19230	6599	14576	14261
0:23:24	30.0	6549	12956	13050	7751	19970	19248	6522	14550	14282
0:23:28	30.0	6602	13051	13168	7774	20130	19388	6508	14597	14337
0:23:32	30.0	6596	12882	13117	7742	20077	19328	6478	14532	14339
0:23:36	30.0	6583	13038	13135	7749	20030	19347	6623	14616	14447
0:23:40	30.0	6564	12988	13151	7662	20301	19342	6634	14556	14402
0:23:44	30.0	6577	13020	13105	7732	20229	19274	6574	14572	14406
0:23:48	30.0	6604	12994	13052	7701	20181	19277	6602	14599	14384
0:23:52	30.0	6615	13057	13075	7728	20280	19443	6597	14722	14339
0:23:56	30.0	6613	12959	13103	7765	20157	19477	6668	14615	14507
0:24:00	30.0	6588	13092	13191	7714	20408	19369	6600	14726	14424
0:24:04	30.0	6588	12939	13069	7652	20418	19481	6620	14805	14554
0:24:08	30.0	6597	13020	13055	7723	20442	19537	6588	14633	14426
0:24:12	30.0	6612	13025	13001	7774	20437	19558	6584	14697	14366
0:24:16	30.0	6578	13134	13126	7738	20564	19490	6582	14744	14580
0:24:20	30.0	6587	13073	13104	7810	20449	19598	6597	14617	14630
0:24:24	30.0	6646	12966	13137	7687	20540	19760	6577	14614	14548
0:24:28	30.0	6582	12988	13168	7756	20586	19707	6634	14752	14448
0:24:32	30.0	6603	13069	13028	7728	20409	19733	6595	14778	14535
0:24:36	30.0	6562	13076	13177	7713	20438	19738	6628	14868	14574
0:24:40	30.0	6612	13013	13231	7696	20661	19834	6583	14727	14475
0:24:44	30.0	6631	12927	13150	7752	20595	19689	6610	14898	14604
0:24:48	30.0	6634	13079	13169	7751	20585	19724	6620	14798	14577
0:24:52	30.0	6649	13070	13132	7649	20710	19675	6604	14735	14641
0:24:56	30.0	6610	13142	13137	7822	20727	19829	6604	14694	14721
0:25:00	30.0	6602	13042	13154	7692	20661	19819	6571	14869	14510
0:25:04	30.0	6608	13035	13205	7785	20718	19869	6673	14906	14648
0:25:08	30.0	6639	13048	13097	7692	20747	19932	6543	14833	14597
0:25:12	30.0	6616	13128	13158	7804	20880	20062	6599	14845	14740
0:25:16	30.0	6626	13148	13187	7710	20886	20030	6568	14718	14629
0:25:20	30.0	6566	13047	13053	7743	20975	20036	6645	14978	14638
0:25:24	30.0	6600	13026	13147	7809	20864	20060	6549	14779	14657
0:25:28	30.0	6627	13093	13009	7746	20991	20103	6555	14906	14752
0:25:32	30.0	6594	13013	13156	7747	20841	20021	6568	15026	14638
0:25:36	30.0	6619	13124	13125	7697	20992	20137	6575	14907	14777
0:25:40	30.1	6594	13135	13194	7777	20999	20140	6554	14924	14808
0:25:44	30.1	6644	13074	13229	7788	20966	20164	6590	14958	14571
0:25:48	30.0	6654	13171	13134	7756	21130	20143	6577	14805	14792
0:25:52	30.0	6613	13130	13216	7731	21109	20161	6569	14922	14757
0:25:56	30.0	6616	13250	13331	7757	21082	20235	6604	14951	14778
0:26:00	30.0	6604	13043	13097	7758	21130	20198	6602	14880	14839
0:26:04	30.0	6603	12993	13141	7780	21066	20384	6544	15012	14771
0:26:08	30.0	6610	13025	13154	7760	21041	20247	6609	15060	14681
0:26:12	30.0	6576	13080	13147	7772	20944	20437	6591	14920	14721
0:26:16	30.0	6676	12974	13093	7760	21268	20274	6559	14961	14783
0:26:20	30.0	6669	13062	13212	7794	21304	20365	6605	15035	14840
0:26:24	30.0	6626	13161	13154	7724	21232	20439	6588	14947	14804
0:26:28	30.0	6584	13015	13237	7778	21355	20376	6573	15120	14806
0:26:32	30.0	6640	13077	13302	7801	21324	20503	6658	15103	14856
0:26:36	30.0	6596	13142	13278	7738	21365	20513	6579	14979	14944
0:26:40	30.0	6609	13152	13186	7783	21489	20460	6552	14978	14934
0:26:44	30.0	6619	13117	13230	7808	21265	20519	6625	14998	14949
0:26:48	30.0	6624	13167	13180	7755	21438	20632	6565	15132	14937
0:26:52	30.0	6615	13140	13179	7861	21412	20639	6577	15071	14820
0:26:56	30.0	6627	13113	13161	7820	21389	20691	6582	15088	14837
0:27:00	30.0	6571	13048	13150	7768	21392	20735	6576	15237	14831
0:27:04	30.0	6643	13190	13162	7757	21498	20646	6593	15156	15003
0:27:08	30.0	6597	13102	13142	7722	21636	20801	6656	15146	14921
0:27:12	30.0	6647	13114	13148	7714	21531	20645	6562	15144	14944
0:27:16	30.0	6684	13119	13279	7777	21647	20845	6620	15099	14891
0:27:20	30.0	6630	13124	13127	7771	21545	20723	6588	15176	14845
0:27:24	30.0	6638	13099	13184	7771	21649	20790	6620	15155	15093
0:27:28	30.0	6616	13065	13229	7777	21492	20629	6571	15198	14994
0:27:32	30.0	6630	13109	13087	7809	21682	20822	6587	15121	14926
0:27:36	30.0	6624	13044	13220	7749	21540	20865	6560	15182	15094
0:27:40	30.0	6628	13014	13235	7840	21759	21002	6577	15167	14995
0:27:44	30.0	6595	13142	13187	7799	21659	20873	6615	15182	14981
0:27:48	30.0	6643	13181	13227	7836	21757	20875	6590	15202	14978
0:27:52	30.0	6638	13246	13228	7837	21610	21006	6571	15348	15063
0:27:56	30.0	6612	13157	13249	7724	21898	21067	6588	15262	15065
0:28:00	30.0	6560	13017	13275	7822	21934	21105	6565	15280	14949
0:28:04	30.0	6619	13239	13171	7842	21670	21033	6605	15372	15153
0:28:08	30.0	6671	13128	13277	7807	21797	21096	6587	15305	15023
0:28:12	30.0	6585	13109	13238	7793	21700	21177	6637	15290	15063
0:28:16	30.0	6639	13097	13173	7734	21943	21268	6561	15320	15051
0:28:20	30.0	6623	13153	13256	7750	21888	21202	6584	15395	15282
0:28:24	30.0	6659	13103	13179	7856	21876	21114	6549	15319	15050
0:28:28	30.0	6596	13231	13293	7824	21829	21187	6591	15176	15086
0:28:32	30.0	6641	13236	13236	7852	21921	21191	6605	15340	15103
0:28:36	30.0	6652	13161	13327	7774	21909	21355	6652	15292	14998
0:28:40	30.0	6627	13241	13220	7797	21923	21286	6610	15311	14988
0:28:44	30.0	6605	13148	13164	7848	22022	21319	6635	15264	15109
0:28:48	30.0	6581	13246	13239	7803	22130	21401	6507	15375	15114
0:28:52	30.0	6656	13216	13160	7874	21911	21543	6594	15276	15245
0:28:56	30.0	6596	13171	13239	7847	22311	21239	6560	15322	15158
0:29:00	30.0	6612	13147	13360	7870	22243	21409	6515	15402	15215
0:29:04	30.0	6618	13109	13257	7871	22021	21363	6537	15307	15158
0:29:08	30.0	6587	13118	13284	7769	22053	21377	6556	15391	15290
0:29:12	30.0	6599	13148	13223	7815	22173	21564	6543	15369	15210
0:29:16	30.0	6618	13149	13238	7809	22319	21473	6553	15425	15175
0:29:20	30.0	6623	13308	13266	7818	22079	21522	6619	15443	15230
0:29:24	30.0	6622	13180	13370	7776	22291	21371	6562	15421	15172
0:29:28	30.0	6637	13150	13204	7920	22208	21552	6544	15355	15332
0:29:32	30.0	6597	13112	13196	7890	22423	21464	6566	15350	15232
0:29:36	30.0	6619	13176	13326	7838	22314	21574	6587	15415	15254
0:29:40	30.0	6629	13225	13221	7796	22271	21610	6612	15533	15354
0:29:44	30.0	6676	13113	13175	7896	22352	21744	6612	15391	15205
0:29:48	30.0	6593	13088	13188	7889	22325	21880	6612	15490	15223
0:29:52	30.0	6675	13162	13102	7793	22188	21596	6546	15370	15171
0:29:56	30.0	6604	13228	13221	7862	22575	21890	6513	15252	15353
0:30:00	30.0	6644	13017	13246	7840	22473	21759	6569	15517	15334
0:30:04	30.0	6565	13126	13200	7833	22446	21792	6618	15675	15285
0:30:08	30.0	6592	13152	13248	7874	22576	21809	6544	15494	15195
0:30:12	30.0	6648	13177	13327	7875	22357	21755	6615	15508	15318
0:30:16	30.0	6627	13089	13319	7854	22587	21796	6565	15547	15318
0:30:20	30.0	6643	13261	13298	7797	22425	21792	6599	15477	15346
0:30:24	30.0	6659	13241	13192	7883	22557	21726	6601	15408	15346
0:30:28	30.0	6615	13204	13212	7809	22592	21857	6497	15513	15208
0:30:32	30.0	6575	13173	13174	7871	22556	21817	6584	15506	15382
0:30:36	30.0	6617	13153	13202	7841	22670	21939	6612	15495	15381
0:30:40	30.0	6579	13195	13262	7832	22534	21975	6638	15530	15428
0:30:44	30.0	6637	13182	13282	7814	22541	21868	6581	15520	15500
0:30:48	30.0	6629	13170	13206	7934	22848	21976	6560	15539	15264
0:30:52	30.0	6615	13194	13251	7915	22546	22208	6607	15727	15383
0:30:56	30.0	6632	13085	13234	7837	22578	22158	6618	15457	15495
0:31:00	30.0	6640	13096	13151	7926	22598	22028	6589	15514	15442
0:31:04	30.0	6629	13253	13178	7833	22734	22101	6614	15609	15461
0:31:08	30.0	6620	13201	13187	7932	22859	21980	6658	15634	15475
0:31:12	30.0	6628	13224	13224	7887	22601	22038	6567	15638	15445
0:31:16	30.0	6640	13177	13199	7828	22709	22044	6600	15566	15388
0:31:20	30.0	6655	13105	13359	7907	23024	22182	6606	15571	15408
0:31:24	30.0	6644	13223	13286	7899	22772	22238	6597	15514	15226
0:31:28	30.0	6647	13239	13152	7848	22822	22325	6559	15633	15448
0:31:32	30.0	6639	13238	13193	7869	22691	22423	6553	15714	15466
0:31:36	30.0	6636	13066	13187	7908	22878	22071	6582	15668	15428
0:31:40	30.0	6683	13162	13248	7912	22843	22304	6597	15556	15442
0:31:44	30.0	6610	13135	13234	7828	22890	22151	6538	15489	15476
0:31:48	30.0	6610	13219	13343	7899	22827	22208	6577	15631	15394
0:31:52	30.0	6681	13158	13135	7903	22920	22210	6607	15668	15434
0:31:56	30.0	6627	13270	13341	7908	22928	22439	6581	15686	15444
0:32:00	30.0	6611	13315	13211	7868	22939	22322	6621	15708	15404
0:32:04	30.0	6643	13135	13268	7889	23028	22371	6549	15679	15537
0:32:08	30.0	6661	13116	13290	7897	22792	22092	6569	15699	15336
0:32:12	30.0	6656	13261	13401	7912	22878	22511	6574	15691	15511
0:32:16	30.0	6639	13187	13259	7915	22860	22371	6609	15795	15517
0:32:20	30.0	6637	13199	13447	7972	23048	22471	6589	15582	15607
0:32:24	30.0	6625	13247	13242	7909	23037	22447	6678	15546	15480
0:32:28	30.0	6623	13185	13276	7942	22956	22562	6615	15643	15434
0:32:32	30.0	6605	13281	13284	7901	22833	22342	6581	15660	15649
0:32:36	30.0	6602	13381	13323	7951	22857	22608	6635	15749	15495
0:32:40	30.0	6640	13168	13290	7841	23116	22473	6583	15773	15579
0:32:44	30.0	6694	13273	13166	7881	22935	22485	6584	15659	15609
0:32:48	30.0	6658	13181	13346	7921	23110	22534	6589	15720	15556
0:32:52	30.0	6743	13158	13336	7942	22959	22807	6653	15650	15688
0:32:56	30.0	6679	13165	13282	7926	22855	22557	6611	15632	15525
0:33:00	30.0	6669	13274	13334	7830	23082	22876	6595	15724	15607
0:33:04	30.0	6631	13171	13229	7970	23089	22525	6617	15720	15516
0:33:08	30.0	6601	13265	13336	7857	23098	22584	6584	15680	15653
0:33:12	30.0	6646	13208	13312	7848	23160	22493	6670	15799	15577
0:33:16	30.0	6665	13244	13309	7859	23204	22835	6583	15689	15532
0:33:20	30.0	6668	13245	13279	7914	23138	22613	6555	15852	15589
0:33:24	30.0	6695	13227	13272	7945	23244	22591	6655	15663	15678
0:33:28	30.0	6681	13163	13364	7820	23235	22763	6595	15871	15745
0:33:32	30.0	6654	13213	13369	7910	23257	22693	6581	15714	15707
0:33:36	30.0	6630	13331	13209	7899	23008	22798	6558	15692	15489
0:33:40	30.0	6688	13298	13283	7944	23005	22600	6585	15658	15538
0:33:44	30.0	6660	13214	13250	7942	23110	22882	6577	15821	15603
0:33:48	30.0	6592	13310	13355	7962	23256	22635	6550	15756	15511
0:33:52	30.0	6674	13272	13235	7986	23159	22634	6618	15830	15642
0:33:56	30.0	6631	13190	13213	7937	23100	22715	6519	15846	15632
0:34:00	30.0	6656	13255	13353	7996	23210	22607	6606	15865	15634
0:34:04	30.0	6616	13215	13238	7916	23251	22733	6574	15806	15706
0:34:08	30.0	6687	13198	13298	7894	23239	22885	6554	15797	15569
0:34:12	30.0	6655	13189	13193	7971	23296	22771	6611	15776	15688
0:34:16	30.0	6633	13262	13272	7935	23304	22819	6536	15709	15590
0:34:20	30.0	6721	13225	13293	7946	23224	22736	6594	15778	15731
0:34:24	30.0	6653	13178	13324	7934	23152	22904	6620	15891	15785
0:34:28	30.0	6682	13188	13140	7906	23564	22999	6633	15789	15651
0:34:32	30.0	6662	13206	13241	7939	23258	22867	6594	15847	15609
0:34:36	30.0	6648	13087	13364	7936	23357	22838	6637	15932	15630
0:34:40	30.0	6674	13236	13418	8007	23373	23133	6634	15791	15714
0:34:44	30.0	6632	13206	13307	7945	23313	22944	6565	15818	15651
0:34:48	30.0	6586	13288	13289	7968	23194	22968	6617	15871	15746
0:34:52	30.0	6653	13240	13305	7933	23431	22934	6602	15837	15789
0:34:56	30.0	6675	13225	13228	7911	23278	22966	6559	15848	15826
0:35:00	30.0	6689	13109	13284	8026	23402	23050	6585	15795	15716
0:35:04	30.0	6697	13238	13359	7963	23307	23005	6526	15883	15678
0:35:08	30.0	6609	13304	13312	7942	23427	23112	6589	15963	15708
0:35:12	30.0	6615	13288	13356	7912	23488	23071	6548	15952	15728
0:35:16	30.0	6674	13241	13265	7975	23158	22950	6653	15854	15728
0:35:20	30.0	6635	13253	13186	8038	23490	23223	6542	15864	15780
0:35:24	30.0	6645	13252	13330	7906	23317	22955	6598	15798	15724
0:35:28	30.0	6638	13164	13391	8023	23212	23295	6594	15983	15610
0:35:32	30.0	6643	13069	13317	8097	23486	23178	6595	15860	15726
0:35:36	30.0	6642	13167	13325	8003	23434	23083	6602	15929	15794
0:35:40	30.0	6652	13142	13293	8002	23499	23159	6600	16010	15907
0:35:44	30.0	6595	13287	13308	7940	23385	23095	6593	15928	15827
0:35:48	30.0	6682	13228	13305	7932	23474	23047	6593	15958	15712
0:35:52	30.0	6601	13269	13314	7993	23336	23087	6588	15886	15874
0:35:56	30.0	6672	13171	13356	7990	23200	23129	6567	15956	15718
0:36:00	30.0	6648	13200	13264	8037	23346	23202	6610	16011	15608
0:36:04	30.0	6601	13179	13293	8032	23474	23356	6621	16028	15727
0:36:08	30.0	6672	13261	13378	8040	23575	23081	6577	15914	15854
0:36:12	30.0	6665	13295	13220	7958	23584	23130	6617	15950	15713
0:36:16	30.0	6582	13246	13341	8012	23605	23187	6598	16036	15790
0:36:20	30.0	6684	13220	13396	8064	23586	23129	6599	15899	15859
0:36:24	30.0	6674	13094	13225	8024	23615	23164	6596	15922	15822
0:36:28	30.0	6621	13236	13311	7986	23637	23243	6585	15923	15689
0:36:32	30.0	6694	13222	13172	8019	23558	23171	6643	16057	15662
0:36:36	30.0	6656	13301	13270	8019	23533	23382	6574	15946	15891
0:36:40	30.0	6700	13072	13331	8066	23430	23092	6611	15925	15832
0:36:44	30.0	6676	13203	13313	7977	23638	23262	6605	16021	15880
0:36:48	30.0	6653	13320	13255	7967	23577	23175	6616	16022	15738
0:36:52	30.0	6597	13229	13256	8060	23542	23381	6575	15916	15828
0:36:56	30.0	6675	13217	13328	8029	23358	23243	6588	15895	15901
0:37:00	30.0	6679	13260	13298	8039	23765	23309	6568	16018	15853
0:37:04	30.0	6605	13341	13324	8039	23465	23512	6611	16005	15869
0:37:08	30.0	6698	13161	13390	8032	23618	23309	6599	16045	15804
0:37:12	30.0	6669	13269	13310	7999	23658	23425	6613	16207	15689
0:37:16	30.0	6643	13266	13264	8060	23570	23466	6630	16079	15848
0:37:20	30.0	6638	13179	13224	8021	23619	23467	6574	16094	15838
0:37:24	30.0	6665	13187	13368	8033	23569	23315	6646	16065	16059
0:37:28	30.0	6671	13206	13228	8036	23623	23380	6564	15896	15898
0:37:32	30.0	6645	13226	13327	7949	23497	23491	6649	15999	15899
0:37:36	30.0	6641	13251	13212	8006	23611	23166	6649	16043	15774
0:37:40	30.0	6684	13186	13316	8032	23504	23278	6622	16066	15904
0:37:44	30.0	6629	13401	13346	8018	23397	23410	6601	16057	15748
0:37:48	30.0	6638	13105	13243	8020	23666	23681	6578	16021	15833
0:37:52	30.0	6647	13264	13271	8108	23739	23503	6629	16059	15802
0:37:56	30.0	6690	13200	13403	8087	23450	23458	6590	16043	15979
0:38:00	30.0	6671	13092	13310	8005	23350	23575	6616	15993	15798
0:38:04	30.0	6652	13238	13272	8013	23532	23428	6607	15968	15858
0:38:08	30.0	6617	13246	13251	8052	23479	23531	6556	16098	15812
0:38:12	30.0	6637	13232	13212	8026	23549	23210	6616	16106	15869
0:38:16	30.0	6635	13318	13285	8095	23753	23369	6596	16149	15893
0:38:20	30.0	6714	13202	13288	8078	23691	23273	6633	16220	15832
0:38:24	30.0	6630	13103	13192	8054	23751	23324	6591	15937	15923
0:38:28	30.0	6699	13290	13303	8062	23708	23571	6555	16009	15778
0:38:32	30.0	6642	13174	13192	8048	23526	23364	6613	16016	15713
0:38:36	30.0	6669	13194	13368	8152	23635	23424	6632	15989	15912
0:38:40	30.0	6647	13180	13292	8018	23597	23617	6620	16127	15940
0:38:44	30.0	6718	13213	13381	8103	23670	23341	6599	16033	15809
0:38:48	30.0	6666	13258	13320	8053	23548	23485	6629	16065	15935
0:38:52	30.0	6735	13182	13270	8100	23747	23506	6585	16051	15888
0:38:56	30.0	6682	13248	13351	8029	23708	23731	6624	15944	15995
0:39:00	30.0	6664	13092	13260	8025	23723	23471	6615	16210	15850
0:39:04	30.0	6627	13184	13211	8052	23744	23557	6649	16165	15851
0:39:08	30.0	6676	13224	13352	8022	23512	23601	6607	16047	15930
0:39:12	30.0	6675	13216	13301	8050	23656	23536	6696	16079	16033
0:39:16	30.0	6672	13236	13207	8073	23602	23425	6573	16097	16005
0:39:20	30.0	6696	13222	13289	8039	23722	23684	6608	15955	15873
0:39:24	30.0	6630	13309	13293	8112	23742	23807	6594	16123	15941
0:39:28	30.0	6649	13148	13316	8113	23563	23612	6610	15919	15853
0:39:32	30.0	6678	13130	13324	8041	23783	23328	6613	16058	15984
0:39:36	30.0	6664	13239	13468	8068	23598	23675	6628	16115	15895
0:39:40	30.0	6681	13216	13393	8088	23493	23701	6584	16186	15879
0:39:44	30.0	6696	13185	13269	8090	23544	23850	6653	16001	16007
0:39:48	30.0	6660	13272	13309	8154	23656	23497	6600	15968	15927
0:39:52	30.0	6693	13226	13349	8059	23597	23461	6637	16179	15986
0:39:56	30.0	6658	13306	13298	8072	23620	23655	6608	16227	15902
0:40:00	30.0	6681	13169	13448	8127	23700	23766	6605	16269	16040
0:40:04	30.0	6678	13286	13280	8144	23877	23721	6587	16207	15994
0:40:08	30.0	6672	13255	13266	8070	23645	23657	6635	16130	15972
0:40:12	30.0	6768	13263	13325	8085	23683	23826	6604	16165	15989
0:40:16	30.0	6734	13194	13359	8078	23709	23714	6615	16256	15901
0:40:20	30.0	6731	13286	13309	8106	23755	23611	6580	16089	15978
0:40:24	30.0	6644	13180	13402	8100	23900	23719	6587	16208	15991
0:40:28	30.0	6712	13152	13299	8102	23841	23537	6633	16028	15853
0:40:32	30.0	6685	13267	13369	8066	23905	23840	6643	16086	16055
0:40:36	30.0	6698	13273	13301	8129	23694	23672	6622	16126	16045
0:40:40	30.0	6690	13138	13320	8144	23702	23739	6623	16109	16050
0:40:44	30.0	6704	13354	13277	8081	23580	23764	6654	16139	15912
0:40:48	30.0	6669	13247	13321	8079	23802	23781	6673	16203	16096
0:40:52	30.0	6711	13233	13391	8103	23741	23699	6595	16151	15999
0:40:56	30.0	6697	13204	13260	8091	23906	23803	6603	16328	15885
0:41:00	30.0	6690	13295	13364	8062	23867	23726	6580	16108	15906
0:41:04	30.0	6647	13270	13249	8103	23615	23703	6672	16201	16110
0:41:08	30.0	6707	13269	13256	8110	23674	23818	6607	16150	16034
0:41:12	30.0	6712	13142	13255	8079	23816	23877	6638	16199	16056
0:41:16	30.0	6669	13150	13325	8148	23718	23670	6647	16117	16154
0:41:20	30.0	6694	13176	13345	8094	23669	23492	6585	16121	16018
0:41:24	30.0	6736	13214	13328	8091	23815	23579	6581	16186	16043
0:41:28	30.0	6669	13177	13308	8156	23705	23827	6634	16245	16068
0:41:32	30.0	6720	13269	13286	8139	23841	23810	6586	16302	16128
0:41:36	30.0	6729	13160	13399	8093	23760	23566	6668	16106	15973
0:41:40	30.0	6784	13253	13163	8105	23776	23744	6661	16177	16049
0:41:44	30.0	6670	13249	13283	8088	23843	23848	6617	16179	16105
0:41:48	30.0	6678	13135	13226	8179	23629	23856	6642	16171	16064
0:41:52	30.0	6739	13379	13331	8092	23528	23673	6623	16166	16093
0:41:56	30.0	6691	13221	13167	8110	23872	23621	6638	16155	16121
0:42:00	30.0	6713	13265	13341	8074	23709	23618	6598	16190	16085
0:42:04	30.0	6702	13249	13372	8166	23631	23939	6532	16311	16151
0:42:08	30.0	6678	13232	13278	8180	23918	23583	6639	16098	16040
0:42:12	30.0	6682	13212	13333	8157	23833	23909	6666	16217	16159
0:42:16	30.0	6676	13108	13267	8171	23463	23963	6614	16192	16071
0:42:20	30.0	6696	13109	13252	8077	23849	23967	6632	16117	15915
0:42:24	30.0	6650	13113	13168	8170	23655	23743	6648	16228	16059
0:42:28	30.0	6697	13253	13376	8113	23809	23958	6637	16200	16033
0:42:32	30.0	6697	13219	13191	8138	23774	23872	6636	16431	15922
0:42:36	30.0	6688	13266	13284	8158	23874	23735	6635	16193	15973
0:42:40	30.0	6681	13234	13452	8188	23878	23857	6580	16259	16077
0:42:44	30.0	6652	13177	13336	8166	23697	23778	6627	16327	16093
0:42:48	30.0	6641	13279	13340	8078	23670	23708	6697	16230	16010
0:42:52	30.0	6670	13120	13179	8144	23735	23604	6605	16281	16043
0:42:56	30.0	6753	13257	13350	8095	23648	23784	6658	16223	16130
0:43:00	30.0	6714	13315	13357	8108	23912	23747	6659	16106	16176
0:43:04	30.0	6674	13147	13441	8200	23888	23722	6599	16230	16009
0:43:08	30.0	6666	13266	13251	8225	23717	23834	6620	16309	15976
0:43:12	30.0	6676	13190	13339	8202	23728	23736	6628	16324	15973
0:43:16	30.0	6682	13039	13389	8267	23780	23829	6638	16174	15916
0:43:20	30.0	6715	13170	13340	8155	23626	23834	6652	16185	16056
0:43:24	30.0	6691	13252	13351	8173	23891	23720	6568	16196	16066
0:43:28	30.0	6714	13258	13371	8203	23658	23668	6606	16308	16202
0:43:32	30.0	6646	13167	13239	8151	23830	23963	6598	16206	16188
0:43:36	30.0	6675	13286	13342	8139	23739	23749	6613	16291	16037
0:43:40	30.0	6690	13092	13251	8155	23658	23862	6612	16162	16048
0:43:44	30.0	6707	13211	13297	8170	23767	23619	6574	16298	16200
0:43:48	30.0	6664	13090	13208	8204	23786	23781	6625	16191	16097
0:43:52	30.0	6718	13191	13367	8136	23961	23834	6583	16213	15928
0:43:56	30.0	6659	13116	13345	8206	23686	23745	6608	16185	15881
0:44:00	30.0	6686	13244	13245	8061	23864	23758	6651	16191	16144
0:44:04	30.0	6666	13104	13347	8183	23825	24136	6613	16194	16056
0:44:08	30.0	6691	13220	13248	8193	23735	23829	6624	16327	15993
0:44:12	30.0	6703	13148	13305	8192	23813	23721	6619	16166	15965
0:44:16	30.0	6645	13210	13321	8188	23820	24068	6606	16265	16139
0:44:20	30.0	6731	13226	13145	8226	23742	23940	6635	16226	16151
0:44:24	30.0	6669	13186	13386	8170	23763	23935	6620	16211	16099
0:44:28	30.0	6718	13253	13270	8201	23758	23815	6603	16300	16071
0:44:32	30.0	6712	13238	13315	8185	23665	23902	6658	16215	16148
0:44:36	30.0	6713	13224	13297	8181	23949	23775	6589	16243	16075
0:44:40	30.0	6673	13208	13255	8167	23778	23915	6609	16184	16001
0:44:44	30.0	6761	13136	13244	8221	23720	23719	6547	16215	16140
0:44:48	30.0	6750	13182	13304	8169	23683	24032	6678	16161	16119
0:44:52	30.0	6653	13195	13298	8266	24001	23988	6583	16392	16073
0:44:56	30.0	6672	13142	13315	8211	23762	23854	6599	16294	16091
0:45:00	30.0	6636	13242	13255	8259	23846	23885	6636	16251	16069
0:45:04	30.0	6684	13231	13349	8250	23713	23948	6572	16118	16085
0:45:08	30.0	6709	13226	13213	8164	23644	23899	6635	16286	16113
0:45:12	30.0	6742	13318	13313	8152	23761	23726	6673	16116	15983
0:45:16	30.0	6708	13279	13320	8203	23675	23811	6596	16373	16238
0:45:20	30.0	6671	13223	13222	8218	23740	24016	6645	16213	16248
0:45:24	30.0	6644	13292	13325	8252	23707	23745	6587	16257	16246
0:45:28	30.0	6674	13195	13267	8227	23809	23870	6571	16270	16081
0:45:32	30.0	6776	13292	13198	8232	23884	23974	6617	16265	16113
0:45:36	30.0	6660	13203	13360	8206	23650	23677	6654	16217	16261
0:45:40	30.0	6742	13197	13306	8234	23781	24105	6635	16116	16049
0:45:44	30.0	6644	13188	13281	8243	23733	23994	6583	16219	16210
0:45:48	30.0	6666	13250	13239	8241	23800	23859	6606	16363	16172
0:45:52	30.0	6707	13129	13291	8293	23634	23925	6618	16230	16205
0:45:56	30.0	6683	13353	13357	8225	23704	23697	6645	16273	16044
0:46:00	30.0	6669	13277	13223	8156	23608	24072	6665	16186	16295
0:46:04	30.0	6738	13244	13390	8297	23851	23992	6629	16244	16115
0:46:08	30.0	6619	13196	13304	8290	24086	23915	6681	16266	16172
0:46:12	30.0	6651	13149	13269	8252	23753	24007	6575	16318	16139
0:46:16	30.0	6744	13218	13424	8231	23786	23915	6633	16278	16100
0:46:20	30.0	6730	13117	13330	8190	23858	23943	6605	16236	16217
0:46:24	30.0	6675	13180	13227	8301	23795	23751	6642	16201	16240
0:46:28	30.0	6673	13216	13281	8308	23736	23765	6636	16294	16203
0:46:32	30.0	6704	13341	13276	8301	23580	23764	6587	16319	16345
0:46:36	30.0	6679	13200	13349	8281	23740	23904	6642	16082	16243
0:46:40	30.0	6679	13172	13293	8245	23848	24053	6529	16264	16144
0:46:44	30.0	6665	13368	13281	8222	23858	23959	6577	16298	16165
0:46:48	30.0	6676	13171	13388	8256	23817	23967	6579	16379	16119
0:46:52	30.0	6717	13228	13289	8264	23607	24098	6666	16334	16211
0:46:56	30.0	6665	13187	13269	8283	23686	24137	6618	16384	16140
0:47:00	30.0	6721	13146	13303	8242	23772	23993	6623	16218	16139
0:47:04	30.0	6668	13299	13245	8254	23843	23871	6652	16307	16227
0:47:08	30.0	6666	13263	13221	8305	23700	23968	6607	16310	16165
