retention_minutes,abs_254nm,abs_280nm
1.88625,-0.549316406,-0.056266785
1.892916667,-0.454902649,0.010967255
1.899583333,-0.374794006,0.066757202
1.90625,-0.309944153,0.110626221
1.912916667,-0.25844574,0.145435333
1.919583333,-0.218391418,0.172615051
1.92625,-0.187397003,0.193595886
1.932916667,-0.164031982,0.209331512
1.939583333,-0.147342682,0.220775604
1.94625,-0.136852264,0.227451324
1.952916667,-0.131607056,0.22983551
1.959583333,-0.133037567,0.227451324
1.96625,-0.140666962,0.21982193
1.972916667,-0.153541565,0.208377838
1.979583333,-0.170707703,0.193119049
1.98625,-0.1912117,0.1745224
1.992916667,-0.215053558,0.153064728
1.999583333,-0.242233276,0.12922287
2.00625,-0.272750854,0.103473663
2.012916667,-0.306129456,0.075817108
2.019583333,-0.341892242,0.047206879
2.02625,-0.380516052,0.017642975
2.032916667,-0.420093536,-0.012397766
2.039583333,-0.460147858,-0.04196167
2.04625,-0.499725342,-0.069618225
2.052916667,-0.537395477,-0.096321106
2.059583333,-0.572681427,-0.122070313
2.06625,-0.607013702,-0.146865845
2.072916667,-0.639438629,-0.170230865
2.079583333,-0.669956207,-0.193119049
2.08625,-0.698566437,-0.215530396
2.092916667,-0.726222992,-0.238418579
2.099583333,-0.75340271,-0.260353088
2.10625,-0.779628754,-0.281333923
2.112916667,-0.803947449,-0.300884247
2.119583333,-0.825881958,-0.319480896
2.12625,-0.846862793,-0.335693359
2.132916667,-0.865936279,-0.3490448
2.139583333,-0.881671906,-0.360012054
2.14625,-0.892162323,-0.36907196
2.152916667,-0.893592834,-0.375270844
2.159583333,-0.881195068,-0.376701355
2.16625,-0.85067749,-0.373363495
2.172916667,-0.801086426,-0.366210938
2.179583333,-0.736236572,-0.358104706
2.18625,-0.663280487,-0.350475311
2.192916667,-0.591754913,-0.34570694
2.199583333,-0.528812408,-0.345230103
2.20625,-0.476837158,-0.347614288
2.212916667,-0.434398651,-0.350952148
2.219583333,-0.397205353,-0.351905823
2.22625,-0.361442566,-0.347614288
2.232916667,-0.324249268,-0.337600708
2.239583333,-0.286102295,-0.32377243
2.24625,-0.249862671,-0.307559967
2.252916667,-0.219345093,-0.292778015
2.259583333,-0.197887421,-0.280857086
2.26625,-0.185012817,-0.272750854
2.272916667,-0.179767609,-0.26845932
2.279583333,-0.178813934,-0.266551971
2.28625,-0.180244446,-0.266075134
2.292916667,-0.182628632,-0.266551971
2.299583333,-0.184059143,-0.265598297
2.30625,-0.18453598,-0.263214111
2.312916667,-0.183105469,-0.258922577
2.319583333,-0.179290771,-0.252723694
2.32625,-0.174045563,-0.243663788
2.332916667,-0.16784668,-0.232696533
2.339583333,-0.161170959,-0.220775604
2.34625,-0.154972076,-0.208854675
2.352916667,-0.149726868,-0.197410583
2.359583333,-0.14591217,-0.186920166
2.36625,-0.144958496,-0.17786026
2.372916667,-0.14591217,-0.171661377
2.379583333,-0.149250031,-0.16784668
2.38625,-0.154018402,-0.165462494
2.392916667,-0.160217285,-0.16450882
2.399583333,-0.168323517,-0.165462494
2.40625,-0.177383423,-0.167369843
2.412916667,-0.18787384,-0.170230865
2.419583333,-0.199794769,-0.173568726
2.42625,-0.212669373,-0.17786026
2.432916667,-0.225543976,-0.181674957
2.439583333,-0.237941742,-0.185489655
2.44625,-0.249385834,-0.188827515
2.452916667,-0.260829926,-0.192165375
2.459583333,-0.270843506,-0.195026398
2.46625,-0.280380249,-0.197887421
2.472916667,-0.289440155,-0.201225281
2.479583333,-0.298976898,-0.205039978
2.48625,-0.308036804,-0.208377838
2.492916667,-0.316619873,-0.210762024
2.499583333,-0.324726105,-0.212669373
2.50625,-0.333309174,-0.214576721
2.512916667,-0.34236908,-0.216960907
2.519583333,-0.351905823,-0.218391418
2.52625,-0.361919403,-0.220298767
2.532916667,-0.372886658,-0.22315979
2.539583333,-0.382423401,-0.225543976
2.54625,-0.388145447,-0.225067139
2.552916667,-0.386238098,-0.220298767
2.559583333,-0.374317169,-0.209331512
2.56625,-0.347614288,-0.190258026
2.572916667,-0.304698944,-0.162601471
2.579583333,-0.246524811,-0.127315521
2.58625,-0.175952911,-0.0872612
2.592916667,-0.098228455,-0.044822693
2.599583333,-0.017166138,-0.001430511
2.60625,0.062465668,0.040531158
2.612916667,0.13589859,0.079631805
2.619583333,0.198841095,0.115394592
2.62625,0.250339508,0.147342682
2.632916667,0.287532806,0.174045563
2.639583333,0.308990479,0.193119049
2.64625,0.312805176,0.203132629
2.652916667,0.296592712,0.201702118
2.659583333,0.259876251,0.188827515
2.66625,0.205516815,0.16450882
2.672916667,0.136375427,0.132083893
2.679583333,0.055789948,0.09393692
2.68625,-0.033855438,0.051021576
2.692916667,-0.128269196,0.005722046
2.699583333,-0.224113464,-0.041007996
2.70625,-0.319004059,-0.086784363
2.712916667,-0.413894653,-0.133037567
2.719583333,-0.508785248,-0.179767609
2.72625,-0.602245331,-0.22649765
2.732916667,-0.69475174,-0.273227692
2.739583333,-0.785827637,-0.319004059
2.74625,-0.875473022,-0.364303589
2.752916667,-0.962257385,-0.409603119
2.759583333,-1.045703888,-0.453472137
2.76625,-1.122951508,-0.49495697
2.772916667,-1.192092896,-0.531673431
2.779583333,-1.252651215,-0.564575195
2.78625,-1.306056976,-0.593185425
2.792916667,-1.349925995,-0.617980957
2.799583333,-1.383781433,-0.636577606
2.80625,-1.407623291,-0.649452209
2.812916667,-1.421928406,-0.656604767
2.819583333,-1.428604126,-0.658988953
2.82625,-1.427173615,-0.65612793
2.832916667,-1.417636871,-0.648021698
2.839583333,-1.401424408,-0.635623932
2.84625,-1.380443573,-0.621318817
2.852916667,-1.357078552,-0.60749054
2.859583333,-1.332759857,-0.595569611
2.86625,-1.310825348,-0.586032867
2.872916667,-1.294612885,-0.581264496
2.879583333,-1.289367676,-0.583171844
2.88625,-1.29699707,-0.592708588
2.892916667,-1.319885254,-0.610351563
2.899583333,-1.355171204,-0.633716583
2.90625,-1.400470734,-0.660419464
2.912916667,-1.451969147,-0.689983368
2.919583333,-1.506328583,-0.720977783
2.92625,-1.561164856,-0.752925873
