retention_minutes,abs_254nm,abs_280nm
1.562083333,-1.060009003,-0.476837158
1.56875,-1.059532166,-0.476837158
1.575416667,-1.059532166,-0.476837158
1.582083333,-1.059055328,-0.477790833
1.58875,-1.057624817,-0.47826767
1.595416667,-1.056671143,-0.478744507
1.602083333,-1.055240631,-0.47826767
1.60875,-1.054763794,-0.47826767
1.615416667,-1.054286957,-0.47826767
1.622083333,-1.054763794,-0.47826767
1.62875,-1.055717468,-0.478744507
1.635416667,-1.058101654,-0.479221344
1.642083333,-1.060009003,-0.480651855
1.64875,-1.061916351,-0.48160553
1.655416667,-1.062393188,-0.483036041
1.662083333,-1.062870026,-0.483989716
1.66875,-1.062870026,-0.484466553
1.675416667,-1.062393188,-0.483989716
1.682083333,-1.061439514,-0.483036041
1.68875,-1.060962677,-0.482082367
1.695416667,-1.060009003,-0.481128693
1.702083333,-1.058578491,-0.480651855
1.70875,-1.05714798,-0.480175018
1.715416667,-1.055717468,-0.480651855
1.722083333,-1.054286957,-0.481128693
1.72875,-1.052379608,-0.481128693
1.735416667,-1.050949097,-0.481128693
1.742083333,-1.05047226,-0.480651855
1.74875,-1.050949097,-0.480175018
1.755416667,-1.051902771,-0.480175018
1.762083333,-1.054286957,-0.481128693
1.76875,-1.058101654,-0.483512878
1.775416667,-1.0638237,-0.487327576
1.782083333,-1.070976257,-0.492095947
1.78875,-1.079082489,-0.497817993
1.795416667,-1.088142395,-0.503540039
1.802083333,-1.096725464,-0.508785248
1.80875,-1.103878021,-0.513076782
1.815416667,-1.108646393,-0.515937805
1.822083333,-1.111030579,-0.517368317
1.82875,-1.109600067,-0.516414642
1.835416667,-1.10244751,-0.511646271
1.842083333,-1.084327698,-0.499248505
1.84875,-1.050949097,-0.473499298
1.855416667,-0.995159149,-0.431537628
1.862083333,-0.915050507,-0.370025635
1.86875,-0.810146332,-0.290870667
1.875416667,-0.685214996,-0.196456909
1.882083333,-0.548362732,-0.094413757
1.88875,-0.410556793,0.008583069
1.895416667,-0.28181076,0.1039505
1.902083333,-0.169754028,0.186920166
1.90875,-0.07724762,0.255584717
1.915416667,-0.004291534,0.308990479
1.922083333,0.050067902,0.3490448
1.92875,0.089645386,0.377178192
1.935416667,0.117301941,0.396728516
1.942083333,0.136375427,0.409603119
1.94875,0.148296356,0.416755676
1.955416667,0.152587891,0.419139862
1.962083333,0.149726868,0.416278839
1.96875,0.140666962,0.408649445
1.975416667,0.125408173,0.396251678
1.982083333,0.104904175,0.379562378
1.98875,0.079631805,0.358581543
1.995416667,0.049591064,0.333786011
2.002083333,0.014305115,0.305175781
2.00875,-0.024795532,0.273704529
2.015416667,-0.067710876,0.239372253
2.022083333,-0.113964081,0.203609467
2.02875,-0.164031982,0.166416168
2.035416667,-0.215530396,0.128746033
2.042083333,-0.267505646,0.092029572
2.04875,-0.318527222,0.056743622
2.055416667,-0.36907196,0.021934509
2.062083333,-0.418663025,-0.01335144
2.06875,-0.465869904,-0.047683716
2.075416667,-0.510692596,-0.081539154
2.082083333,-0.553607941,-0.114917755
2.08875,-0.594615936,-0.147342682
2.095416667,-0.634670258,-0.17786026
2.102083333,-0.67281723,-0.20647049
