retention_minutes,abs_254nm,abs_280nm
3.0502,-0.936985016,-0.519752502
3.056866667,-0.933170319,-0.517845154
3.063533333,-0.929355621,-0.516414642
3.0702,-0.925540924,-0.515460968
3.076866667,-0.922203064,-0.514507294
3.083533333,-0.918865204,-0.514030457
3.0902,-0.914573669,-0.512599945
3.096866667,-0.908374786,-0.510692596
3.103533333,-0.899791718,-0.508785248
3.1102,-0.886440277,-0.505924225
3.116866667,-0.865936279,-0.500679016
3.123533333,-0.836372375,-0.493526459
3.1302,-0.796318054,-0.483989716
3.136866667,-0.745296478,-0.472068787
3.143533333,-0.683307648,-0.456809998
3.1502,-0.611305237,-0.438690186
3.156866667,-0.534534454,-0.419139862
3.163533333,-0.455856323,-0.399112701
3.1702,-0.380992889,-0.380039215
3.176866667,-0.31375885,-0.361919403
3.183533333,-0.25844574,-0.347614288
3.1902,-0.21648407,-0.336647034
3.196866667,-0.188827515,-0.329017639
3.203533333,-0.175476074,-0.324726105
3.2102,-0.174045563,-0.32377243
3.216866667,-0.182151794,-0.324726105
3.223533333,-0.197410583,-0.328540802
3.2302,-0.217914581,-0.333309174
3.236866667,-0.240802765,-0.338554382
3.243533333,-0.266075134,-0.344276428
3.2502,-0.292778015,-0.350475311
3.256866667,-0.319957733,-0.356197357
3.263533333,-0.348567963,-0.361442566
3.2702,-0.377655029,-0.366210938
3.276866667,-0.407218933,-0.371932983
3.283533333,-0.435352325,-0.377178192
3.2902,-0.463008881,-0.381946564
3.296866667,-0.489234924,-0.386714935
3.303533333,-0.513553619,-0.39100647
3.3102,-0.53691864,-0.395298004
3.316866667,-0.558853149,-0.399112701
3.323533333,-0.579833984,-0.402927399
3.3302,-0.600814819,-0.406265259
3.336866667,-0.620365143,-0.410079956
3.343533333,-0.639915466,-0.413894653
3.3502,-0.65946579,-0.418663025
3.356866667,-0.679016113,-0.423431396
3.363533333,-0.6980896,-0.428199768
3.3702,-0.717639923,-0.43296814
3.376866667,-0.737667084,-0.437736511
3.383533333,-0.757217407,-0.442504883
3.3902,-0.776767731,-0.447750092
3.396866667,-0.795841217,-0.452518463
3.403533333,-0.813961029,-0.458240509
3.4102,-0.831604004,-0.464439392
3.416866667,-0.848293304,-0.471115112
3.423533333,-0.864982605,-0.477790833
3.4302,-0.882148743,-0.484466553
3.436866667,-0.898838043,-0.491142273
3.443533333,-0.916004181,-0.49829483
3.4502,-0.932216644,-0.505924225
3.456866667,-0.947952271,-0.513076782
3.463533333,-0.96321106,-0.520706177
3.4702,-0.977993011,-0.528335571
3.476866667,-0.991821289,-0.535488129
3.483533333,-1.005649567,-0.541687012
3.4902,-1.018047333,-0.547409058
3.496866667,-1.029968262,-0.553131104
3.503533333,-1.039981842,-0.558376312
3.5102,-1.049041748,-0.563144684
3.516866667,-1.056671143,-0.566482544
3.523533333,-1.063346863,-0.569820404
3.5302,-1.067638397,-0.57220459
3.536866667,-1.07049942,-0.574111938
3.543533333,-1.071453094,-0.576019287
3.5502,-1.070976257,-0.576496124
3.556866667,-1.068592072,-0.576019287
3.563533333,-1.064300537,-0.575065613
3.5702,-1.058578491,-0.572681427
3.576866667,-1.052379608,-0.569343567
3.583533333,-1.045703888,-0.56552887
3.5902,-1.038551331,-0.560283661
3.596866667,-1.030445099,-0.555515289
3.603533333,-1.02186203,-0.551700592
3.6102,-1.013755798,-0.548362732
3.616866667,-1.006126404,-0.545024872
3.623533333,-0.998497009,-0.542163849
3.6302,-0.990390778,-0.540733337
3.636866667,-0.982284546,-0.539302826
3.643533333,-0.973701477,-0.537395477
3.6502,-0.965118408,-0.535011292
3.656866667,-0.956535339,-0.532627106
3.663533333,-0.947952271,-0.529766083
3.6702,-0.939846039,-0.52690506
3.676866667,-0.932216644,-0.524520874
3.683533333,-0.925064087,-0.521659851
3.6902,-0.918388367,-0.518321991
3.696866667,-0.911712646,-0.515460968
3.703533333,-0.904560089,-0.511646271
3.7102,-0.896930695,-0.507831573
3.716866667,-0.889778137,-0.503540039
3.723533333,-0.883579254,-0.500679016
3.7302,-0.877857208,-0.49829483
3.736866667,-0.872135162,-0.495910645
3.743533333,-0.867366791,-0.494003296
3.7502,-0.863552094,-0.492095947
3.756866667,-0.860691071,-0.490665436
3.763533333,-0.858306885,-0.488758087
3.7702,-0.856399536,-0.486850739
3.776866667,-0.854969025,-0.485420227
3.783533333,-0.854492188,-0.48494339
3.7902,-0.854969025,-0.484466553
3.796866667,-0.855922699,-0.484466553
3.803533333,-0.857830048,-0.48494339
3.8102,-0.860214233,-0.485420227
3.816866667,-0.864028931,-0.486850739
3.823533333,-0.868797302,-0.488758087
3.8302,-0.873565674,-0.491142273
3.836866667,-0.877857208,-0.493526459
3.843533333,-0.881671906,-0.496864319
3.8502,-0.88596344,-0.500202179
3.856866667,-0.890731812,-0.503540039
3.863533333,-0.895500183,-0.506877899
3.8702,-0.900745392,-0.509262085
3.876866667,-0.905990601,-0.512123108
3.883533333,-0.912189484,-0.514507294
3.8902,-0.918388367,-0.516891479
3.896866667,-0.924110413,-0.518321991
3.903533333,-0.928401947,-0.519752502
3.9102,-0.931739807,-0.521183014
3.916866667,-0.93460083,-0.523090363
3.923533333,-0.936985016,-0.524997711
3.9302,-0.938892365,-0.527381897
3.936866667,-0.940799713,-0.529289246
3.943533333,-0.942707062,-0.531673431
3.9502,-0.945568085,-0.53358078
3.956866667,-0.948905945,-0.535488129
3.963533333,-0.952243805,-0.53691864
3.9702,-0.955104828,-0.538349152
3.976866667,-0.957965851,-0.539779663
3.983533333,-0.960350037,-0.541687012
3.9902,-0.962257385,-0.54359436
3.996866667,-0.96321106,-0.545978546
4.003533333,-0.962734222,-0.548362732
4.0102,-0.962257385,-0.550270081
4.016866667,-0.961780548,-0.551700592
4.023533333,-0.961303711,-0.552654266
4.0302,-0.961303711,-0.552654266
4.036866667,-0.962257385,-0.552654266
4.043533333,-0.96321106,-0.552654266
4.0502,-0.964164734,-0.553131104
4.056866667,-0.965595245,-0.554084778
4.063533333,-0.96654892,-0.555038452
4.0702,-0.967025757,-0.555992126
4.076866667,-0.967979431,-0.557422638
4.083533333,-0.96988678,-0.557899475
4.0902,-0.972270966,-0.557422638
4.096866667,-0.975608826,-0.556945801
4.103533333,-0.979423523,-0.556468964
4.1102,-0.983715057,-0.556945801
4.116866667,-0.988006592,-0.556945801
4.123533333,-0.991821289,-0.557422638
4.1302,-0.996112823,-0.558853149
4.136866667,-1.000404358,-0.560283661
4.143533333,-1.005649567,-0.56219101
4.1502,-1.01184845,-0.564575195
4.156866667,-1.019477844,-0.567913055
4.163533333,-1.029491425,-0.57220459
4.1702,-1.041889191,-0.576972961
4.176866667,-1.056194305,-0.581741333
4.183533333,-1.072883606,-0.586509705
4.1902,-1.092433929,-0.591278076
4.196866667,-1.113414764,-0.596523285
4.203533333,-1.136779785,-0.602245331
4.2102,-1.161575317,-0.607967377
4.216866667,-1.188755035,-0.614643097
4.223533333,-1.217365265,-0.621795654
4.2302,-1.24835968,-0.628948212
4.236866667,-1.280784607,-0.637054443
4.243533333,-1.315116882,-0.645637512
4.2502,-1.350879669,-0.654220581
4.256866667,-1.38759613,-0.663280487
4.263533333,-1.424789429,-0.671386719
4.2702,-1.46150589,-0.679969788
4.276866667,-1.498222351,-0.687599182
4.283533333,-1.533985138,-0.695228577
4.2902,-1.569747925,-0.701904297
4.296866667,-1.604557037,-0.708580017
4.303533333,-1.638412476,-0.716209412
4.3102,-1.67131424,-0.724315643
4.316866667,-1.703262329,-0.732421875
4.323533333,-1.73330307,-0.739097595
4.3302,-1.760482788,-0.745296478
4.336866667,-1.784801483,-0.751018524
4.343533333,-1.806259155,-0.755786896
4.3502,-1.82390213,-0.759601593
4.356866667,-1.836299896,-0.761508942
4.363533333,-1.842498779,-0.761508942
4.3702,-1.841545105,-0.759601593
4.376866667,-1.832962036,-0.755310059
4.383533333,-1.815319061,-0.749588013
4.3902,-1.787662506,-0.740528107
4.396866667,-1.750946045,-0.729560852
4.403533333,-1.706600189,-0.717639923
4.4102,-1.656532288,-0.705242157
4.416866667,-1.602649689,-0.692367554
4.423533333,-1.546859741,-0.678539276
4.4302,-1.491546631,-0.664710999
4.436866667,-1.439571381,-0.651836395
4.443533333,-1.391887665,-0.640392303
4.4502,-1.348972321,-0.629901886
4.456866667,-1.309871674,-0.62084198
4.463533333,-1.274585724,-0.612258911
4.4702,-1.242637634,-0.605106354
4.476866667,-1.214027405,-0.598430634
4.483533333,-1.187324524,-0.592708588
4.4902,-1.163005829,-0.586986542
4.496866667,-1.14107132,-0.58221817
4.503533333,-1.121520996,-0.577449799
4.5102,-1.104354858,-0.573158264
4.516866667,-1.088142395,-0.569820404
4.523533333,-1.07383728,-0.566482544
4.5302,-1.060962677,-0.563621521
4.536866667,-1.049518585,-0.561237335
4.543533333,-1.039028168,-0.558853149
4.5502,-1.030445099,-0.557422638
4.556866667,-1.023292542,-0.555515289
4.563533333,-1.017570496,-0.553607941
4.5702,-1.013278961,-0.552177429
4.576866667,-1.010417938,-0.551223755
4.583533333,-1.008987427,-0.551223755
4.5902,-1.009464264,-0.551700592
4.596866667,-1.012325287,-0.553131104
4.603533333,-1.017093658,-0.555515289
4.6102,-1.02519989,-0.557899475
4.616866667,-1.037120819,-0.561714172
4.623533333,-1.052379608,-0.566482544
4.6302,-1.070022583,-0.571727753
4.636866667,-1.090526581,-0.577449799
4.643533333,-1.113414764,-0.584125519
4.6502,-1.138687134,-0.591754913
4.656866667,-1.16443634,-0.599861145
4.663533333,-1.191139221,-0.607013702
4.6702,-1.218795776,-0.61416626
4.676866667,-1.246452332,-0.621318817
4.683533333,-1.274108887,-0.6275177
4.6902,-1.301288605,-0.633239746
4.696866667,-1.327514648,-0.637531281
4.703533333,-1.351833344,-0.641345978
4.7102,-1.373767853,-0.644207001
4.716866667,-1.392841339,-0.647544861
