

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:30:00 (HH:MM:SS), Interval 0:00:05, 361 Reads
    Read	Fluorescence Endpoint
	C1..C12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
0:12:00	30.0	620	1394	2487	3355	571	1458	2146	3232	563	1540	2637	3705
0:12:05	30.0	657	1398	2407	3383	591	1460	2164	3249	553	1537	2591	3759
0:12:10	30.0	627	1408	2400	3330	558	1431	2135	3249	547	1569	2609	3624
0:12:15	30.0	632	1390	2431	3365	574	1463	2149	3198	566	1583	2597	3652
0:12:20	30.0	669	1408	2457	3331	571	1410	2151	3224	549	1583	2615	3701
0:12:25	30.0	647	1393	2473	3297	563	1475	2157	3216	548	1553	2571	3685
0:12:30	30.0	651	1435	2428	3341	566	1477	2171	3219	545	1581	2602	3676
0:12:35	30.0	631	1414	2399	3338	579	1477	2192	3253	528	1567	2514	3764
0:12:40	30.0	640	1402	2451	3282	553	1451	2154	3189	545	1588	2609	3644
0:12:45	30.0	670	1425	2435	3342	562	1474	2184	3194	541	1559	2585	3613
0:12:50	30.0	653	1424	2432	3390	587	1463	2167	3213	550	1564	2547	3676
0:12:55	30.0	646	1431	2432	3308	580	1474	2156	3223	542	1568	2576	3599
0:13:00	30.0	626	1448	2433	3307	594	1482	2157	3173	555	1579	2550	3636
0:13:05	30.0	649	1418	2445	3324	545	1451	2174	3239	556	1567	2571	3643
0:13:10	30.0	640	1408	2431	3359	564	1468	2139	3119	534	1549	2558	3694
0:13:15	30.0	638	1408	2437	3312	563	1457	2120	3173	546	1562	2536	3626
0:13:20	30.0	667	1381	2481	3303	568	1455	2095	3178	529	1515	2554	3644
0:13:25	30.0	647	1424	2440	3333	569	1443	2173	3175	561	1569	2597	3622
0:13:30	30.0	659	1415	2407	3284	554	1475	2146	3203	534	1581	2551	3627
0:13:35	30.0	660	1380	2464	3413	568	1455	2152	3192	529	1561	2555	3634
0:13:40	30.0	645	1394	2392	3336	534	1447	2172	3253	539	1581	2553	3629
0:13:45	30.0	630	1432	2406	3341	567	1464	2129	3251	545	1566	2516	3654
0:13:50	30.0	662	1407	2394	3319	570	1447	2081	3249	519	1526	2536	3595
0:13:55	30.0	631	1400	2392	3302	573	1448	2113	3116	559	1531	2545	3624
0:14:00	30.0	620	1426	2414	3297	554	1445	2141	3184	553	1533	2564	3583
0:14:05	30.1	625	1404	2453	3309	569	1446	2136	3184	543	1546	2532	3577
0:14:10	30.0	643	1405	2365	3339	562	1442	2122	3229	533	1511	2500	3557
0:14:15	30.1	627	1434	2393	3307	589	1461	2125	3208	525	1518	2517	3581
0:14:20	30.0	652	1409	2442	3293	571	1444	2146	3217	536	1575	2553	3605
0:14:25	30.0	618	1396	2417	3309	574	1437	2141	3236	542	1545	2495	3583
0:14:30	30.0	632	1397	2429	3343	565	1445	2102	3209	556	1537	2515	3545
0:14:35	30.0	613	1459	2413	3347	555	1429	2139	3165	547	1532	2527	3594
0:14:40	30.0	638	1389	2339	3343	566	1455	2173	3245	538	1535	2470	3537
0:14:45	30.0	647	1418	2453	3283	561	1422	2074	3209	537	1551	2554	3487
0:14:50	30.0	673	1413	2370	3329	555	1476	2171	3200	539	1507	2491	3476
0:14:55	30.0	657	1443	2395	3399	553	1437	2203	3227	541	1528	2444	3583
0:15:00	30.0	634	1397	2402	3250	554	1423	2158	3151	545	1511	2489	3490
0:15:05	30.1	647	1361	2414	3375	572	1433	2190	3162	539	1550	2471	3525
0:15:10	30.1	640	1407	2414	3316	575	1434	2127	3276	554	1554	2471	3563
0:15:15	30.0	618	1376	2414	3315	543	1404	2133	3173	537	1511	2436	3493
0:15:20	30.0	636	1356	2444	3313	551	1448	2172	3143	557	1526	2512	3566
0:15:25	30.0	634	1429	2449	3327	538	1443	2126	3202	544	1471	2444	3569
0:15:30	30.0	612	1448	2457	3360	571	1449	2121	3189	526	1476	2529	3509
0:15:35	30.0	655	1416	2416	3350	541	1427	2135	3162	546	1500	2486	3559
0:15:40	30.0	647	1457	2442	3293	571	1451	2132	3233	555	1509	2490	3469
0:15:45	30.0	648	1453	2391	3358	569	1433	2162	3236	559	1487	2532	3495
0:15:50	30.0	609	1433	2434	3302	566	1452	2152	3187	532	1475	2491	3511
0:15:55	30.0	637	1421	2372	3287	535	1452	2156	3146	568	1500	2475	3441
0:16:00	30.1	642	1420	2431	3350	551	1439	2175	3222	540	1508	2503	3472
0:16:05	30.0	636	1412	2436	3307	582	1428	2179	3210	538	1491	2430	3513
0:16:10	30.0	619	1396	2431	3302	551	1445	2125	3179	532	1505	2462	3536
0:16:15	30.0	601	1430	2382	3303	573	1462	2159	3158	538	1519	2435	3552
0:16:20	30.0	643	1415	2398	3309	579	1444	2154	3165	538	1523	2449	3448
0:16:25	30.0	627	1419	2397	3318	560	1492	2102	3154	546	1514	2456	3454
0:16:30	30.0	620	1399	2395	3267	554	1470	2144	3204	532	1522	2453	3483
0:16:35	30.0	639	1366	2395	3297	558	1445	2145	3162	529	1497	2424	3480
0:16:40	30.0	667	1404	2409	3342	558	1421	2153	3175	541	1477	2470	3452
0:16:45	30.0	623	1405	2484	3300	546	1465	2136	3210	538	1521	2407	3472
0:16:50	30.0	615	1402	2364	3319	554	1413	2164	3190	530	1493	2455	3489
0:16:55	30.0	633	1406	2423	3290	568	1433	2137	3206	547	1513	2503	3488
0:17:00	30.0	628	1397	2355	3264	585	1443	2084	3169	551	1512	2449	3443
0:17:05	30.0	629	1435	2390	3272	552	1464	2079	3159	548	1512	2428	3486
0:17:10	30.0	637	1402	2381	3337	560	1462	2120	3216	537	1514	2428	3448
0:17:15	30.0	625	1426	2398	3353	574	1424	2151	3146	539	1524	2454	3399
0:17:20	30.0	632	1428	2403	3323	546	1441	2107	3182	540	1513	2484	3402
0:17:25	30.0	625	1406	2408	3299	554	1451	2088	3116	542	1455	2449	3409
0:17:30	30.0	617	1413	2433	3330	549	1438	2117	3191	563	1465	2433	3419
0:17:35	30.0	649	1431	2404	3291	561	1425	2136	3189	530	1484	2456	3438
0:17:40	30.0	620	1422	2415	3302	546	1420	2170	3261	548	1516	2453	3367
0:17:45	30.0	614	1383	2416	3315	537	1427	2105	3216	558	1484	2397	3382
0:17:50	30.0	616	1414	2415	3287	570	1456	2114	3141	534	1499	2405	3369
0:17:55	30.0	651	1441	2375	3211	550	1450	2117	3141	565	1484	2486	3397
0:18:00	30.0	629	1404	2433	3287	550	1448	2086	3193	513	1491	2421	3416
0:18:05	30.0	631	1421	2409	3311	560	1425	2110	3205	555	1458	2413	3389
0:18:10	30.0	611	1400	2417	3330	549	1442	2121	3225	537	1477	2412	3359
0:18:15	30.0	615	1408	2426	3283	547	1462	2115	3186	540	1482	2414	3349
0:18:20	30.0	650	1369	2402	3279	554	1403	2091	3170	534	1465	2415	3416
0:18:25	30.0	622	1433	2397	3353	561	1452	2155	3195	537	1490	2396	3387
0:18:30	30.0	627	1391	2387	3309	535	1433	2153	3206	536	1456	2421	3448
0:18:35	30.0	628	1438	2443	3273	548	1457	2080	3177	518	1500	2433	3417
0:18:40	30.0	611	1425	2398	3280	553	1463	2121	3123	548	1496	2450	3358
0:18:45	30.0	633	1409	2403	3299	538	1453	2088	3206	539	1498	2406	3373
0:18:50	30.0	592	1424	2381	3318	553	1420	2136	3178	552	1514	2398	3405
0:18:55	30.0	634	1432	2408	3301	577	1458	2157	3124	547	1472	2428	3368
0:19:00	30.0	635	1439	2404	3222	553	1386	2109	3150	554	1473	2472	3401
0:19:05	30.0	595	1396	2374	3270	548	1395	2158	3165	548	1487	2410	3401
0:19:10	30.0	648	1402	2382	3303	567	1457	2110	3179	536	1454	2439	3401
0:19:15	30.0	629	1427	2381	3309	543	1467	2124	3161	553	1505	2486	3336
0:19:20	30.0	638	1434	2406	3301	555	1432	2087	3220	561	1487	2399	3333
0:19:25	30.0	632	1406	2390	3323	573	1428	2138	3201	534	1505	2396	3341
0:19:30	30.0	625	1404	2385	3290	552	1456	2107	3175	536	1483	2404	3362
0:19:35	30.0	598	1482	2365	3255	552	1433	2140	3197	542	1529	2406	3325
0:19:40	30.0	636	1391	2410	3321	555	1446	2143	3147	567	1487	2394	3320
0:19:45	30.0	615	1436	2351	3249	565	1437	2155	3167	529	1455	2396	3320
0:19:50	30.0	624	1412	2348	3306	550	1425	2156	3122	536	1495	2352	3325
0:19:55	30.0	623	1443	2404	3253	569	1411	2091	3167	526	1445	2445	3347
0:20:00	30.0	624	1435	2427	3227	565	1438	2145	3234	544	1501	2419	3315
0:20:05	30.0	636	1416	2373	3338	563	1440	2137	3114	529	1507	2391	3337
0:20:10	30.0	630	1409	2382	3385	573	1439	2094	3190	536	1491	2378	3331
0:20:15	30.0	613	1422	2436	3293	552	1459	2101	3167	558	1478	2354	3263
0:20:20	30.0	625	1412	2474	3335	538	1448	2109	3187	557	1492	2413	3308
0:20:25	30.0	619	1417	2375	3304	569	1442	2104	3196	521	1477	2382	3284
0:20:30	30.0	632	1425	2407	3317	541	1428	2162	3184	536	1453	2362	3317
0:20:35	30.0	630	1425	2431	3330	560	1431	2140	3156	537	1485	2371	3322
0:20:40	30.0	619	1424	2401	3313	543	1460	2101	3184	540	1491	2318	3325
0:20:45	30.0	619	1364	2433	3261	567	1445	2128	3162	548	1482	2380	3329
0:20:50	30.0	633	1434	2390	3288	552	1471	2105	3179	512	1445	2341	3328
0:20:55	30.0	615	1383	2403	3310	574	1437	2147	3141	541	1464	2381	3269
0:21:00	30.0	605	1378	2387	3294	565	1493	2114	3163	526	1501	2339	3329
0:21:05	30.0	618	1404	2362	3274	534	1431	2130	3117	531	1488	2387	3213
0:21:10	30.0	627	1397	2375	3294	553	1436	2074	3160	532	1478	2346	3275
0:21:15	30.0	620	1373	2401	3337	581	1424	2096	3171	537	1511	2410	3267
0:21:20	30.0	642	1430	2432	3286	570	1414	2096	3146	535	1486	2368	3293
0:21:25	30.0	613	1435	2387	3322	545	1435	2077	3125	522	1478	2334	3241
0:21:30	30.0	622	1387	2411	3307	537	1421	2109	3184	555	1488	2356	3205
0:21:35	30.0	599	1381	2379	3277	540	1454	2123	3156	536	1495	2352	3327
0:21:40	30.0	628	1410	2394	3298	545	1449	2081	3187	529	1449	2352	3275
0:21:45	30.0	635	1422	2436	3218	551	1448	2108	3137	553	1434	2387	3244
0:21:50	30.0	630	1429	2423	3272	553	1455	2147	3177	519	1457	2372	3295
0:21:55	30.0	637	1402	2435	3345	549	1446	2129	3175	537	1445	2357	3271
0:22:00	30.0	615	1402	2397	3344	569	1438	2103	3210	532	1494	2400	3254
0:22:05	30.0	628	1420	2398	3302	560	1445	2126	3178	523	1432	2352	3264
0:22:10	30.0	623	1390	2447	3297	561	1441	2067	3150	527	1446	2321	3269
0:22:15	30.0	625	1383	2403	3238	539	1471	2137	3118	523	1456	2301	3259
0:22:20	30.0	628	1385	2394	3264	528	1441	2099	3096	534	1440	2379	3354
0:22:25	30.0	613	1431	2447	3316	548	1490	2140	3139	522	1487	2356	3208
0:22:30	30.0	640	1397	2393	3250	561	1433	2100	3135	530	1453	2331	3295
0:22:35	30.0	627	1418	2399	3382	536	1429	2117	3090	537	1425	2423	3282
0:22:40	30.0	619	1361	2416	3269	559	1422	2122	3159	524	1486	2357	3228
0:22:45	30.0	600	1378	2393	3241	547	1462	2108	3150	588	1458	2347	3172
0:22:50	30.0	652	1432	2442	3234	540	1423	2092	3204	532	1429	2302	3205
0:22:55	30.0	625	1377	2366	3260	574	1503	2073	3105	528	1439	2361	3238
0:23:00	30.0	624	1409	2441	3298	568	1439	2082	3187	532	1471	2370	3222
0:23:05	30.0	616	1362	2375	3274	549	1440	2078	3173	561	1441	2331	3241
0:23:10	30.0	595	1354	2442	3378	563	1433	2096	3161	526	1455	2334	3226
0:23:15	30.0	601	1379	2393	3278	548	1468	2128	3177	531	1428	2352	3204
0:23:20	30.0	621	1426	2355	3250	559	1474	2111	3210	552	1439	2354	3227
0:23:25	30.0	639	1451	2473	3296	547	1444	2088	3161	516	1436	2339	3199
0:23:30	30.0	580	1426	2375	3299	553	1421	2105	3164	530	1416	2378	3249
0:23:35	30.0	606	1413	2429	3229	545	1452	2081	3175	529	1466	2332	3186
0:23:40	30.0	618	1415	2434	3308	550	1439	2114	3160	519	1455	2324	3230
0:23:45	30.0	617	1395	2397	3208	554	1453	2090	3106	518	1455	2343	3180
0:23:50	30.0	626	1385	2435	3309	546	1439	2076	3106	529	1443	2322	3254
0:23:55	30.0	592	1416	2423	3268	589	1447	2108	3184	524	1415	2329	3198
0:24:00	30.0	632	1384	2379	3329	555	1477	2080	3116	549	1425	2333	3191
0:24:05	30.0	627	1370	2417	3303	542	1461	2068	3143	549	1473	2331	3172
0:24:10	30.0	651	1410	2423	3337	533	1453	2070	3136	542	1485	2366	3244
0:24:15	30.0	611	1428	2397	3300	543	1420	2086	3191	513	1476	2313	3148
0:24:20	30.0	625	1395	2413	3279	545	1444	2101	3123	532	1452	2306	3186
0:24:25	30.0	627	1390	2437	3327	565	1488	2071	3130	527	1456	2289	3155
0:24:30	30.0	612	1388	2400	3270	565	1474	2078	3137	524	1453	2275	3174
0:24:35	30.0	602	1381	2376	3285	554	1461	2075	3191	541	1474	2310	3237
0:24:40	30.0	640	1408	2416	3363	543	1484	2117	3192	508	1425	2332	3201
0:24:45	30.0	603	1365	2415	3297	539	1458	2090	3186	543	1424	2329	3236
0:24:50	30.0	619	1389	2421	3284	567	1423	2091	3091	512	1425	2325	3148
0:24:55	30.0	597	1358	2405	3260	565	1444	2092	3171	532	1464	2283	3218
0:25:00	30.0	629	1451	2404	3328	562	1403	2050	3158	524	1430	2326	3118
0:25:05	30.0	635	1364	2380	3392	559	1428	2147	3184	524	1412	2255	3165
0:25:10	30.0	620	1434	2416	3278	544	1414	2092	3140	522	1422	2310	3127
0:25:15	30.0	609	1403	2373	3311	558	1437	2129	3180	536	1451	2273	3165
0:25:20	30.0	622	1377	2442	3332	554	1407	2093	3138	542	1476	2379	3203
0:25:25	30.0	611	1385	2448	3323	550	1424	2080	3145	556	1463	2257	3171
