

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:06:00 (HH:MM:SS), Interval 0:00:02, 181 Reads
    Read	Fluorescence Endpoint
	C5
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C					SPL1								Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	C5
0:03:08	30.0	1296
0:03:10	30.0	1270
0:03:12	30.0	1280
0:03:14	30.0	1266
0:03:16	30.0	1289
0:03:18	30.0	1249
0:03:20	30.0	1273
0:03:22	30.0	1224
0:03:24	30.0	1243
0:03:26	30.0	1236
0:03:28	30.0	1285
0:03:30	30.0	1301
0:03:32	30.0	1291
0:03:34	30.0	1257
0:03:36	30.0	1245
0:03:38	30.0	1260
0:03:40	30.0	1248
0:03:42	30.0	1246
0:03:44	30.0	1237
0:03:46	30.0	1211
0:03:48	30.0	1231
0:03:50	30.0	1215
0:03:52	30.0	1235
0:03:54	30.0	1244
0:03:56	30.0	1225
0:03:58	30.0	1245
0:04:00	30.0	1253
0:04:02	30.0	1222
0:04:04	30.0	1223
0:04:06	30.0	1248
0:04:08	30.0	1223
0:04:10	30.0	1262
0:04:12	30.0	1208
0:04:14	30.0	1234
0:04:16	30.0	1228
0:04:18	30.0	1248
0:04:20	30.0	1247
0:04:22	30.0	1233
0:04:24	30.0	1234
0:04:26	30.0	1248
0:04:28	30.0	1210
0:04:30	30.0	1207
0:04:32	30.0	1192
0:04:34	30.0	1196
0:04:36	30.0	1221
0:04:38	30.0	1251
0:04:40	30.0	1226
0:04:42	30.0	1202
0:04:44	30.0	1215
0:04:46	30.0	1231
0:04:48	30.0	1246
0:04:50	30.0	1204
0:04:52	30.0	1240
0:04:54	30.0	1238
0:04:56	30.0	1216
0:04:58	30.0	1230
0:05:00	30.0	1191
0:05:02	30.0	1225
0:05:04	30.0	1187
0:05:06	30.0	1224
0:05:08	30.0	1217
0:05:10	30.0	1221
0:05:12	30.0	1234
0:05:14	30.0	1243
0:05:16	30.0	1242
0:05:18	30.0	1195
0:05:20	30.0	1243
0:05:22	30.0	1219
0:05:24	30.0	1191
0:05:26	30.0	1193
0:05:28	30.0	1211
0:05:30	30.0	1223
0:05:32	30.0	1210
0:05:34	30.0	1208
0:05:36	30.0	1237
0:05:38	30.0	1183
0:05:40	30.0	1214
0:05:42	30.0	1226
0:05:44	30.0	1225
0:05:46	30.0	1266
0:05:48	30.0	1206
0:05:50	30.0	1206
0:05:52	30.0	1194
0:05:54	30.0	1212
0:05:56	30.0	1198
0:05:58	30.0	1233
0:06:00	30.0	1213

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
B													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
C					8430000.000								Max V [295,335]
					1.000								R-Squared [295,335]
					0:00:05								t at Max V [295,335]
					0:00:04								Lagtime [295,335]
D													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
E													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
F													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
G													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
H													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]

