sample	well	conc	GEF_conc	date	k_est	span1	f_plateau	span2	cutoff_time	back_signal	fit	linear_fit_fraction	intercept	deadtime	data_file
PE28_K101R	C11	300	20	20181217	0.007	30000	21000	90000		exp	lin	0.05	20670	0	data/20181217_GEF_FRET_assay.txt
PE28_K101R	C12	400	20	20181217	0.007	40000	28000	120000		exp	lin	0.05	24496	0	data/20181217_GEF_FRET_assay.txt
PE29_R112S	C9	0.25	5	20180913	0.004	330	480	75		exp	exp	0.2		0	data/20180913_GEF_FRET_assay.txt
PE29_R112S	E9	0.5	5	20180913	0.0035	570	800	150		exp	exp	0.2		0	data/20180913_GEF_FRET_assay2.txt
PE29_R112S	C10	0.75	5	20180913	0.0025	1000	1350	225		exp	lin	0.15	2440	0	data/20180913_GEF_FRET_assay.txt
PE29_R112S	E10	1	5	20180913	0.0025	1100	1300	300		exp	lin	0.15	2870	0	data/20180913_GEF_FRET_assay2.txt
PE29_R112S	E11	1.5	5	20180913	0.002	1650	2300	450		exp	lin	0.15	3970	0	data/20180913_GEF_FRET_assay2.txt
PE29_R112S	C12	1.75	5	20180913	0.002	2000	2600	525		exp	lin	0.15	5130	0	data/20180913_GEF_FRET_assay.txt
PE29_R112S	E12	2	5	20180913	0.002	2200	3000	600		exp	lin	0.1	5490	0	data/20180913_GEF_FRET_assay2.txt
PE29_R112S	E9	2.25	5	20180913	0.002	2300	3400	675		exp	lin	0.1	6490	0	data/20180913_GEF_FRET_assay3.txt
PE29_R112S	G9	2.5	5	20180913	0.0016	2500	3400	750		exp	lin	0.1	7300	0	data/20180913_GEF_FRET_assay4.txt
PE29_R112S	E10	2.75	5	20180913	0.0012	2900	4500	825		exp	lin	0.1	7830	0	data/20180913_GEF_FRET_assay3.txt
PE29_R112S	G10	3	5	20180913	0.0013	3000	4600	900		exp	lin	0.1	8615	0	data/20180913_GEF_FRET_assay4.txt
PE29_R112S	E11	3.25	5	20180913	0.0012	3100	4900	975		exp	lin	0.1	8837	0	data/20180913_GEF_FRET_assay3.txt
PE29_R112S	G11	3.5	5	20180913	0.0016	2800	5000	1050		exp	lin	0.1	10010	0	data/20180913_GEF_FRET_assay4.txt
PE29_R112S	E12	4	5	20180913	0.001	3500	5700	1200		exp	lin	0.12	10080	0	data/20180913_GEF_FRET_assay3.txt
PE29_R112S	G9	5	5	20180913	0.0009	5000	8500	1500		exp	lin	0.1	14350	0	data/20180913_GEF_FRET_assay5.txt
PE29_R112S	A9	8	5	20180913	0.0007	8000	16000	2400		exp	lin	0.1	23050	0	data/20180913_GEF_FRET_assay6.txt
PE29_R112S	A12	12	5	20180913	0.0007	12000	24000	3600		exp	lin	0.06	32324	0	data/20180913_GEF_FRET_assay6.txt
PE3_T34E	A1	0.25	5	20180827	0.02	130	390	75		exp	exp	0.15		0	data/20180827_GEF_FRET_assay.txt
PE3_T34E	C1	0.5	5	20180827	0.02	470	775	150		exp	exp	0.15		0	data/20180827_GEF_FRET_assay2.txt
PE3_T34E	C1	0.5	5	20181115	0.02	400	400	150		exp	exp	0.15		0	data/20181115_GEF_FRET_assay.txt
PE3_T34E	A2	0.75	5	20180827	0.01	900	1400	225		exp	exp	0.15		0	data/20180827_GEF_FRET_assay.txt
PE3_T34E	C2	1	5	20180827	0.01	1500	1900	300		exp	exp	0.15		0	data/20180827_GEF_FRET_assay2.txt
PE3_T34E	C2	1	5	20181115	0.01	1100	900	300		exp	exp	0.15		0	data/20181115_GEF_FRET_assay.txt
PE3_T34E	A3	1.25	5	20180827	0.007	1200	2100	375		exp	exp	0.15		0	data/20180827_GEF_FRET_assay.txt
PE3_T34E	C3	1.5	5	20180827	0.01	2100	2000	450		exp	exp	0.15		0	data/20180827_GEF_FRET_assay2.txt
PE3_T34E	A4	1.75	5	20180827	0.0009	2000	2900	525		exp	exp	0.15		0	data/20180827_GEF_FRET_assay.txt
PE3_T34E	C3	1.75	5	20181115	0.009	2000	1800	525		exp	exp	0.15		0	data/20181115_GEF_FRET_assay.txt
PE3_T34E	C4	2	5	20180827	0.0076	2800	3100	600		exp	lin	0.15	6775	0	data/20180827_GEF_FRET_assay2.txt
PE3_T34E	E1	2.25	5	20180827	0.001	2400	2000	675		exp	exp	0.15		0	data/20180827_GEF_FRET_assay3.txt
PE3_T34E	C4	2.25	5	20181115	0.008	2500	2000	675		exp	exp	0.15		0	data/20181115_GEF_FRET_assay.txt
PE3_T34E	G1	2.5	5	20180827	0.005	2500	4200	750	1000	exp	lin	0.15	7357	0	data/20180827_GEF_FRET_assay4.txt
PE3_T34E	E2	2.75	5	20180827	0.005	3000	3100	825		exp	exp	0.15		0	data/20180827_GEF_FRET_assay3.txt
PE3_T34E	G2	3	5	20180827	0.007	3000	5025	900		exp	exp	0.15		0	data/20180827_GEF_FRET_assay4.txt
PE3_T34E	E3	3.25	5	20180827	0.007	3500	6000	975		exp	exp	0.15		0	data/20180827_GEF_FRET_assay3.txt
PE3_T34E	C5	3.25	5	20181115	0.006	3500	3800	975		exp	exp	0.15		0	data/20181115_GEF_FRET_assay.txt
PE3_T34E	G3	3.5	5	20180827	0.007	3500	6000	1050		exp	exp	0.15		0	data/20180827_GEF_FRET_assay4.txt
PE3_T34E	E4	4	5	20180827	0.005	5200	7500	1200		exp	exp	0.15		0	data/20180827_GEF_FRET_assay3.txt
PE3_T34E	C6	4	5	20181115	0.006	4200	3900	1200		exp	exp	0.15		0	data/20181115_GEF_FRET_assay.txt
PE3_T34E	G4	4.5	5	20180827	0.007	4500	8000	1350		exp	exp	0.15		0	data/20180827_GEF_FRET_assay4.txt
PE3_T34E	A1	5	5	20180827	0.007	5200	9500	1500		exp	exp	0.15		0	data/20180827_GEF_FRET_assay5.txt
PE3_T34E	C7	5	5	20181115	0.004	5100	6500	1500		exp	exp	0.15		0	data/20181115_GEF_FRET_assay.txt
PE3_T34E	A1	5.5	5	20180827	0.007	5000	9000	1650		exp	exp	0.15		0	data/20180827_GEF_FRET_assay6.txt
PE3_T34E	A2	6	5	20180827	0.007	5000	12500	1800		exp	exp	0.15		0	data/20180827_GEF_FRET_assay5.txt
PE3_T34E	C8	6	5	20181115	0.004	6200	9700	1800		exp	exp	0.15		0	data/20181115_GEF_FRET_assay.txt
PE3_T34E	A2	7	5	20180827	0.003	6300	12500	2100		exp	exp	0.15		0	data/20180827_GEF_FRET_assay6.txt
PE3_T34E	C9	7	5	20181115	0.004	7000	12000	2100		exp	exp	0.15		0	data/20181115_GEF_FRET_assay.txt
PE3_T34E	A3	8	5	20180827	0.003	6300	17000	2400		exp	exp	0.15		0	data/20180827_GEF_FRET_assay5.txt
PE3_T34E	C10	8	5	20181115	0.003	8000	15000	2400		exp	exp	0.15		0	data/20181115_GEF_FRET_assay.txt
PE3_T34E	A3	9	5	20180827	0.001	6705	18000	2700		exp	exp	0.15		0	data/20180827_GEF_FRET_assay6.txt
PE3_T34E	C11	9	5	20181115	0.003	9000	10800	2700		exp	exp	0.15		0	data/20181115_GEF_FRET_assay.txt
PE3_T34E	A4	10	5	20180827	0.002	7450	16750	3000		exp	exp	0.15		0	data/20180827_GEF_FRET_assay5.txt
PE3_T34E	C6	12	5	20180827	0.001	9000	22000	3600		exp	exp	0.15		0	data/20180827_GEF_FRET_assay7.txt
PE3_T34E	C12	12	5	20181115	0.003	10000	18200	3600		exp	exp	0.15		0	data/20181115_GEF_FRET_assay.txt
PE30_N105L	C1	0.25	5	20180914	0.005	260	400	75		exp	exp	0.15		0	data/20180914_GEF_FRET_assay4.txt
PE30_N105L	E1	0.25	5	20190114	0.0042	51	45	33		exp	exp	0.1	129	0	data/20190114_GEF_FRET_assay6.txt
PE30_N105L	E1	0.5	5	20180914	0.003	640	630	150		exp	exp	0.15		0	data/20180914_GEF_FRET_assay3.txt
PE30_N105L	E2	0.5	5	20190114	0.0027	96	73	49		exp	exp	0.1	219	0	data/20190114_GEF_FRET_assay6.txt
PE30_N105L	C2	0.75	5	20180914	0.002	1000	1100	225		exp	exp	0.15		0	data/20180914_GEF_FRET_assay4.txt
PE30_N105L	E3	0.75	5	20190114	0.0017	172	127	76		exp	exp	0.1	375	0	data/20190114_GEF_FRET_assay6.txt
PE30_N105L	E2	1	5	20180914	0.002	1200	1100	300		exp	exp	0.15		0	data/20180914_GEF_FRET_assay3.txt
PE30_N105L	E4	1	5	20190114	0.0014	246	180	123		exp	exp	0.1	550	0	data/20190114_GEF_FRET_assay6.txt
PE30_N105L	C3	1.25	5	20180914	0.002	1400	1200	375		exp	lin	0.15	4110	0	data/20180914_GEF_FRET_assay4.txt
PE30_N105L	E3	1.5	5	20180914	0.001	2000	2100	450		exp	exp	0.15		0	data/20180914_GEF_FRET_assay3.txt
PE30_N105L	E5	1.5	5	20190114	0.0012	308	224	250		exp	exp	0.1	840	0	data/20190114_GEF_FRET_assay6.txt
PE30_N105L	C4	1.75	5	20180914	0.0009	2000	2800	525		exp	exp	0.15		0	data/20180914_GEF_FRET_assay4.txt
PE30_N105L	E4	2	5	20180914	0.0017	1900	3200	600		exp	exp	0.15		0	data/20180914_GEF_FRET_assay3.txt
PE30_N105L	A1	2.25	5	20180914	0.0011	2600	3000	675		exp	exp	0.15		0	data/20180914_GEF_FRET_assay2.txt
PE30_N105L	G1	2.5	5	20180914	0.0008	3100	3800	750		exp	lin	0.1	7900	0	data/20180914_GEF_FRET_assay5.txt
PE30_N105L	A2	2.75	5	20180914	0.0008	3500	4000	825		exp	exp	0.15		0	data/20180914_GEF_FRET_assay2.txt
PE30_N105L	G2	3	5	20180914	0.0008	3700	4300	900		exp	lin	0.1	9670	0	data/20180914_GEF_FRET_assay5.txt
PE30_N105L	E6	3	5	20190114	0.0008	653	508	460		exp	lin	0.1	1650	0	data/20190114_GEF_FRET_assay6.txt
PE30_N105L	A3	3.25	5	20180914	0.0008	3900	4400	975		exp	exp	0.15		0	data/20180914_GEF_FRET_assay2.txt
PE30_N105L	G3	3.5	5	20180914	0.0008	3000	3500	1050		exp	lin	0.1	11190	0	data/20180914_GEF_FRET_assay5.txt
PE30_N105L	A4	4	5	20180914	0.0006	5700	7200	1200		exp	lin	0.1	13000	0	data/20180914_GEF_FRET_assay2.txt
PE30_N105L	G4	4.5	5	20180914	0.0006	5700	7000	1350		exp	lin	0.1	14600	0	data/20180914_GEF_FRET_assay5.txt
PE30_N105L	C1	5	5	20180914	0.0006	5700	7000	1500		exp	exp	0.15		0	data/20180914_GEF_FRET_assay.txt
PE30_N105L	E7	5	5	20190114	0.0006	929	881	844		exp	lin	0.1	2690	0	data/20190114_GEF_FRET_assay6.txt
PE30_N105L	C2	5.5	5	20180914	0.0005	7300	9300	1650		exp	exp	0.15		0	data/20180914_GEF_FRET_assay.txt
PE30_N105L	C3	6	5	20180914	0.0005	7500	9800	1800		exp	lin	0.1	21010	0	data/20180914_GEF_FRET_assay.txt
PE30_N105L	C4	7	5	20180914	0.0004	9400	13000	2100		exp	exp	0.15	23378	0	data/20180914_GEF_FRET_assay.txt
PE30_N105L	E8	7	5	20190114	0.0005	1129	1340	1376		exp	lin	0.1	3870	0	data/20190114_GEF_FRET_assay6.txt
PE30_N105L	E1	8	5	20180914	0.0003	9100	11200	2400		exp	lin	0.15	23300	0	data/20180914_GEF_FRET_assay6.txt
PE30_N105L	E2	9	5	20180914	0.0003	10000	14400	2700		exp	lin	0.08	27115	0	data/20180914_GEF_FRET_assay6.txt
PE30_N105L	E9	9	5	20190114	0.0005	1227	1752	1978		exp	lin	0.1	5000	0	data/20190114_GEF_FRET_assay6.txt
PE30_N105L	E3	10	5	20180914	0.0003	10000	16500	3000		exp	lin	0.08	30375	0	data/20180914_GEF_FRET_assay6.txt
PE30_N105L	E10	11	5	20190114	0.0004	1440	2358	2175		exp	lin	0.1	6020	0	data/20190114_GEF_FRET_assay6.txt
PE30_N105L	E11	13	5	20190114	0.0004	1540	2860	2458		exp	lin	0.1	6900	0	data/20190114_GEF_FRET_assay6.txt
PE30_N105L	E12	15	5	20190114	0.0003	2556	3423	1066		exp	lin	0.1	7100	0	data/20190114_GEF_FRET_assay6.txt
PE32_D79A	E5	0.5	5	20180914	0.03	377	495	577		exp	exp	0.15	1449	0	data/20180914_GEF_FRET_assay3.txt
PE32_D79A	E3	0.5	5	20181119	0.025	270	400	150		exp	exp	0.15		0	data/20181119_GEF_FRET_assay21.txt
PE32_D79A	G6	0.5	5	20181121	0.035	360	600	150		exp	exp	0.15		0	data/20181121_GEF_FRET_assay14.txt
PE32_D79A	C6	0.75	5	20180914	0.03	280	910	225		exp	exp	0.15		0	data/20180914_GEF_FRET_assay4.txt
PE32_D79A	E6	1	5	20180914	0.02	740	1500	300		exp	exp	0.15		0	data/20180914_GEF_FRET_assay3.txt
PE32_D79A	E8	1	5	20181119	0.009	890	1500	300		exp	exp	0.15		0	data/20181119_GEF_FRET_assay25.txt
PE32_D79A	E7	1	5	20181119	0.008	940	1570	300		exp	exp	0.15		0	data/20181119_GEF_FRET_assay25.txt
PE32_D79A	C7	1.25	5	20180914	0.03	600	1500	375		exp	exp	0.15		0	data/20180914_GEF_FRET_assay4.txt
PE32_D79A	E9	1.25	5	20181119	0.007	1000	1800	375		exp	exp	0.15		0	data/20181119_GEF_FRET_assay25.txt
PE32_D79A	E7	1.5	5	20180914	0.02	1150	2300	450		exp	exp	0.15		0	data/20180914_GEF_FRET_assay3.txt
PE32_D79A	E10	1.5	5	20181119	0.0054	1480	2300	450		exp	exp	0.15		0	data/20181119_GEF_FRET_assay25.txt
PE32_D79A	C8	1.75	5	20180914	0.02	1000	2900	525		exp	exp	0.15		0	data/20180914_GEF_FRET_assay4.txt
PE32_D79A	E8	2	5	20180914	0.014	1700	3100	600	1500	exp	exp	0.15		0	data/20180914_GEF_FRET_assay3.txt
PE32_D79A	E2	2	5	20181217	0.0122	92	79	140		exp	exp	0.1	312	0	data/20181217_GEF_FRET_assay2.txt
PE32_D79A	A5	2.25	5	20180914	0.015	1500	3800	675		exp	exp	0.15		0	data/20180914_GEF_FRET_assay2.txt
PE32_D79A	G5	2.5	5	20180914	0.01	1600	3800	750	1600	exp	exp	0.15		0	data/20180914_GEF_FRET_assay5.txt
PE32_D79A	A6	2.75	5	20180914	0.01	2100	4000	825		exp	exp	0.15		0	data/20180914_GEF_FRET_assay2.txt
PE32_D79A	G6	3	5	20180914	0.012	2500	4600	900	1500	exp	exp	0.15		0	data/20180914_GEF_FRET_assay5.txt
PE32_D79A	E3	3	5	20181217	0.0082	229	190	276		exp	exp	0.1	697	0	data/20181217_GEF_FRET_assay2.txt
PE32_D79A	A7	3.25	5	20180914	0.01	2500	4800	975		exp	exp	0.15		0	data/20180914_GEF_FRET_assay2.txt
PE32_D79A	G7	3.5	5	20180914	0.01	2700	5500	1050	1500	exp	exp	0.15		0	data/20180914_GEF_FRET_assay5.txt
PE32_D79A	A8	4	5	20180914	0.009	2900	5800	1200		exp	exp	0.15		0	data/20180914_GEF_FRET_assay2.txt
PE32_D79A	E4	4	5	20181217	0.0082	239	211	279		exp	exp	0.1	730	0	data/20181217_GEF_FRET_assay2.txt
PE32_D79A	G8	4.5	5	20180914	0.008	3200	7900	1350	1500	exp	exp	0.15		0	data/20180914_GEF_FRET_assay5.txt
PE32_D79A	C5	5	5	20180914	0.007	4000	7500	1500		exp	exp	0.15		0	data/20180914_GEF_FRET_assay.txt
PE32_D79A	E5	5	5	20181217	0.0067	315	288	351		exp	exp	0.1	954	0	data/20181217_GEF_FRET_assay2.txt
PE32_D79A	C6	5.5	5	20180914	0.007	4500	8500	1650		exp	exp	0.15		0	data/20180914_GEF_FRET_assay.txt
PE32_D79A	C7	6	5	20180914	0.007	4600	9000	1800		exp	exp	0.15		0	data/20180914_GEF_FRET_assay.txt
PE32_D79A	C8	7	5	20180914	0.006	5000	11000	2100		exp	exp	0.15		0	data/20180914_GEF_FRET_assay.txt
PE32_D79A	E6	7	5	20181217	0.0052	447	440	482		exp	exp	0.1	1370	0	data/20181217_GEF_FRET_assay2.txt
PE32_D79A	E7	9	5	20181217	0.0044	558	588	569		exp	lin	0.1	1717	0	data/20181217_GEF_FRET_assay2.txt
PE32_D79A	E8	15	5	20181217	0.0034	868	1152	906		exp	lin	0.1	2927	0	data/20181217_GEF_FRET_assay2.txt
PE32_D79A	E9	19	5	20181217	0.007	1900	1330	5700		exp	lin	0.1	3684	0	data/20181217_GEF_FRET_assay2.txt
PE32_D79A	E10	25	5	20181217	0.007	2500	1750	7500		exp	lin	0.1	4665	0	data/20181217_GEF_FRET_assay2.txt
PE32_D79A	E11	31	5	20181217	0.007	3100	2170	9300		exp	lin	0.1	5824	0	data/20181217_GEF_FRET_assay2.txt
PE32_D79A	E12	39	5	20181217	0.007	3900	2730	11700		exp	lin	0.1	7060	0	data/20181217_GEF_FRET_assay2.txt
PE39_A180T	E9	0.5	5	20180914	0.03	360	660	150		exp	exp	0.1		0	data/20180914_GEF_FRET_assay3.txt
PE39_A180T	C10	0.75	5	20180914	0.03	490	1000	225		exp	exp	0.1		0	data/20180914_GEF_FRET_assay4.txt
PE39_A180T	E10	1	5	20180914	0.02	930	1400	300		exp	exp	0.1		0	data/20180914_GEF_FRET_assay3.txt
PE39_A180T	A1	1	5	20190110	0.017	141	159	104		exp	exp	0.1	405	0	data/20190110_GEF_FRET_assay3.txt
PE39_A180T	C11	1.25	5	20180914	0.02	980	1600	375		exp	exp	0.1		0	data/20180914_GEF_FRET_assay4.txt
PE39_A180T	E11	1.5	5	20180914	0.014	1400	2400	450	1100	exp	exp	0.1		0	data/20180914_GEF_FRET_assay3.txt
PE39_A180T	A2	1.5	5	20190110	0.0129	244	255	151		exp	exp	0.1	651	0	data/20190110_GEF_FRET_assay3.txt
PE39_A180T	C12	1.75	5	20180914	0.012	1400	2600	525		exp	exp	0.1		0	data/20180914_GEF_FRET_assay4.txt
PE39_A180T	E12	2	5	20180914	0.01	1900	2800	600		exp	exp	0.1		0	data/20180914_GEF_FRET_assay3.txt
PE39_A180T	A3	2	5	20190110	0.0101	327	355	203		exp	exp	0.1	886	0	data/20190110_GEF_FRET_assay3.txt
PE39_A180T	A9	2.25	5	20180914	0.01	2100	3200	675		exp	exp	0.1		0	data/20180914_GEF_FRET_assay2.txt
PE39_A180T	G9	2.5	5	20180914	0.01	2200	3800	750		exp	exp	0.1		0	data/20180914_GEF_FRET_assay5.txt
PE39_A180T	A10	2.75	5	20180914	0.009	2500	3900	825		exp	exp	0.1		0	data/20180914_GEF_FRET_assay2.txt
PE39_A180T	G10	3	5	20180914	0.009	2800	4400	900		exp	exp	0.1		0	data/20180914_GEF_FRET_assay5.txt
PE39_A180T	A4	3	5	20190110	0.0078	535	573	302		exp	exp	0.1	1412	0	data/20190110_GEF_FRET_assay3.txt
PE39_A180T	A11	3.25	5	20180914	0.009	2900	4500	975		exp	exp	0.1		0	data/20180914_GEF_FRET_assay2.txt
PE39_A180T	G11	3.5	5	20180914	0.008	3200	5500	1050		exp	exp	0.1		0	data/20180914_GEF_FRET_assay5.txt
PE39_A180T	A12	4	5	20180914	0.008	3500	5600	1200		exp	exp	0.1		0	data/20180914_GEF_FRET_assay2.txt
PE39_A180T	G12	4.5	5	20180914	0.006	4100	6400	1350		exp	exp	0.1		0	data/20180914_GEF_FRET_assay5.txt
PE39_A180T	C9	5	5	20180914	0.006	4400	7300	1500		exp	exp	0.1		0	data/20180914_GEF_FRET_assay.txt
PE39_A180T	A5	5	5	20190110	0.0057	858	984	479		exp	exp	0.1	2323	0	data/20190110_GEF_FRET_assay3.txt
PE39_A180T	C10	5.5	5	20180914	0.006	4900	8400	1650		exp	exp	0.1		0	data/20180914_GEF_FRET_assay.txt
PE39_A180T	C11	6	5	20180914	0.005	5200	9000	1800		exp	exp	0.1		0	data/20180914_GEF_FRET_assay.txt
PE39_A180T	C12	7	5	20180914	0.0042	6067	10289	4486		exp	exp	0.1	20842	0	data/20180914_GEF_FRET_assay.txt
PE39_A180T	A6	7	5	20190110	0.0044	1185	1517	702		exp	exp	0.1	3404	0	data/20190110_GEF_FRET_assay3.txt
PE39_A180T	A7	8	5	20190110	0.0039	1326	1801	789		exp	exp	0.1	3917	0	data/20190110_GEF_FRET_assay3.txt
PE39_A180T	A8	9	5	20190110	0.0036	1509	2084	861		exp	exp	0.1	4455	0	data/20190110_GEF_FRET_assay3.txt
PE39_A180T	A9	10	5	20190110	0.0032	1709	2414	982		exp	exp	0.1	5106	0	data/20190110_GEF_FRET_assay3.txt
PE39_A180T	A10	11	5	20190110	0.0028	1853	2803	987		exp	exp	0.1	5652	0	data/20190110_GEF_FRET_assay3.txt
PE39_A180T	E12	12	5	20180914	0.0041	7645	18157	7387		exp	exp	0.1	33190	0	data/20180914_GEF_FRET_assay6.txt
PE39_A180T	A11	13	5	20190110	0.0025	2129	3298	1060		exp	lin	0.07	6487	0	data/20190110_GEF_FRET_assay3.txt
PE39_A180T	A12	15	5	20190110	0.0019	2407	4055	1018		exp	lin	0.07	7520	0	data/20190110_GEF_FRET_assay3.txt
PE4_R108L	E1	0.25	5	20180828	0.0011	212	330	75		exp	lin	0.1	655	0	data/20180828_GEF_FRET_assay2.txt
PE4_R108L	E1	0.5	5	20180828	0.0015	500	800	150		exp	lin	0.1	1520	0	data/20180828_GEF_FRET_assay3.txt
PE4_R108L	E2	0.75	5	20180828	0.001	600	1000	225		exp	lin	0.1	1935	0	data/20180828_GEF_FRET_assay2.txt
PE4_R108L	E3	1	5	20180828	0.001	780	1500	300		exp	lin	0.1	2890	0	data/20180828_GEF_FRET_assay2.txt
PE4_R108L	E1	1	20	20181214	0.0043	42	29	36		exp	exp	0.1	106	0	data/20181214_GEF_FRET_assay.txt
PE4_R108L	E2	1.5	5	20180828	0.001	1250	2500	450		exp	lin	0.1	4400	0	data/20180828_GEF_FRET_assay3.txt
PE4_R108L	E4	1.5	5	20180828	0.001	1200	2000	450	1500	exp	lin	0.1	4480	0	data/20180828_GEF_FRET_assay2.txt
PE4_R108L	C1	1.75	5	20180828	0.001	1700	2000	525		exp	lin	0.1	5335	0	data/20180828_GEF_FRET_assay.txt
PE4_R108L	G7	1.75	5	20180906	0.0014	1500	2800	525		exp	lin	0.1	5020	0	data/20180906_GEF_FRET_assay7.txt
PE4_R108L	C2	2	5	20180828	0.001	2000	2800	600		exp	lin	0.1	6075	0	data/20180828_GEF_FRET_assay.txt
PE4_R108L	E3	2	5	20180828	0.001	2000	3000	600		exp	lin	0.1	5980	0	data/20180828_GEF_FRET_assay3.txt
PE4_R108L	E5	2.25	5	20180828	0.001	2000	3200	675		exp	lin	0.1	6480	0	data/20180828_GEF_FRET_assay2.txt
PE4_R108L	G8	2.25	5	20180906	0.001	2100	3500	675		exp	lin	0.1	6655	0	data/20180906_GEF_FRET_assay7.txt
PE4_R108L	C3	2.5	5	20180828	0.001	2600	3800	750		exp	lin	0.1	8300	0	data/20180828_GEF_FRET_assay.txt
PE4_R108L	G9	2.5	5	20180906	0.001	2500	4200	750		exp	lin	0.1	7500	0	data/20180906_GEF_FRET_assay7.txt
PE4_R108L	C4	3	5	20180828	0.001	2235	5500	900		exp	lin	0.1	9360	0	data/20180828_GEF_FRET_assay.txt
PE4_R108L	E4	3	5	20180828	0.001	2500	5200	900		exp	lin	0.1	9150	0	data/20180828_GEF_FRET_assay3.txt
PE4_R108L	G10	3	5	20180906	0.0009	3300	5000	900		exp	lin	0.1	8880	0	data/20180906_GEF_FRET_assay7.txt
PE4_R108L	E2	3	20	20181214	0.004	120	97	92		exp	exp	0.1	308	0	data/20181214_GEF_FRET_assay.txt
PE4_R108L	E6	3.25	5	20180828	0.001	2500	5500	975		exp	lin	0.1	9760	0	data/20180828_GEF_FRET_assay2.txt
PE4_R108L	G11	3.5	5	20180906	0.001	2607.5	5800	1050		exp	lin	0.1	9990	0	data/20180906_GEF_FRET_assay7.txt
PE4_R108L	C5	3.75	5	20180828	0.001	2793.75	6281.25	1125		exp	lin	0.1	11720	0	data/20180828_GEF_FRET_assay.txt
PE4_R108L	C6	4	5	20180828	0.001	3500	7000	1200		exp	lin	0.1	12870	0	data/20180828_GEF_FRET_assay.txt
PE4_R108L	G12	4	5	20180906	0.0009	4000	6200	1200		exp	lin	0.1	11340	0	data/20180906_GEF_FRET_assay7.txt
PE4_R108L	E6	4.5	5	20180828	0.001	4800	8100	1350		exp	lin	0.1	13155	0	data/20180828_GEF_FRET_assay3.txt
PE4_R108L	G1	5	5	20180828	0.001	4000	7500	1500		exp	lin	0.1	14080	0	data/20180828_GEF_FRET_assay4.txt
PE4_R108L	E3	5	20	20181214	0.0035	204	173	160		exp	exp	0.1	540	0	data/20181214_GEF_FRET_assay.txt
PE4_R108L	A7	6	5	20180906	0.002	4500	9500	1800		exp	lin	0.1	17310	0	data/20180906_GEF_FRET_assay8.txt
PE4_R108L	C7	6	5	20180906	0.002	3800	8000	1800		exp	lin	0.1	16740	0	data/20180906_GEF_FRET_assay9.txt
PE4_R108L	G2	7	5	20180828	0.001	4800	9600	2100		exp	lin	0.1	19750	0	data/20180828_GEF_FRET_assay4.txt
PE4_R108L	E4	7	20	20181214	0.0035	270	257	211		exp	exp	0.1	738	0	data/20181214_GEF_FRET_assay.txt
PE4_R108L	G3	8	5	20180828	0.001	6000	11000	2400		exp	lin	0.1	23060	0	data/20180828_GEF_FRET_assay4.txt
PE4_R108L	A8	8	5	20180906	0.0012	5800	11600	2400		exp	lin	0.1	23095	0	data/20180906_GEF_FRET_assay8.txt
PE4_R108L	C8	8	5	20180906	0.001	5960	13400	2400		exp	lin	0.1	23420	0	data/20180906_GEF_FRET_assay9.txt
PE4_R108L	C1	8	20	20181217	0.007	800	560	2400		exp	lin	0.1	729	0	data/20181217_GEF_FRET_assay.txt
PE4_R108L	G4	9	5	20180828	0.001	6705	1400	2700		exp	lin	0.1	25030	0	data/20180828_GEF_FRET_assay4.txt
PE4_R108L	A9	9	5	20180906	0.002	6705	16000	2700		exp	lin	0.08	28105	0	data/20180906_GEF_FRET_assay8.txt
PE4_R108L	G5	10	5	20180828	0.0014	6900	16000	3000		exp	lin	0.08	28635	0	data/20180828_GEF_FRET_assay4.txt
PE4_R108L	A10	10	5	20180906	0.001	7900	17000	3000		exp	lin	0.1	29180	0	data/20180906_GEF_FRET_assay8.txt
PE4_R108L	C10	10	5	20180906	0.001	7000	15000	3000		exp	lin	0.1	28335	0	data/20180906_GEF_FRET_assay9.txt
PE4_R108L	E5	10	20	20181214	0.0033	374	383	308		exp	exp	0.1	1058	0	data/20181214_GEF_FRET_assay.txt
PE4_R108L	A11	11	5	20180906	0.001	8195	18000	3300		exp	lin	0.1	31810	0	data/20180906_GEF_FRET_assay8.txt
PE4_R108L	C11	11	5	20180906	0.0015	7000	18000	3300		exp	lin	0.1	29690	0	data/20180906_GEF_FRET_assay9.txt
PE4_R108L	G6	12	5	20180828	0.001	7500	18500	3600		exp	lin	0.08	33300	0	data/20180828_GEF_FRET_assay4.txt
PE4_R108L	A12	12	5	20180906	0.001	8900	20000	3600		exp	lin	0.08	34830	0	data/20180906_GEF_FRET_assay8.txt
PE4_R108L	C12	12	5	20180906	0.001	7500	17000	3600		exp	lin	0.1	30590	0	data/20180906_GEF_FRET_assay9.txt
PE4_R108L	E6	12	20	20181214	0.003	430	465	3600		exp	lin	0.1	1243	0	data/20181214_GEF_FRET_assay.txt
PE4_R108L	E7	15	20	20181214	0.0028	511	575	4500		exp	lin	0.1	1530	0	data/20181214_GEF_FRET_assay.txt
PE4_R108L	E8	18	20	20181214	0.0027	595	709	5400		exp	lin	0.1	1820	0	data/20181214_GEF_FRET_assay.txt
PE4_R108L	E9	21	20	20181214	0.0026	662	808	6300		exp	lin	0.1	2110	0	data/20181214_GEF_FRET_assay.txt
