TITLE	PE29_GEF_Assay_Scan
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/09/13
TIME	16:07:37
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-715, Rev. 1.00
RESOLUTION	
DELTAX	-0.2
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
FIRSTX	280.0000
LASTX	195.0000
NPOINTS	426
FIRSTY	-0.63026
MAXY	6.92449
MINY	-10.15248
XYDATA
201.6000	-4.79296	461.04
201.4000	-4.53855	464.869
201.2000	-4.27258	468.772
201.0000	-3.87662	472.759
200.8000	-3.55291	476.835
200.6000	-3.18351	481.004
200.4000	-2.65513	485.262
200.2000	-2.18799	489.623
200.0000	-1.91402	494.093
199.8000	-1.59147	498.663
199.6000	-1.05485	503.34
199.4000	-0.495283	508.12
199.2000	0.0226603	513.002
199.0000	0.575602	517.991
198.8000	1.1484	523.09
198.6000	1.63511	528.307
198.4000	2.11979	533.65
198.2000	2.70463	539.12
198.0000	3.17129	544.71
197.8000	3.50789	550.423
197.6000	3.86544	556.265
197.4000	4.24544	562.23
197.2000	4.69125	568.328
197.0000	4.9443	574.574
196.8000	5.42387	580.974
196.6000	6.01422	587.543
196.4000	6.0756	594.282
196.2000	6.47408	601.213
196.0000	6.65737	608.349
195.8000	6.92449	615.689
195.6000	6.91224	623.239
195.4000	6.79698	631.006
195.2000	6.76851	639.007
195.0000	6.92394	647.253
